squad,players_used,avg_age,possession,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,season_start_year,season_end_year
Monza,31,26.6,55.2,38,418,"3,420",38.0,46,31,77,41,5,6,90,4,45.9,41.2,33.8,75.0,708,1362,1.21,0.82,2.03,1.08,1.89,1.21,0.89,2.10,1.08,1.97,38,38,"3,420",52,1.37,172,121,71.5,14,10,14,10,26.3,3,3,0,0,0.0,1,4,1,50.3,0.28,-0.7,-0.02,168,480,35.0,1230,240,31.5,22.6,313,29.7,30.3,548,14,2.6,34,0.89,25.7,406,139,34.2,10.68,3.66,0.10,0.29,17.9,13,0.10,+0.1,-0.2,17198,20724,83.0,308969,105210,7443,8250,90.2,7577,8569,88.4,1777,2898,61.3,28.7,-2.8,312,1154,278,71,18818,1837,570,33,168,596,711,154,22,111,0,69,327,714,18.79,537,60,30,40,35,12,86,2.26,62,5,6,4,8,1,595,355,323,214,58,260,551,47.2,291,380,120,260,334,929,661,13,24603,2753,8855,11185,4768,680,24597,596,282,47.3,237,39.8,14329,79216,38961,500,152,575,309,17052,1350,1,489,495,69,6,3,1,1845,448,441,50.4,2022,2023
Napoli,27,26.4,61.8,38,418,"3,420",38.0,75,57,132,67,8,10,47,1,64.7,56.8,46.8,103.6,907,1804,1.97,1.50,3.47,1.76,3.26,1.70,1.23,2.94,1.50,2.73,38,38,"3,420",28,0.74,107,78,74.8,28,6,4,18,47.4,2,1,1,0,50.0,0,2,0,28.0,0.24,0.0,0.00,71,181,39.2,858,145,15.3,29.6,232,21.6,27.4,391,13,3.3,43,1.13,18.8,605,212,35.0,15.92,5.58,0.11,0.32,17.1,18,0.10,+10.3,+10.2,21086,24473,86.2,349837,113047,10412,11275,92.3,8149,9116,89.4,1839,2748,66.9,42.9,+10.2,490,1638,411,89,22587,1826,515,36,200,681,785,228,84,74,1,60,337,1105,29.08,819,92,58,66,47,23,131,3.45,98,8,4,14,6,1,569,313,236,227,106,255,521,48.9,266,374,96,278,287,856,490,7,28410,2012,7168,13935,7548,1084,28400,798,337,42.2,361,45.2,17977,89551,46645,663,237,566,339,20948,1789,0,389,468,60,8,2,0,2027,483,403,54.5,2022,2023
Roma,30,27.4,48.6,38,418,"3,420",38.0,50,33,83,43,7,10,82,4,57.4,49.9,38.9,88.8,684,1217,1.32,0.87,2.18,1.13,2.00,1.51,1.02,2.53,1.31,2.34,38,38,"3,420",38,1.00,118,80,69.5,18,9,11,14,36.8,3,2,1,0,33.3,1,4,1,30.5,0.24,-6.5,-0.17,151,372,40.6,702,134,38.9,41.4,259,38.2,36.2,444,22,5.0,29,0.76,12.1,488,155,31.8,12.84,4.08,0.09,0.28,17.0,15,0.10,-7.4,-6.9,14171,17814,79.5,257681,88761,6089,6899,88.3,6074,7077,85.8,1659,2915,56.9,33.4,-5.9,368,960,261,56,15874,1884,528,59,176,595,833,188,84,93,0,56,292,861,22.66,574,110,43,68,53,13,85,2.24,52,10,5,12,5,1,624,340,301,257,66,289,617,46.8,328,392,113,279,368,992,590,9,21861,2055,7183,10374,4566,789,21851,677,274,40.5,315,46.5,12407,68172,34789,490,170,559,318,14018,1198,2,446,505,56,6,3,1,1981,543,429,55.9,2022,2023
Salernitana,30,27.2,44.9,38,418,"3,420",38.0,46,34,80,44,2,2,85,4,36.7,35.2,26.9,62.0,519,1089,1.21,0.89,2.11,1.16,2.05,0.96,0.71,1.67,0.93,1.63,38,38,"3,420",62,1.63,196,130,71.9,9,15,14,7,18.4,11,7,4,0,36.4,1,6,0,67.1,0.29,+5.1,+0.13,218,719,30.3,1064,132,47.7,37.9,360,58.6,44.7,540,28,5.2,23,0.61,6.0,381,115,30.2,10.03,3.03,0.12,0.38,18.9,14,0.09,+9.3,+8.8,12667,16508,76.7,223947,85787,5739,6539,87.8,5160,6153,83.9,1342,2755,48.7,20.8,+7.1,280,845,209,70,14589,1852,530,25,140,559,720,143,23,66,0,67,324,656,17.26,489,58,27,44,30,8,81,2.13,64,4,4,7,2,0,587,337,309,220,58,259,569,45.5,310,409,157,252,329,916,740,13,20527,2604,7592,9096,4060,495,20525,599,264,44.1,261,43.6,11169,57765,27404,409,86,564,303,12529,1076,1,473,439,67,1,11,0,1981,528,585,47.4,2022,2023
Sassuolo,31,26.1,49.2,38,418,"3,420",38.0,46,30,76,37,9,10,90,6,51.6,43.9,36.1,80.0,761,1565,1.21,0.79,2.00,0.97,1.76,1.36,0.95,2.31,1.16,2.11,38,38,"3,420",61,1.61,130,71,56.2,12,9,17,9,23.7,4,4,0,0,0.0,0,5,2,44.6,0.32,-14.4,-0.38,185,466,39.7,1176,199,31.6,29.7,376,25.0,27.7,509,30,5.9,28,0.74,9.0,477,161,33.8,12.55,4.24,0.08,0.23,18.0,20,0.09,-5.6,-6.9,14805,18306,80.9,269825,99100,6480,7323,88.5,6109,7036,86.8,1835,2980,61.6,31.5,-6.1,371,1092,328,82,16248,2015,566,34,195,625,798,177,81,50,0,43,351,871,22.92,684,50,49,41,34,13,81,2.13,56,4,4,10,7,0,502,281,237,186,79,216,461,46.9,245,371,122,249,278,780,658,16,22100,2484,7486,9584,5249,817,22090,653,299,45.8,270,41.3,13042,71240,36974,527,204,533,364,14664,1552,3,408,443,43,6,4,2,1756,375,438,46.1,2022,2023
Torino,28,25.2,53.2,38,418,"3,420",38.0,41,34,75,39,2,2,81,0,41.8,40.2,35.0,75.2,684,1328,1.08,0.89,1.97,1.03,1.92,1.10,0.92,2.02,1.06,1.98,38,38,"3,420",41,1.08,136,95,73.5,14,11,13,11,28.9,6,5,0,1,0.0,0,6,0,35.8,0.23,-5.2,-0.14,285,939,30.4,1495,185,45.4,39.7,297,87.9,67.8,469,36,7.7,70,1.84,16.2,444,146,32.9,11.68,3.84,0.09,0.27,16.7,6,0.09,-0.8,-1.2,15376,19336,79.5,275969,93628,6788,7659,88.6,6681,7680,87.0,1502,2948,50.9,30.1,-1.0,375,1159,274,89,17523,1733,445,36,117,610,742,172,99,42,1,80,336,821,21.61,635,61,52,40,21,12,74,1.95,58,2,7,4,3,0,473,265,231,187,55,199,367,54.2,168,337,110,227,292,765,627,9,23243,2286,7273,10798,5380,733,23241,668,303,45.4,276,41.3,13094,71281,34612,527,182,618,314,15247,1317,0,506,382,80,2,6,0,2010,590,629,48.4,2022,2023
Udinese,30,26.1,48.0,38,418,"3,420",38.0,46,41,87,45,1,2,88,3,46.9,45.4,37.8,83.2,646,1354,1.21,1.08,2.29,1.18,2.26,1.24,0.99,2.23,1.20,2.19,38,38,"3,420",48,1.26,137,91,69.3,11,13,14,10,26.3,7,6,0,1,0.0,2,3,2,48.7,0.31,+2.7,+0.07,144,380,37.9,858,142,32.4,32.0,316,32.3,32.9,547,13,2.4,21,0.55,12.2,503,145,28.8,13.24,3.82,0.09,0.31,18.5,23,0.09,-0.9,-0.4,13391,16790,79.8,246847,93352,5689,6485,87.7,5719,6627,86.3,1624,2751,59.0,33.3,+3.2,384,1009,295,70,14908,1831,536,37,213,564,707,186,76,52,0,51,329,889,23.39,625,87,53,58,51,15,80,2.11,61,6,3,3,5,2,651,365,363,228,60,326,632,51.6,306,437,128,309,314,965,712,8,21183,2463,7415,9101,4912,849,21181,770,330,42.9,350,45.5,12105,65755,33221,461,163,641,336,13268,1344,1,478,476,51,1,7,2,1916,477,406,54.0,2022,2023
Cagliari,29,25.9,53.4,38,418,"3,420",38.0,50,31,81,45,5,8,87,5,54.4,48.1,35.1,83.2,694,1496,1.32,0.82,2.13,1.18,2.00,1.43,0.92,2.36,1.27,2.19,38,38,"3,420",34,0.89,137,102,81.0,15,15,8,14,36.8,9,8,1,0,11.1,0,4,0,39.2,0.23,+5.2,+0.14,199,455,43.7,755,193,34.8,35.0,340,56.5,45.4,562,39,6.9,22,0.58,11.8,526,149,28.3,13.84,3.92,0.09,0.30,17.1,18,0.09,-4.4,-3.1,14073,18361,76.6,272307,101175,5617,6540,85.9,6063,7320,82.8,2068,3506,59.0,39.0,-4.1,395,1151,301,136,16172,2095,563,27,234,1003,911,208,68,82,0,94,364,917,24.13,639,116,37,62,52,11,79,2.08,47,9,6,10,6,1,519,332,240,223,56,242,500,48.4,258,342,105,237,327,846,719,3,22396,2134,6808,10186,5647,859,22388,570,250,43.9,231,40.5,12039,67620,34307,531,145,616,290,13962,1480,4,549,483,94,4,9,0,2015,686,609,53.0,2022,2023
Frosinone,31,25.7,53.0,38,418,"3,420",38.0,61,43,104,59,2,2,93,0,51.0,49.5,38.9,88.4,675,1521,1.61,1.13,2.74,1.55,2.68,1.34,1.02,2.37,1.30,2.33,38,38,"3,420",26,0.68,101,74,77.2,24,8,6,20,52.6,4,3,1,0,25.0,0,2,0,27.2,0.23,+1.2,+0.03,156,511,30.5,876,190,38.9,24.5,312,54.5,42.8,554,44,7.9,43,1.13,16.5,556,177,31.8,14.63,4.66,0.11,0.33,18.8,20,0.09,+10.0,+9.5,14463,18617,77.7,262680,100078,6374,7275,87.6,6064,7175,84.5,1692,3276,51.6,35.5,+4.1,419,1249,307,94,16681,1886,539,38,171,691,791,179,73,52,3,50,315,974,25.63,728,71,62,53,45,15,107,2.82,72,5,9,11,5,5,526,320,256,221,49,211,437,48.3,226,350,95,255,321,847,723,7,22706,1993,6738,10687,5503,792,22704,664,304,45.8,274,41.3,12281,64448,31821,496,190,609,306,14361,1510,0,526,477,50,1,4,0,2109,616,623,49.7,2022,2023
Genoa,34,26.8,57.0,38,418,"3,420",38.0,53,30,83,48,5,6,86,5,53.8,49.0,37.1,86.1,614,1653,1.39,0.79,2.18,1.26,2.05,1.42,0.98,2.39,1.29,2.27,38,38,"3,420",28,0.74,103,75,75.7,21,11,6,20,52.6,4,3,1,0,25.0,2,3,1,29.9,0.26,+2.9,+0.08,153,416,36.8,1106,154,31.5,34.8,258,26.4,27.4,466,54,11.6,43,1.13,13.9,520,168,32.3,13.68,4.42,0.09,0.29,17.3,17,0.10,-0.8,-1.0,15599,19915,78.3,283805,108415,6532,7562,86.4,7030,8332,84.4,1677,2995,56.0,38.3,-7.1,387,1340,304,82,17871,1967,586,34,109,751,842,215,86,84,0,77,357,919,24.18,637,103,49,71,54,5,88,2.32,52,8,6,13,8,1,608,347,306,229,73,275,550,50.0,275,430,94,336,383,991,596,5,24058,2090,7398,10874,5999,813,24052,609,251,41.2,276,45.3,12855,65253,31606,421,149,608,364,15452,1637,3,547,494,77,5,4,1,2105,617,560,52.4,2022,2023
