squad,players_used,avg_age,possession,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,season_start_year,season_end_year
Augsburg,26,26.6,41.5,34,374,"3,060",34.0,39,26,65,34,5,5,74,0,36.7,32.8,23.9,56.7,441,895,1.15,0.76,1.91,1.00,1.76,1.08,0.70,1.78,0.96,1.67,34,34,"3,060",56,1.65,156,102,67.3,10,8,16,9,26.5,5,5,0,0,0.0,1,2,2,52.3,0.31,-1.7,-0.05,233,579,40.2,949,145,41.9,36.5,289,62.6,47.5,532,24,4.5,51,1.50,16.7,362,117,32.3,10.65,3.44,0.09,0.29,17.8,11,0.09,+2.3,+1.2,9181,13035,70.4,181255,75935,3586,4449,80.6,3892,4935,78.9,1455,2827,51.5,25.8,+2.1,264,657,218,85,11240,1722,415,28,159,592,784,145,56,82,1,73,293,608,17.88,433,70,24,35,29,17,59,1.74,37,8,2,8,4,0,561,335,254,236,71,250,584,42.8,334,397,116,281,363,924,769,12,17060,2244,6480,7037,3743,606,17055,511,262,51.3,249,48.7,8178,45128,21470,323,94,597,298,9088,882,0,448,357,73,4,5,2,1927,557,604,48.0,2021,2022
Bayern Munich,30,26.8,64.5,34,374,"3,060",34.0,92,70,162,87,5,5,36,2,89.0,85.1,66.7,151.8,833,2164,2.71,2.06,4.76,2.56,4.62,2.62,1.96,4.58,2.50,4.46,34,34,"3,060",37,1.09,112,76,68.8,24,5,5,11,32.4,2,2,0,0,0.0,1,2,1,32.6,0.27,-3.4,-0.10,121,256,47.3,1285,194,18.3,25.2,205,10.2,24.2,316,12,3.8,105,3.09,19.2,668,255,38.2,19.65,7.50,0.13,0.34,16.7,12,0.13,+3.0,+1.9,20087,23780,84.5,342875,124219,9343,10393,89.9,8473,9518,89.0,1747,2675,65.3,80.3,+3.3,516,1677,500,71,22043,1661,434,108,149,656,736,215,102,78,5,76,316,1170,34.41,874,93,64,84,36,19,161,4.74,122,13,9,10,5,2,563,338,231,237,95,259,559,46.3,300,338,68,270,349,912,404,18,27678,2045,7345,13202,7367,1266,27673,832,492,59.1,340,40.9,16502,84467,44476,622,241,598,338,19963,2151,0,305,354,76,1,2,1,2220,422,394,51.7,2021,2022
Bochum,28,28.0,44.7,34,374,"3,060",34.0,37,22,59,33,4,6,55,2,40.6,35.9,26.7,62.6,467,926,1.09,0.65,1.74,0.97,1.62,1.19,0.78,1.98,1.06,1.84,34,34,"3,060",52,1.53,176,126,73.3,12,6,16,7,20.6,8,5,2,1,28.6,1,4,4,49.9,0.27,+1.9,+0.06,484,1069,45.3,1457,109,60.5,36.1,273,68.5,48.5,463,28,6.0,72,2.12,10.7,409,136,33.3,12.03,4.00,0.08,0.24,18.2,17,0.09,-3.6,-2.9,9624,13679,70.4,200296,84521,3445,4288,80.3,4176,5235,79.8,1764,3334,52.9,28.2,-4.7,276,761,179,66,11928,1678,421,26,124,600,779,122,53,48,0,73,261,662,19.47,451,75,27,39,56,14,60,1.76,38,5,4,5,6,2,566,353,298,199,69,277,574,48.3,297,420,119,301,429,995,616,13,17579,2362,6682,7348,3759,571,17573,443,226,51.0,216,48.8,8977,48731,23584,333,112,588,282,9487,921,0,424,391,75,4,8,4,2088,609,599,50.4,2021,2022
Dortmund,33,25.9,59.2,34,374,"3,060",34.0,81,57,138,70,11,11,63,1,64.0,55.9,45.0,100.8,670,1468,2.38,1.68,4.06,2.06,3.74,1.88,1.32,3.21,1.64,2.97,34,34,"3,060",52,1.53,136,86,66.2,22,3,9,7,20.6,6,6,0,0,0.0,2,6,2,46.9,0.31,-3.1,-0.09,93,279,33.3,996,176,20.4,28.1,225,33.8,33.8,402,20,5.0,63,1.85,27.3,442,165,37.3,13.00,4.85,0.16,0.42,16.7,20,0.13,+17.0,+14.1,17410,21052,82.7,292378,101967,8010,8996,89.0,7168,8170,87.7,1495,2454,60.9,46.0,+12.0,331,1091,301,48,19358,1621,447,67,121,491,681,182,74,76,1,73,314,796,23.41,570,71,51,51,43,10,141,4.15,96,7,12,12,10,4,541,322,232,236,73,255,550,46.4,295,351,82,269,347,888,519,11,24819,2177,7538,12136,5317,835,24808,636,352,55.3,284,44.7,14990,75201,36738,481,180,579,310,17301,1454,1,362,398,73,6,6,2,2052,419,363,53.6,2021,2022
Eint Frankfurt,27,26.2,49.6,34,374,"3,060",34.0,43,33,76,42,1,2,61,1,41.6,40.1,32.0,72.1,609,1255,1.26,0.97,2.24,1.24,2.21,1.22,0.94,2.16,1.18,2.12,34,34,"3,060",49,1.44,165,117,72.7,10,12,12,5,14.7,4,4,0,0,0.0,0,3,1,52.4,0.30,+4.4,+0.13,162,557,29.1,1055,157,40.8,21.9,266,47.7,42.2,460,23,5.0,46,1.35,10.8,446,136,30.5,13.12,4.00,0.09,0.31,17.8,14,0.09,+1.4,+1.9,12628,17023,74.2,229563,88663,5346,6380,83.8,5660,6861,82.5,1313,2783,47.2,33.1,+1.0,331,908,223,78,15216,1754,387,44,106,697,825,193,78,91,2,53,357,762,22.41,528,88,36,61,38,11,75,2.21,51,8,4,8,4,0,595,330,260,252,83,283,673,42.1,390,435,95,340,377,972,592,12,21105,2288,7030,9752,4528,675,21103,544,285,52.4,258,47.4,11595,59438,29061,408,153,631,294,12527,1243,1,422,299,53,1,4,1,2251,552,644,46.2,2021,2022
Freiburg,26,26.5,49.0,34,374,"3,060",34.0,55,37,92,50,5,6,34,0,50.4,45.7,34.5,80.2,401,1229,1.62,1.09,2.71,1.47,2.56,1.48,1.01,2.50,1.35,2.36,34,34,"3,060",46,1.35,153,108,71.2,15,10,9,10,29.4,2,2,0,0,0.0,1,5,1,42.7,0.27,-2.3,-0.07,267,684,39.0,1145,126,42.0,34.4,273,74.4,58.1,496,18,3.6,36,1.06,6.3,457,153,33.5,13.44,4.50,0.11,0.33,16.7,20,0.10,+4.6,+4.3,11641,15652,74.4,219063,88322,4842,5855,82.7,4953,5947,83.3,1504,2875,52.3,39.9,+2.5,333,919,293,73,13970,1624,421,33,120,633,672,181,116,44,1,58,328,775,22.79,526,99,21,65,57,7,90,2.65,57,12,2,8,10,1,518,299,246,207,65,215,477,45.1,262,352,130,222,355,873,751,13,19480,2322,6642,8357,4649,750,19474,420,226,53.8,194,46.2,9662,49455,24484,331,102,538,219,11501,1223,0,392,375,58,4,2,1,1920,675,638,51.4,2021,2022
Hertha BSC,36,26.7,43.7,34,374,"3,060",34.0,35,23,58,32,3,3,62,2,33.3,30.9,25.0,55.9,462,975,1.03,0.68,1.71,0.94,1.62,0.98,0.73,1.71,0.91,1.64,34,34,"3,060",71,2.09,172,101,63.4,9,6,19,6,17.6,8,8,0,0,0.0,1,10,0,56.0,0.29,-15.0,-0.44,189,521,36.3,880,172,38.8,39.7,280,64.3,48.9,548,30,5.5,42,1.24,12.1,365,119,32.6,10.74,3.50,0.09,0.27,17.5,15,0.09,+1.7,+1.1,10314,14077,73.3,185733,76968,4615,5523,83.6,4151,5105,81.3,1226,2478,49.5,26.4,-2.0,271,650,181,56,12218,1786,516,30,94,505,746,141,64,66,0,73,321,639,18.79,432,77,31,41,42,16,58,1.71,35,8,1,4,8,2,546,321,294,197,55,252,544,46.3,292,377,105,272,406,952,816,15,18046,2255,6954,7844,3430,547,18043,526,281,53.4,245,46.6,8883,47745,22989,296,92,537,316,10214,959,0,421,430,73,3,8,0,1830,556,575,49.2,2021,2022
Hoffenheim,32,26.1,53.2,34,374,"3,060",34.0,55,42,97,55,0,0,75,0,58.3,58.3,46.8,105.1,588,1474,1.62,1.24,2.85,1.62,2.85,1.71,1.38,3.09,1.71,3.09,34,34,"3,060",60,1.76,162,102,64.2,13,7,14,8,23.5,4,2,1,1,33.3,0,9,1,53.2,0.32,-5.8,-0.17,143,406,35.2,1318,190,26.6,29.0,239,23.0,27.7,430,28,6.5,65,1.91,16.7,452,150,33.2,13.29,4.41,0.12,0.37,15.1,13,0.13,-3.3,-3.3,14323,18141,79.0,256560,98199,6165,7101,86.8,6198,7189,86.2,1564,2758,56.7,53.2,-4.8,336,1046,343,112,16308,1763,445,36,91,703,798,190,90,52,0,70,350,785,23.09,583,71,39,52,27,13,100,2.94,81,3,5,8,1,2,483,291,191,216,76,223,484,46.1,261,390,88,302,285,768,520,17,21823,2385,7462,9467,5067,866,21823,525,249,47.4,275,52.4,12635,63453,31714,350,151,551,241,14184,1462,0,429,348,70,0,4,1,1905,485,574,45.8,2021,2022
Köln,26,27.0,54.8,34,374,"3,060",34.0,52,40,92,51,1,1,67,1,50.1,49.3,38.6,87.9,550,1406,1.53,1.18,2.71,1.50,2.68,1.47,1.14,2.61,1.45,2.59,34,34,"3,060",49,1.44,154,106,68.2,14,10,10,4,11.8,1,0,1,0,100.0,2,6,2,51.1,0.33,+4.1,+0.12,174,417,41.7,1264,135,27.1,33.1,253,29.6,31.9,432,13,3.0,34,1.00,17.4,467,149,31.9,13.74,4.38,0.11,0.34,16.3,9,0.11,+1.9,+1.7,12636,16910,74.7,245192,96608,4661,5646,82.6,5989,7240,82.7,1722,3053,56.4,42.3,+1.4,355,921,319,125,14957,1886,536,26,124,829,833,181,99,57,0,67,374,796,23.41,590,88,26,43,37,12,91,2.68,67,8,5,8,2,1,598,361,264,246,88,288,665,43.3,377,442,99,343,426,1024,628,10,20891,2450,7559,8852,4687,781,20890,509,252,49.5,256,50.3,11262,57192,28130,391,105,584,258,12515,1398,1,419,459,67,1,1,2,2137,597,590,50.3,2021,2022
Leverkusen,29,24.4,53.7,34,374,"3,060",34.0,76,58,134,74,2,6,66,2,62.6,57.8,46.2,104.0,709,1341,2.24,1.71,3.94,2.18,3.88,1.84,1.36,3.20,1.70,3.06,34,34,"3,060",47,1.38,162,115,72.2,19,7,8,8,23.5,4,2,1,1,33.3,2,6,1,44.1,0.26,-1.9,-0.06,139,408,34.1,1055,185,29.0,25.4,300,34.0,31.6,418,17,4.1,45,1.32,13.0,453,184,40.6,13.32,5.41,0.16,0.40,16.4,11,0.13,+13.4,+16.2,14735,18338,80.4,258289,94652,6448,7325,88.0,6309,7258,86.9,1474,2579,57.2,47.1,+11.8,351,991,296,60,16593,1681,380,80,89,537,726,194,96,71,1,64,328,804,23.65,596,63,55,52,30,8,134,3.94,100,5,14,10,5,0,484,281,235,199,50,225,493,45.6,268,350,101,249,360,844,620,12,22247,2353,7516,10602,4364,806,22241,706,401,56.8,305,43.2,13043,70540,37410,494,177,608,296,14605,1334,1,364,329,64,5,4,1,2009,442,415,51.6,2021,2022
