squad,players_used,avg_age,possession,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,season_start_year,season_end_year
Manchester Utd,29,24.8,55.8,38,418,"3,420",38.0,65,43,108,55,10,14,73,0,62.2,51.2,38.5,89.7,926,1788,1.71,1.13,2.84,1.45,2.58,1.64,1.01,2.65,1.35,2.36,38,38,"3,420",36,0.95,131,96,74.8,18,12,8,13,34.2,3,3,0,0,0.0,1,8,1,34.7,0.25,-0.3,-0.01,83,262,31.7,672,153,28.4,30.6,268,26.5,29.0,489,10,2.0,22,0.58,15.0,530,201,37.9,13.95,5.29,0.10,0.27,19.1,33,0.10,+2.8,+3.8,17744,21725,81.7,294732,95208,8697,9751,89.2,6891,7957,86.6,1555,2646,58.8,36.2,+4.5,402,1350,341,50,19836,1833,466,64,171,635,822,204,86,63,11,56,381,978,25.74,766,50,62,36,56,8,112,2.95,86,4,7,2,12,1,579,333,267,231,81,254,634,40.1,380,360,99,261,379,958,703,14,25838,2167,7222,11840,6993,878,25824,747,446,59.7,301,40.3,14498,83016,46282,681,255,559,396,17632,1779,0,423,427,56,12,3,1,2084,557,512,52.1,2019,2020
Newcastle Utd,28,26.5,39.0,38,418,"3,420",38.0,38,29,67,38,0,1,66,3,35.5,34.8,26.9,61.7,537,844,1.00,0.76,1.76,1.00,1.76,0.94,0.71,1.64,0.91,1.62,38,38,"3,420",58,1.53,195,139,71.3,11,11,16,11,28.9,2,2,0,0,0.0,3,8,2,63.0,0.32,+7.0,+0.18,288,750,38.4,749,119,60.7,42.0,340,86.8,58.3,686,21,3.1,26,0.68,11.6,398,132,33.2,10.47,3.47,0.10,0.29,19.1,14,0.09,+2.5,+3.2,10606,14566,72.8,189511,75573,4963,5792,85.7,3781,4800,78.8,1351,2818,47.9,19.1,+2.1,299,685,181,62,12726,1765,463,18,151,591,715,151,68,45,13,75,304,705,18.55,491,75,55,38,37,9,62,1.63,41,6,4,6,4,1,603,357,364,198,41,273,632,43.2,359,402,152,250,391,994,988,19,18910,2401,7096,8182,3875,542,18909,674,400,59.3,274,40.7,9916,54616,27300,426,138,594,288,10525,826,0,370,423,75,0,2,2,1871,733,781,48.4,2019,2020
Sheffield Utd,26,26.9,43.1,38,418,"3,420",38.0,36,25,61,35,1,1,63,2,43.0,42.2,34.0,76.3,493,1352,0.95,0.66,1.61,0.92,1.58,1.13,0.90,2.03,1.11,2.01,38,38,"3,420",39,1.03,139,99,72.7,14,12,12,13,34.2,3,1,1,1,50.0,0,2,0,43.7,0.32,+4.7,+0.12,270,872,31.0,816,110,74.4,51.2,272,97.4,69.1,572,20,3.5,23,0.61,7.0,352,109,31.0,9.26,2.87,0.10,0.32,15.2,4,0.12,-7.0,-7.2,12125,16858,71.9,222335,83887,5714,6687,85.4,4480,5657,79.2,1579,3404,46.4,29.7,-9.0,269,1053,282,97,14962,1818,375,15,206,866,882,212,150,18,18,78,341,630,16.58,457,62,44,38,23,6,63,1.66,47,3,6,6,1,0,611,377,304,229,78,261,646,40.4,385,336,106,230,420,1031,931,16,21000,2180,6190,8918,6070,733,20999,535,346,64.7,187,35.0,9508,48303,23773,375,116,519,292,12015,1334,1,412,306,78,1,3,0,2041,946,886,51.6,2019,2020
Southampton,25,25.9,48.9,38,418,"3,420",38.0,51,32,83,49,2,5,55,4,56.1,52.1,36.4,88.5,628,1335,1.34,0.84,2.18,1.29,2.13,1.48,0.96,2.43,1.37,2.33,38,38,"3,420",60,1.58,168,108,66.1,15,7,16,9,23.7,4,3,1,0,25.0,1,5,1,54.7,0.31,-4.3,-0.11,229,706,32.4,824,103,59.8,41.6,255,83.5,56.2,578,29,5.0,39,1.03,12.8,494,171,34.6,13.00,4.50,0.10,0.29,17.8,27,0.11,-5.1,-3.1,12488,17468,71.5,218809,83466,5869,7035,83.4,5027,6478,77.6,1240,2921,42.5,28.7,-4.4,340,1019,282,70,15450,1960,448,27,133,690,950,210,106,87,5,58,331,843,22.18,560,74,70,53,60,26,77,2.03,41,3,15,8,7,3,706,416,325,287,94,324,793,40.9,469,488,124,364,425,1131,867,21,22200,2123,6196,10753,5497,811,22196,680,423,62.2,257,37.8,10579,58592,29795,459,182,654,362,12363,1308,1,450,388,58,4,4,1,2150,810,878,48.0,2019,2020
Tottenham,29,26.7,52.0,38,418,"3,420",38.0,56,39,95,53,3,4,84,3,47.9,44.7,32.6,77.3,768,1410,1.47,1.03,2.50,1.39,2.42,1.26,0.86,2.12,1.18,2.03,38,38,"3,420",47,1.24,181,134,76.8,16,11,11,8,21.1,7,5,2,0,28.6,1,4,2,53.0,0.26,+8.0,+0.21,167,484,34.5,798,160,39.7,33.3,292,57.2,41.7,574,23,4.0,24,0.63,17.6,440,154,35.0,11.58,4.05,0.12,0.34,18.4,21,0.10,+8.1,+8.3,16101,20296,79.3,268557,90635,7859,8877,88.5,6303,7463,84.5,1350,2655,50.8,28.2,+6.4,339,1077,283,47,18404,1826,464,79,113,641,785,200,116,51,1,66,344,779,20.50,589,43,54,37,38,18,94,2.47,62,3,13,10,4,2,665,415,331,281,53,253,681,37.2,428,441,148,293,381,1046,894,24,24729,2568,7603,11826,5549,710,24725,747,449,60.1,297,39.8,15489,76394,39387,573,182,577,437,15997,1398,1,423,424,66,4,7,2,2022,642,671,48.9,2019,2020
West Ham,29,27.4,44.1,38,418,"3,420",38.0,49,36,85,45,4,4,64,1,48.6,45.4,36.7,82.2,666,1377,1.29,0.95,2.24,1.18,2.13,1.28,0.97,2.24,1.20,2.16,38,38,"3,420",62,1.63,187,127,69.5,10,9,19,7,18.4,6,5,1,0,16.7,2,6,3,60.5,0.30,+1.5,+0.04,288,743,38.8,773,142,62.7,44.6,291,88.7,58.9,600,12,2.0,22,0.58,15.0,413,156,37.8,10.87,4.11,0.11,0.29,16.4,13,0.11,+0.4,-0.4,12451,16861,73.8,221660,89417,6048,7124,84.9,4538,5680,79.9,1515,2997,50.6,33.4,-0.7,328,1083,244,80,14967,1828,432,38,156,737,815,190,111,54,6,66,358,735,19.34,514,78,42,42,47,12,89,2.34,62,7,5,7,8,0,696,417,374,263,59,300,745,40.3,445,383,117,266,421,1117,789,16,20992,2159,6259,9681,5265,746,20988,663,397,59.9,264,39.8,11154,62359,30132,485,168,496,322,12348,1370,1,387,345,66,3,6,3,2052,855,801,51.6,2019,2020
Wolves,21,26.6,48.3,38,418,"3,420",38.0,49,34,83,45,4,4,61,2,54.1,51.0,37.5,88.5,858,1338,1.29,0.89,2.18,1.18,2.08,1.42,0.99,2.41,1.34,2.33,38,38,"3,420",40,1.05,129,88,69.8,15,14,9,13,34.2,3,1,2,0,66.7,1,6,1,35.5,0.26,-3.5,-0.09,250,528,47.3,578,127,53.1,39.0,283,78.1,48.7,530,20,3.8,11,0.29,11.7,457,142,31.1,12.03,3.74,0.10,0.32,17.4,13,0.11,-5.1,-6.0,14298,18474,77.4,266628,97026,5979,6942,86.1,5777,6928,83.4,1985,3308,60.0,30.0,-3.5,339,1015,223,83,16650,1775,405,40,203,718,816,193,55,80,0,49,323,801,21.08,541,70,79,47,46,18,83,2.18,53,6,9,8,7,0,646,367,358,227,61,281,685,41.0,404,378,109,269,437,1083,702,23,22660,1987,6969,10797,5105,779,22656,817,509,62.3,308,37.7,11543,66813,36391,559,229,540,338,14176,1320,2,407,360,49,4,3,1,2113,775,711,52.2,2019,2020
Fulham,28,26.9,60.8,46,506,"4,140",46.0,63,43,106,59,4,5,87,5,65.5,61.6,50.2,111.8,945,2076,1.37,0.93,2.30,1.28,2.22,1.42,1.09,2.52,1.34,2.43,46,46,"4,138",48,1.04,166,118,73.5,23,12,11,17,37.0,5,4,0,1,0.0,0,6,0,50.3,0.29,+2.3,+0.05,249,684,36.4,1202,187,40.4,37.7,360,55.0,45.3,560,15,2.7,37,0.80,11.1,616,204,33.1,13.39,4.43,0.10,0.29,18.6,19,0.10,-2.5,-2.6,21832,26924,81.1,384972,131445,9880,11014,89.7,9199,10581,86.9,2138,3934,54.3,49.7,-7.2,478,1616,369,101,24458,2398,629,25,198,975,1052,263,104,104,5,68,347,1097,23.85,834,81,67,64,41,10,107,2.33,84,3,5,9,6,0,714,426,358,262,94,295,679,43.4,384,450,149,301,372,1086,851,15,31832,2960,9669,14871,7526,1031,31827,708,427,60.3,279,39.4,16228,96687,52330,591,258,807,538,21676,2059,3,538,538,68,5,5,0,2412,895,851,51.3,2019,2020
Leeds United,28,26.6,63.7,46,506,"4,140",46.0,69,46,115,65,4,6,73,2,86.5,81.8,63.5,145.3,1057,2528,1.50,1.00,2.50,1.41,2.41,1.88,1.38,3.26,1.78,3.16,46,46,"4,140",35,0.76,125,91,74.4,28,9,9,22,47.8,3,3,0,0,0.0,1,8,1,34.6,0.25,+0.6,+0.01,145,391,37.1,1284,257,21.1,27.4,325,36.9,33.9,455,36,7.9,50,1.09,12.9,750,239,31.9,16.30,5.20,0.09,0.27,17.0,20,0.11,-17.5,-16.8,20183,25886,78.0,364761,138422,9010,10376,86.8,8522,10057,84.7,2236,4074,54.9,56.3,-17.5,569,1454,571,109,23128,2637,614,64,298,1163,1262,355,137,119,10,121,493,1341,29.15,1004,112,67,88,51,19,117,2.54,84,4,7,15,6,1,793,474,388,304,101,292,766,38.1,474,416,107,309,508,1301,702,11,30933,2631,10330,12437,8421,1355,30927,698,423,60.6,275,39.4,14866,88793,49037,594,258,768,460,20014,2510,0,535,580,121,6,3,1,2669,748,852,46.8,2019,2020
West Brom,25,26.1,55.0,46,506,"4,140",46.0,74,51,125,67,7,7,84,3,75.7,70.4,54.6,125.0,892,2028,1.61,1.11,2.72,1.46,2.57,1.64,1.19,2.83,1.53,2.72,46,46,"4,140",45,0.98,152,110,73.0,22,17,7,14,30.4,5,4,1,0,20.0,1,11,4,44.1,0.27,+3.1,+0.07,297,781,38.0,1131,175,51.9,40.4,342,56.7,44.1,574,10,1.7,58,1.26,16.5,669,215,32.1,14.54,4.67,0.10,0.31,18.1,21,0.11,-1.7,-3.4,17465,22798,76.6,313537,123040,7861,9079,86.6,7302,8802,83.0,1882,3742,50.3,46.1,-3.6,514,1549,365,97,20366,2353,595,47,134,994,1038,287,117,93,18,79,371,1179,25.63,864,112,74,60,51,18,125,2.72,80,11,9,11,11,3,658,454,342,251,65,250,622,40.2,372,431,128,303,373,1031,828,14,27712,2461,7964,12908,7145,1033,27705,756,450,59.5,304,40.2,14923,83670,42386,600,242,708,482,17302,1997,1,572,543,79,7,5,4,2508,937,802,53.9,2019,2020
