squad,players_used,avg_age,possession,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,season_start_year,season_end_year
Manchester Utd,28,26.3,54.7,38,418,"3,420",38.0,65,40,105,56,9,12,75,4,61.4,52.0,39.6,91.6,801,1668,1.71,1.05,2.76,1.47,2.53,1.62,1.04,2.66,1.37,2.41,38,38,"3,420",54,1.42,171,120,71.9,19,9,10,7,18.4,6,6,0,0,0.0,2,7,3,49.9,0.26,-1.1,-0.03,265,620,42.7,769,153,46.6,38.2,332,78.9,54.6,524,9,1.7,25,0.66,13.4,514,210,40.9,13.53,5.53,0.11,0.27,18.7,27,0.10,+3.6,+4.0,16834,20942,80.4,284489,101728,7987,8945,89.3,6247,7334,85.2,1704,2961,57.5,38.3,+0.4,381,1219,339,58,18934,1918,435,63,207,638,859,200,78,70,20,90,373,957,25.18,730,61,54,53,52,7,118,3.11,81,4,12,10,10,1,581,347,280,239,62,240,544,44.1,304,445,128,317,355,936,847,26,25095,2262,6748,12550,5992,893,25083,553,321,58.0,231,41.8,13180,70206,39118,594,215,528,424,16742,1662,2,433,397,90,11,6,3,1969,687,550,55.5,2018,2019
Newcastle Utd,24,26.9,40.4,38,418,"3,420",38.0,41,33,74,40,1,3,57,2,39.1,36.7,27.4,64.1,467,985,1.08,0.87,1.95,1.05,1.92,1.03,0.72,1.75,0.97,1.69,38,38,"3,420",48,1.26,140,93,70.0,12,9,17,11,28.9,6,6,0,0,0.0,2,9,1,42.3,0.27,-4.7,-0.12,250,708,35.3,850,140,51.1,38.9,323,84.8,57.9,651,43,6.6,33,0.87,12.0,443,136,30.7,11.66,3.58,0.09,0.29,18.8,16,0.09,+1.9,+3.3,10774,15231,70.7,197304,79475,4812,5773,83.4,3758,4863,77.3,1584,3269,48.5,23.4,+5.6,324,792,255,99,13359,1813,389,50,217,711,835,181,73,71,11,59,353,784,20.63,571,77,33,43,42,18,68,1.79,46,5,4,10,2,1,711,433,356,291,64,241,565,42.7,324,472,135,337,506,1217,1204,16,20048,2360,7025,8767,4458,641,20045,444,236,53.2,207,46.6,8749,46542,23595,410,95,590,400,10705,976,0,423,332,59,2,6,1,2034,785,914,46.2,2018,2019
Southampton,30,25.4,43.4,38,418,"3,420",38.0,44,27,71,40,4,5,73,3,46.9,43.4,29.3,72.7,603,1333,1.16,0.71,1.87,1.05,1.76,1.23,0.77,2.00,1.14,1.91,38,38,"3,420",65,1.71,175,112,64.0,9,12,17,7,18.4,3,2,1,0,33.3,0,6,3,54.0,0.30,-8.0,-0.21,213,714,29.8,709,103,65.6,42.8,287,86.8,58.8,546,20,3.7,29,0.76,11.6,479,155,32.4,12.61,4.08,0.08,0.26,18.9,20,0.10,-2.9,-3.4,11463,15930,72.0,201495,79147,5615,6610,84.9,4317,5535,78.0,1241,2873,43.2,27.9,-2.3,337,1086,260,68,14072,1797,409,35,139,666,805,193,97,63,22,61,349,819,21.55,565,73,49,62,47,23,77,2.03,54,3,3,6,7,4,698,428,335,283,80,277,646,42.9,369,533,153,380,549,1247,1128,18,20812,2150,5984,9949,5087,709,20807,508,287,56.5,221,43.5,9653,54428,27555,444,155,539,380,11354,1313,2,420,341,61,4,3,3,2053,767,873,46.8,2018,2019
Tottenham,28,26.8,59.0,38,418,"3,420",38.0,66,47,113,62,4,4,57,3,54.9,51.8,39.1,90.9,840,1744,1.74,1.24,2.97,1.63,2.87,1.44,1.03,2.47,1.36,2.39,38,38,"3,420",39,1.03,156,118,76.9,23,2,13,13,34.2,5,3,2,0,40.0,1,7,3,47.7,0.28,+11.7,+0.31,183,464,39.4,1089,191,28.8,24.7,288,52.1,43.1,514,16,3.1,40,1.05,15.4,533,182,34.1,14.03,4.79,0.12,0.34,18.1,23,0.10,+11.1,+10.2,18808,23056,81.6,324971,107296,8731,9745,89.6,7694,8904,86.4,1810,3083,58.7,36.2,+7.9,392,1283,364,90,21115,1867,457,87,136,643,851,194,54,81,5,74,445,937,24.66,676,81,62,55,46,17,115,3.03,81,9,6,11,7,1,627,373,310,237,80,268,577,46.4,309,415,112,303,325,952,823,20,27311,2487,7711,13441,6402,884,27307,672,370,55.1,302,44.9,17170,84748,44019,684,205,603,349,18666,1727,1,376,364,74,3,5,3,2107,599,611,49.5,2018,2019
Watford,25,28.5,46.7,38,418,"3,420",38.0,51,39,90,50,1,1,79,4,48.2,47.5,34.8,82.3,588,1294,1.34,1.03,2.37,1.32,2.34,1.27,0.92,2.19,1.25,2.17,38,38,"3,420",59,1.55,180,123,69.4,14,8,16,7,18.4,5,4,1,0,20.0,2,6,3,55.5,0.30,-0.5,-0.01,340,941,36.1,942,98,69.9,45.9,308,91.9,63.2,575,31,5.4,72,1.89,16.9,436,148,33.9,11.47,3.89,0.11,0.34,17.3,22,0.11,+2.8,+2.5,12550,16974,73.9,213157,87312,6240,7278,85.7,4322,5450,79.3,1370,2902,47.2,28.5,+4.2,310,944,291,55,15065,1820,483,32,117,570,755,177,84,55,0,89,348,724,19.05,523,56,46,42,46,11,83,2.18,48,8,15,6,4,2,656,391,350,243,63,257,622,41.3,365,404,120,284,428,1084,1022,18,21508,2252,6504,9887,5303,845,21507,543,292,53.8,251,46.2,11747,56181,28366,434,191,586,418,12440,1273,1,433,382,89,1,5,3,2021,753,797,48.6,2018,2019
West Ham,26,27.6,48.6,38,418,"3,420",38.0,51,33,84,46,5,5,59,1,47.6,43.8,34.1,77.9,731,1478,1.34,0.87,2.21,1.21,2.08,1.25,0.90,2.15,1.15,2.05,38,38,"3,420",55,1.45,198,143,74.2,15,7,16,7,18.4,5,4,1,0,20.0,0,10,1,62.7,0.31,+8.7,+0.23,306,825,37.1,917,155,59.0,43.0,309,91.9,61.3,554,29,5.2,16,0.42,12.1,436,149,34.2,11.47,3.92,0.11,0.31,17.2,17,0.10,+3.4,+2.2,13847,18038,76.8,239173,90485,6655,7661,86.9,4834,5923,81.6,1640,2995,54.8,30.9,-1.1,325,1005,266,55,16053,1914,501,75,161,631,824,188,86,82,4,71,416,772,20.32,545,77,43,54,36,17,88,2.32,60,5,7,10,5,1,723,393,385,279,59,295,697,42.3,402,488,142,346,457,1180,926,16,22541,2350,6338,11093,5350,782,22536,668,389,58.2,279,41.8,11634,67597,34846,542,189,552,390,13762,1471,0,331,388,71,5,5,1,2104,636,620,50.6,2018,2019
Wolves,21,26.1,46.8,38,418,"3,420",38.0,46,35,81,42,4,4,73,1,52.1,49.0,39.4,88.4,743,1350,1.21,0.92,2.13,1.11,2.03,1.37,1.04,2.41,1.29,2.33,38,38,"3,420",46,1.21,141,99,69.5,16,9,13,9,23.7,4,3,0,1,0.0,1,6,4,39.4,0.26,-2.6,-0.07,218,552,39.5,593,105,52.4,39.1,291,82.8,50.5,508,15,3.0,18,0.47,12.1,473,144,30.4,12.45,3.79,0.09,0.29,17.7,12,0.11,-6.1,-7.0,13961,18261,76.5,255563,92552,5966,6900,86.5,5519,6661,82.9,1884,3353,56.2,30.3,-4.4,348,1053,242,73,16415,1773,361,51,194,622,843,195,63,87,3,73,394,828,21.79,605,69,53,48,40,13,82,2.16,58,6,4,6,8,0,720,408,385,284,51,283,664,42.6,381,499,148,351,501,1221,895,23,22684,2093,6742,11104,5061,705,22680,596,331,55.5,264,44.3,11225,63786,34764,494,192,498,401,13845,1335,0,409,325,73,4,4,4,2239,803,788,50.5,2018,2019
Aston Villa,31,27.2,53.5,46,506,"4,140",46.0,81,59,140,75,6,8,80,3,73.7,67.4,53.4,120.8,988,1828,1.76,1.28,3.04,1.63,2.91,1.60,1.16,2.76,1.46,2.63,46,46,"4,140",61,1.33,180,117,68.9,20,16,10,12,26.1,7,5,2,0,28.6,2,8,0,54.8,0.27,-6.2,-0.14,267,879,30.4,1107,224,52.7,39.4,391,75.7,54.6,703,30,4.3,35,0.76,11.6,648,225,34.7,14.09,4.89,0.12,0.33,17.4,30,0.11,+7.3,+7.6,17040,22164,76.9,312705,114667,7335,8311,88.3,7135,8551,83.4,2033,4045,50.3,55.0,+5.6,506,1338,363,139,19602,2493,700,21,195,1163,1022,273,177,20,17,69,426,1201,26.11,859,119,85,53,73,12,148,3.22,90,19,13,8,16,2,615,373,278,281,56,239,505,47.3,266,434,143,291,351,966,1165,26,27169,2769,8182,12204,7019,948,27161,653,395,60.5,258,39.5,12726,81248,42759,636,229,695,502,16879,1805,1,513,647,69,7,7,0,2412,1030,981,51.2,2018,2019
Norwich City,24,25.5,57.5,46,506,"4,140",46.0,92,70,162,91,1,7,79,1,78.4,73.0,56.3,129.3,1064,2047,2.00,1.52,3.52,1.98,3.50,1.70,1.22,2.93,1.59,2.81,46,46,"4,140",57,1.24,192,136,72.4,27,13,6,13,28.3,4,4,0,0,0.0,0,13,1,46.3,0.23,-9.7,-0.21,226,805,28.1,1403,236,42.1,37.0,375,57.3,47.2,638,24,3.8,26,0.57,13.8,702,244,34.8,15.26,5.30,0.13,0.37,17.1,19,0.11,+13.6,+18.0,19899,25472,78.1,336531,125092,9862,11166,88.3,7801,9275,84.1,1750,3691,47.4,52.5,+13.7,525,1460,394,53,22890,2522,687,46,144,817,1054,303,170,102,6,60,587,1231,26.76,908,88,61,87,65,22,161,3.50,123,9,9,11,5,4,760,483,386,280,94,317,673,47.1,356,516,130,386,445,1205,984,10,30713,2833,10076,13658,7280,1193,30706,782,423,54.1,359,45.9,16699,96293,52276,659,302,649,531,19712,2019,0,532,657,60,6,4,1,2618,764,929,45.1,2018,2019
Sheffield Utd,26,27.5,51.8,46,506,"4,140",46.0,75,59,134,70,5,7,75,3,74.7,69.2,55.2,124.3,726,2105,1.63,1.28,2.91,1.52,2.80,1.62,1.20,2.82,1.50,2.70,46,46,"4,140",41,0.89,151,111,72.8,26,11,9,21,45.7,1,0,0,1,,2,9,1,39.8,0.27,-0.2,0.00,236,842,28.0,855,163,59.8,45.2,364,90.9,65.1,655,35,5.3,14,0.30,10.1,572,183,32.0,12.43,3.98,0.12,0.38,16.3,15,0.12,+0.3,+0.8,16910,22889,73.9,304295,114466,8120,9351,86.8,6432,8067,79.7,2004,4282,46.8,59.0,+3.8,450,1348,472,112,20303,2482,496,19,194,1032,1222,314,161,36,63,104,496,1036,22.52,738,123,49,63,47,16,139,3.02,94,16,10,5,12,2,697,405,354,268,75,288,644,44.7,356,457,138,319,497,1194,1193,10,27815,2455,7733,12197,8131,1185,27808,500,283,56.6,216,43.2,12430,63613,33943,575,202,577,376,16774,2084,1,559,447,104,6,1,1,2434,1156,1146,50.2,2018,2019
