squad,players_used,avg_age,possession,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,season_start_year,season_end_year
Angers,30,27.4,48.4,38,418,"3,420",38.0,41,25,66,32,9,9,70,4,46.5,39.5,28.4,67.9,659,1349,1.08,0.66,1.74,0.84,1.50,1.22,0.75,1.97,1.04,1.79,38,38,"3,420",55,1.45,155,103,67.7,10,11,17,8,21.1,5,5,0,0,0.0,2,9,3,47.5,0.28,-4.5,-0.12,122,376,32.4,758,216,30.9,29.8,306,46.4,40.0,576,44,7.6,38,1.00,13.2,384,123,32.0,10.11,3.24,0.08,0.26,18.2,18,0.11,-5.5,-7.5,15307,18797,81.4,281097,99557,6193,7006,88.4,6960,7916,87.9,1724,2880,59.9,25.6,-3.4,277,1029,186,56,16901,1850,548,30,147,572,717,186,60,81,2,46,292,671,17.66,439,76,58,36,45,17,71,1.87,38,6,6,9,10,2,619,370,301,253,65,284,659,43.1,375,384,99,285,423,1042,631,9,23137,2186,7994,10916,4487,585,23128,839,401,47.8,438,52.2,14880,78280,37894,500,152,727,373,15213,1335,3,471,461,46,7,5,3,2051,408,509,44.5,2021,2022
Brest,25,25.4,43.9,38,418,"3,420",38.0,48,32,80,41,7,8,59,2,43.4,37.0,28.7,65.7,666,1349,1.26,0.84,2.11,1.08,1.92,1.14,0.76,1.90,0.97,1.73,38,38,"3,420",57,1.50,170,115,68.8,13,9,16,7,18.4,4,4,0,0,0.0,0,8,2,51.0,0.28,-4.0,-0.10,290,624,46.5,877,205,43.1,37.4,328,75.0,53.1,541,16,3.0,34,0.89,14.1,394,138,35.0,10.37,3.63,0.10,0.30,17.4,12,0.10,+4.6,+4.0,12684,16506,76.8,242103,96714,5325,6290,84.7,5126,6166,83.1,1852,3141,59.0,28.4,+3.3,305,1087,252,88,14535,1924,484,20,156,710,846,171,95,56,0,47,288,698,18.37,490,75,40,43,36,14,78,2.05,49,7,7,7,6,2,682,400,342,249,91,310,655,47.3,345,369,108,261,469,1151,707,4,20760,2287,6773,9255,4953,692,20752,640,315,49.2,325,50.8,12273,69969,33743,490,155,664,312,12570,1335,0,427,417,47,4,4,2,2006,618,540,53.4,2021,2022
Clermont Foot,28,26.9,50.0,38,418,"3,420",38.0,36,25,61,34,2,3,65,8,44.4,41.9,32.6,74.4,617,1370,0.95,0.66,1.61,0.89,1.55,1.17,0.86,2.03,1.10,1.96,38,38,"3,420",69,1.82,165,99,61.2,9,9,20,8,21.1,5,5,0,0,0.0,0,10,3,50.6,0.28,-15.4,-0.41,124,435,28.5,883,160,33.7,33.7,269,50.9,37.7,463,28,6.0,32,0.84,14.2,436,134,30.7,11.47,3.53,0.08,0.25,17.7,10,0.10,-8.4,-7.9,15713,19560,80.3,268742,97045,7638,8645,88.4,5961,6974,85.5,1598,2805,57.0,33.1,-7.6,326,1066,263,102,17599,1908,526,28,156,713,828,179,76,60,1,53,332,771,20.29,553,76,53,49,30,10,64,1.68,43,7,5,6,3,0,622,361,285,262,75,291,665,43.8,374,372,99,273,386,1008,527,9,23488,2137,8082,10780,4860,676,23485,599,327,54.6,272,45.4,14941,76251,36491,419,142,618,410,15584,1352,3,387,482,53,2,5,3,2137,432,466,48.1,2021,2022
Lens,28,26.1,50.7,38,418,"3,420",38.0,60,39,99,55,5,5,73,7,50.2,46.4,34.9,81.3,763,1692,1.58,1.03,2.61,1.45,2.47,1.32,0.92,2.24,1.22,2.14,38,38,"3,418",48,1.26,145,96,69.7,17,11,10,8,21.1,5,4,1,0,20.0,1,3,0,44.9,0.29,-3.1,-0.08,133,341,39.0,750,194,33.7,30.6,287,30.7,30.6,452,34,7.5,45,1.18,16.6,511,183,35.8,13.45,4.82,0.11,0.30,18.6,14,0.09,+9.8,+8.6,16573,20178,82.1,283832,99071,7613,8583,88.7,6900,7932,87.0,1477,2498,59.1,32.7,+4.1,383,1263,281,70,18428,1692,388,51,172,699,718,213,70,106,0,58,295,900,23.68,680,60,53,56,30,21,106,2.79,75,4,6,11,7,3,591,359,273,243,75,266,602,44.2,336,360,99,261,455,1046,616,7,24163,2058,6639,12383,5399,748,24158,594,345,58.1,250,42.1,15515,88191,47289,564,142,617,336,16448,1680,1,421,357,58,3,5,0,2051,427,366,53.8,2021,2022
Lille,26,26.1,50.8,38,418,"3,420",38.0,45,29,74,41,4,5,98,6,50.5,46.6,33.7,80.4,725,1487,1.18,0.76,1.95,1.08,1.84,1.33,0.89,2.22,1.23,2.11,38,38,"3,420",48,1.26,151,105,72.2,14,13,11,10,26.3,6,6,0,0,0.0,1,8,2,39.2,0.22,-6.8,-0.18,162,481,33.7,725,156,42.3,35.2,295,59.0,44.7,522,24,4.6,35,0.92,11.7,461,150,32.5,12.13,3.95,0.09,0.27,17.4,15,0.10,-5.5,-5.6,15086,18926,79.7,265491,93760,6923,7842,88.3,5970,6972,85.6,1658,2862,57.9,35.3,-4.7,344,1124,266,61,16958,1879,471,47,186,621,828,201,79,90,0,89,354,811,21.34,592,73,53,45,35,13,81,2.13,50,7,7,9,8,0,653,359,310,274,69,305,619,49.3,314,351,111,240,377,1030,672,6,23068,2112,6990,11083,5263,793,23063,620,313,50.5,306,49.4,14302,79012,40425,540,183,655,347,14980,1472,3,446,441,89,5,6,2,2145,525,492,51.6,2021,2022
Lorient,29,26.2,44.4,38,418,"3,420",38.0,35,20,55,32,3,3,69,4,41.3,39.0,29.7,68.7,569,1258,0.92,0.53,1.45,0.84,1.37,1.09,0.78,1.87,1.03,1.81,38,38,"3,420",63,1.66,148,88,60.8,8,12,18,11,28.9,6,5,0,1,0.0,4,4,3,49.8,0.31,-10.2,-0.27,138,499,27.7,639,124,42.4,36.3,310,73.5,53.0,568,9,1.6,25,0.66,15.4,442,146,33.0,11.63,3.84,0.07,0.22,19.3,32,0.09,-6.3,-7.0,13156,16818,78.2,241458,86977,5597,6471,86.5,5492,6467,84.9,1630,2876,56.7,27.5,-9.7,321,998,218,76,14950,1813,441,40,163,588,803,162,63,55,2,55,291,758,19.95,531,62,45,50,48,22,60,1.58,39,2,8,4,7,0,696,412,337,292,67,383,811,47.2,428,405,115,290,412,1108,776,9,21037,2054,6869,10009,4373,597,21034,597,307,51.4,290,48.6,12358,64255,31731,446,126,644,332,13060,1251,3,475,423,55,3,6,3,2044,433,524,45.2,2021,2022
Lyon,30,25.6,58.4,38,418,"3,420",38.0,64,45,109,56,8,8,65,6,66.9,60.7,48.3,109.0,781,1756,1.68,1.18,2.87,1.47,2.66,1.76,1.27,3.03,1.60,2.87,38,38,"3,418",51,1.34,173,124,74.6,17,11,10,9,23.7,8,7,1,0,12.5,1,9,3,50.2,0.25,+2.2,+0.06,126,298,42.3,1046,185,22.7,29.3,257,23.7,30.6,459,18,3.9,35,0.92,14.6,546,192,35.2,14.37,5.05,0.10,0.29,17.1,18,0.11,-2.9,-4.7,19787,23388,84.6,340268,116719,8987,9961,90.2,8403,9364,89.7,1780,2835,62.8,50.8,-3.3,422,1486,346,66,21522,1804,491,95,139,571,782,188,85,60,2,62,313,986,25.95,745,65,61,61,40,14,111,2.92,83,4,5,12,7,0,632,367,264,270,98,279,614,45.4,335,385,91,294,396,1028,621,17,27712,2276,7862,13801,6302,913,27704,814,489,60.1,325,39.9,18559,92512,45471,625,207,704,408,19671,1739,2,436,424,62,6,8,3,2129,470,409,53.5,2021,2022
Marseille,27,25.0,61.7,38,418,"3,420",38.0,61,40,101,51,10,10,61,3,58.2,50.5,41.1,91.6,762,1866,1.61,1.05,2.66,1.34,2.39,1.53,1.08,2.61,1.33,2.41,38,38,"3,420",38,1.00,112,75,69.6,21,8,9,15,39.5,4,4,0,0,0.0,0,8,1,36.6,0.31,-0.4,-0.01,119,352,33.8,1498,182,18.3,28.0,234,33.3,33.7,406,25,6.2,67,1.76,19.1,489,157,32.1,12.87,4.13,0.10,0.32,17.8,28,0.10,+2.8,+0.5,21253,24524,86.7,361998,109449,9918,10745,92.3,8776,9635,91.1,1878,2900,64.8,41.7,-1.1,384,1547,336,59,22709,1755,538,57,176,619,692,217,100,81,0,60,306,904,23.79,662,78,43,53,54,14,110,2.89,75,7,5,8,12,3,556,319,252,238,66,232,501,46.3,269,263,65,198,327,883,437,10,27998,1932,7517,14192,6507,861,27988,573,307,53.6,266,46.4,19841,101736,52302,630,200,569,328,21071,1854,1,347,459,60,10,4,1,1862,368,323,53.3,2021,2022
Monaco,27,24.4,54.1,38,418,"3,420",38.0,62,45,107,53,9,9,85,4,59.3,52.3,44.1,96.3,750,1871,1.63,1.18,2.82,1.39,2.58,1.56,1.16,2.72,1.38,2.54,38,38,"3,420",40,1.05,141,104,77.3,20,9,9,11,28.9,9,8,0,1,0.0,0,5,3,41.5,0.24,+4.5,+0.12,160,415,38.6,837,173,32.0,32.5,282,52.1,42.3,427,23,5.4,46,1.21,17.1,445,153,34.4,11.71,4.03,0.12,0.35,17.3,17,0.12,+2.7,+0.7,16300,20559,79.3,293016,105290,6964,8022,86.8,7227,8418,85.9,1702,3045,55.9,49.0,+0.9,348,1387,393,82,18632,1833,448,77,150,705,805,220,99,78,0,94,331,779,20.50,572,74,39,40,41,13,107,2.82,87,3,4,5,8,0,745,435,292,368,85,324,701,46.2,377,378,103,275,424,1169,487,10,24599,2002,6595,12120,6112,936,24590,652,366,56.1,286,43.9,15043,79820,40906,546,189,654,321,16188,1855,3,496,408,94,5,9,3,2287,546,498,52.3,2021,2022
Montpellier,26,25.8,48.2,38,418,"3,420",38.0,48,31,79,45,3,4,77,8,42.7,39.6,28.6,68.2,604,1282,1.26,0.82,2.08,1.18,2.00,1.12,0.75,1.88,1.04,1.79,38,38,"3,420",61,1.61,215,154,74.0,12,7,19,10,26.3,6,5,1,0,16.7,1,2,1,60.5,0.26,+0.5,+0.01,180,461,39.0,1017,234,30.1,30.3,365,42.5,36.2,594,45,7.6,31,0.82,13.5,433,151,34.9,11.39,3.97,0.10,0.30,19.6,38,0.09,+5.3,+5.4,13951,17804,78.4,246694,95721,6234,7133,87.4,5560,6581,84.5,1585,2917,54.3,28.5,+2.4,290,957,239,70,15757,1994,484,36,155,697,868,178,62,74,2,53,313,736,19.37,516,60,41,41,61,17,85,2.24,59,7,6,6,6,1,625,380,340,210,75,309,723,42.7,414,363,134,229,356,981,675,13,21921,2665,7961,9658,4518,574,21917,590,316,53.6,274,46.4,13539,71134,35564,424,95,648,340,13818,1269,4,411,465,53,3,6,1,2018,437,560,43.8,2021,2022
