squad,players_used,avg_age,possession,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,season_start_year,season_end_year
Almería,29,26.4,45.1,38,418,"3,420",38.0,49,33,82,47,2,3,98,4,45.5,43.2,32.5,75.6,569,1090,1.29,0.87,2.16,1.24,2.11,1.20,0.85,2.05,1.14,1.99,38,38,"3,420",65,1.71,203,138,70.0,11,8,19,4,10.5,6,4,1,1,20.0,1,5,1,63.4,0.29,-0.6,-0.01,204,572,35.7,990,220,39.2,40.2,356,51.7,42.6,642,40,6.2,28,0.74,14.5,439,155,35.3,11.55,4.08,0.11,0.30,18.1,21,0.10,+3.5,+3.8,12151,15855,76.6,225475,89276,5232,6003,87.2,5084,6022,84.4,1512,2911,51.9,28.1,+0.5,316,846,218,81,13865,1907,552,49,132,605,750,147,58,59,1,83,308,758,19.95,533,73,51,51,33,17,76,2.00,51,7,8,7,3,0,557,322,292,202,63,280,623,44.9,343,435,122,313,322,879,855,13,20070,2715,7746,8468,4071,631,20067,666,296,44.4,310,46.5,10790,56980,29134,432,131,580,281,12047,1080,2,443,401,83,2,6,1,1890,482,530,47.6,2022,2023
Athletic Club,26,27.4,51.6,38,418,"3,420",38.0,46,33,79,41,5,7,81,5,54.2,48.7,38.9,87.6,864,1816,1.21,0.87,2.08,1.08,1.95,1.43,1.02,2.45,1.28,2.31,38,38,"3,420",43,1.13,123,83,67.5,14,9,15,11,28.9,3,3,0,0,0.0,1,1,3,37.2,0.29,-2.8,-0.07,171,452,37.8,925,187,30.9,33.2,264,62.9,48.3,451,29,6.4,50,1.32,17.5,541,157,29.0,14.24,4.13,0.08,0.26,17.1,13,0.09,-8.2,-7.7,14440,18630,77.5,261620,96037,6451,7431,86.8,6030,7262,83.0,1634,2878,56.8,35.7,-5.9,413,1385,341,107,16594,1940,502,44,191,918,835,257,66,123,1,96,386,945,24.87,678,96,56,59,40,16,78,2.05,54,3,6,7,7,1,608,369,267,254,87,322,642,50.2,320,415,95,320,310,918,598,14,22736,1978,6159,10166,6645,931,22729,734,347,47.3,305,41.6,12897,70948,39281,587,217,554,351,14284,1801,1,512,421,96,3,3,3,2194,532,487,52.2,2022,2023
Atlético Madrid,27,28.5,50.6,38,418,"3,420",38.0,68,51,119,67,1,1,92,8,61.9,61.1,48.0,109.1,730,1571,1.79,1.34,3.13,1.76,3.11,1.63,1.26,2.89,1.61,2.87,38,38,"3,420",33,0.87,128,95,77.3,23,8,7,13,34.2,5,4,0,1,0.0,1,5,0,36.3,0.26,+3.3,+0.09,166,525,31.6,812,165,39.8,34.1,334,60.5,46.3,575,48,8.3,26,0.68,9.2,538,195,36.2,14.16,5.13,0.12,0.34,17.0,9,0.12,+6.1,+5.9,16814,20488,82.1,277627,101839,8616,9432,91.3,6028,7038,85.6,1549,2765,56.0,40.0,+3.0,418,1200,335,68,18630,1779,490,83,193,625,702,183,97,46,0,79,345,958,25.21,756,59,47,51,32,13,116,3.05,82,7,9,13,3,2,667,408,332,245,90,334,685,48.8,351,396,103,293,304,971,704,9,24416,2414,7789,11103,5714,934,24414,656,322,49.1,262,39.9,13702,67405,35788,473,200,486,277,16705,1557,3,440,418,79,0,5,0,1977,445,399,52.7,2022,2023
Barcelona,29,25.9,64.3,38,418,"3,420",38.0,69,56,125,69,0,2,83,6,75.5,74.0,60.1,134.1,963,2180,1.82,1.47,3.29,1.82,3.29,1.99,1.58,3.57,1.95,3.53,38,38,"3,420",20,0.53,102,85,83.3,28,4,6,26,68.4,3,3,0,0,0.0,0,2,3,25.1,0.22,+8.1,+0.21,169,338,50.0,1216,190,22.3,28.9,223,30.0,32.5,375,18,4.8,43,1.13,16.4,570,187,32.8,15.00,4.92,0.12,0.37,15.8,20,0.14,-6.5,-5.0,21293,24725,86.1,364326,115126,10262,11168,91.9,8599,9542,90.1,1990,2923,68.1,66.6,-4.1,449,1859,481,104,22828,1799,565,133,205,744,710,244,82,83,2,98,340,1049,27.61,824,65,62,58,29,11,125,3.29,106,2,6,11,0,0,522,324,211,216,95,227,496,45.8,269,353,82,271,253,775,439,17,28406,2019,6756,13998,7881,1152,28404,801,396,49.4,321,40.1,18798,101309,55608,784,279,546,325,21132,2166,3,433,452,98,0,3,3,1994,467,358,56.6,2022,2023
Betis,30,28.6,50.6,38,418,"3,420",38.0,43,26,69,35,8,9,82,15,51.3,44.3,34.6,78.9,620,1272,1.13,0.68,1.82,0.92,1.61,1.35,0.91,2.26,1.17,2.08,38,38,"3,420",41,1.08,146,106,74.0,17,9,12,13,34.2,3,3,0,0,0.0,1,7,1,44.0,0.29,+4.0,+0.10,229,635,36.1,956,149,44.0,39.6,315,67.9,49.1,582,22,3.8,43,1.13,12.1,411,138,33.6,10.82,3.63,0.09,0.25,18.1,21,0.11,-8.3,-9.3,14678,18249,80.4,245275,92460,7288,8070,90.3,5334,6273,85.0,1432,2667,53.7,31.7,-8.6,310,988,270,54,16255,1920,634,62,137,514,740,152,46,76,1,74,376,741,19.50,547,55,53,44,35,7,69,1.82,47,3,5,9,5,0,665,421,373,238,54,338,701,48.2,363,411,112,299,364,1029,857,7,22482,2329,7275,10222,5227,718,22473,773,365,47.2,311,40.2,12640,63649,31063,492,156,564,353,14567,1259,3,414,535,74,4,3,1,1918,453,502,47.4,2022,2023
Cádiz,38,29.1,41.9,38,418,"3,420",38.0,29,20,49,25,4,5,116,7,41.5,37.7,27.7,65.4,475,969,0.76,0.53,1.29,0.66,1.18,1.09,0.73,1.82,0.99,1.72,38,38,"3,420",53,1.39,202,148,78.2,10,12,16,13,34.2,10,9,1,0,10.0,1,7,0,53.4,0.22,+0.4,+0.01,270,829,32.6,916,150,59.1,46.4,322,89.4,64.2,651,44,6.8,30,0.79,13.6,390,108,27.7,10.26,2.84,0.06,0.23,18.2,12,0.10,-12.5,-12.7,9940,13952,71.2,190101,78677,4341,5147,84.3,3874,4864,79.6,1452,3117,46.6,24.7,-7.7,269,830,192,93,12025,1852,548,29,150,633,748,145,65,47,3,75,297,663,17.45,461,69,36,42,38,17,49,1.29,32,2,8,5,2,0,623,410,358,205,60,320,671,47.7,351,425,128,297,270,893,853,13,18156,2374,6497,7769,4091,579,18151,569,246,43.2,249,43.8,9031,48205,24623,350,89,567,354,9839,960,4,532,482,75,2,10,0,1953,606,651,48.2,2022,2023
Celta Vigo,26,26.7,50.2,38,418,"3,420",38.0,41,31,72,39,2,3,85,6,42.6,40.3,30.8,71.1,704,1403,1.08,0.82,1.89,1.03,1.84,1.12,0.81,1.93,1.06,1.87,38,38,"3,420",53,1.39,134,80,64.2,11,10,17,10,26.3,8,5,2,1,28.6,1,10,1,42.9,0.27,-9.1,-0.24,184,506,36.4,934,171,37.5,35.3,289,54.0,43.9,509,22,4.3,39,1.03,18.1,470,160,34.0,12.37,4.21,0.08,0.24,19.0,19,0.09,-1.6,-1.3,14700,18499,79.5,267004,91075,6259,7148,87.6,6536,7569,86.4,1565,2844,55.0,31.6,+0.2,353,1143,274,77,16495,1923,557,44,161,705,802,184,65,88,1,81,300,819,21.55,623,62,45,41,37,11,70,1.84,55,3,6,3,1,2,664,413,319,269,76,295,676,43.6,381,393,84,309,368,1032,666,5,22608,2214,7194,10099,5553,734,22605,700,323,46.1,295,42.1,13546,71269,36623,558,161,566,298,14591,1393,3,469,493,81,2,8,1,2031,458,539,45.9,2022,2023
Getafe,25,27.4,39.9,38,418,"3,420",38.0,34,21,55,29,5,8,125,9,36.7,30.4,22.5,53.0,365,1003,0.89,0.55,1.45,0.76,1.32,0.96,0.59,1.56,0.80,1.39,38,38,"3,420",45,1.18,166,119,75.3,10,12,16,13,34.2,8,4,4,0,50.0,0,7,2,45.5,0.23,+2.5,+0.07,409,904,45.2,782,99,75.1,49.8,347,91.4,59.8,586,36,6.1,46,1.21,15.0,365,116,31.8,9.61,3.05,0.08,0.25,18.0,19,0.09,-2.7,-1.4,9690,14126,68.6,189556,83925,4104,5044,81.4,3760,4936,76.2,1502,3175,47.3,24.0,-1.5,248,844,214,94,12118,1929,524,18,162,649,857,119,58,54,1,79,333,619,16.29,414,84,25,35,54,7,51,1.34,38,4,2,2,4,1,541,339,282,199,60,285,619,46.0,334,404,113,291,320,861,794,10,17947,1980,5769,8366,3992,589,17939,456,217,47.6,189,41.4,8694,41812,20506,292,78,504,268,9604,989,6,600,437,79,3,8,2,1871,714,697,50.6,2022,2023
Girona,29,26.0,51.3,38,418,"3,420",38.0,55,41,96,47,8,9,92,3,50.6,43.8,37.5,81.3,725,1378,1.45,1.08,2.53,1.24,2.32,1.33,0.99,2.32,1.15,2.14,38,38,"3,420",55,1.45,168,112,70.8,13,10,15,4,10.5,8,6,1,1,14.3,2,5,0,62.0,0.33,+7.0,+0.18,169,464,36.4,1075,192,28.4,32.4,329,48.3,41.9,597,43,7.2,59,1.55,15.1,446,160,35.9,11.74,4.21,0.11,0.29,17.2,6,0.10,+4.4,+3.2,15146,18604,81.4,264810,95707,7006,7806,89.8,6295,7222,87.2,1449,2560,56.6,35.4,+3.5,366,1086,265,91,16633,1884,576,32,135,713,742,145,66,53,1,87,319,821,21.61,597,86,41,45,43,9,102,2.68,70,10,1,5,13,3,551,321,271,213,67,244,532,45.9,288,379,111,268,266,817,662,20,22397,2619,7918,9753,4932,761,22388,728,341,46.8,311,42.7,13365,73974,38669,497,167,467,330,15020,1364,2,440,507,87,7,8,0,1836,428,435,49.6,2022,2023
Mallorca,31,27.7,41.1,38,418,"3,420",38.0,36,27,63,32,4,5,120,5,35.2,31.1,26.5,57.7,476,948,0.95,0.71,1.66,0.84,1.55,0.93,0.70,1.62,0.82,1.52,38,38,"3,420",43,1.13,145,101,74.5,14,8,16,13,34.2,7,6,1,0,14.3,0,3,0,41.5,0.24,-1.5,-0.04,351,841,41.7,950,130,61.9,54.9,338,74.9,54.0,657,35,5.3,21,0.55,4.0,324,107,33.0,8.53,2.82,0.10,0.30,17.4,8,0.10,+0.8,+0.9,10451,14261,73.3,199896,84037,4575,5313,86.1,4184,5157,81.1,1424,2932,48.6,23.1,+0.5,252,815,182,69,12483,1701,497,29,150,635,649,139,49,68,0,77,306,563,14.82,373,76,33,30,42,9,63,1.66,37,11,4,4,5,2,583,344,318,213,52,283,581,48.7,298,402,146,256,318,901,859,7,18171,2351,6553,8032,3792,524,18166,556,293,52.7,198,35.6,9509,50982,24564,341,94,498,302,10356,935,0,611,457,77,4,7,0,1833,674,629,51.7,2022,2023
