squad,players_used,avg_age,possession,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,season_start_year,season_end_year
Manchester City,24,27.2,64.7,38,418,"3,420",38.0,92,69,161,83,9,10,44,1,78.6,71.1,57.5,128.6,988,2073,2.42,1.82,4.24,2.18,4.00,2.07,1.51,3.58,1.87,3.38,38,38,"3,420",33,0.87,92,60,67.4,28,5,5,13,34.2,3,3,0,0,0.0,1,4,1,30.3,0.30,-1.7,-0.05,128,287,44.6,1242,163,18.9,28.0,181,28.7,30.4,312,20,6.4,40,1.05,15.7,590,205,34.7,15.53,5.39,0.14,0.40,16.6,20,0.12,+13.4,+11.9,23263,26642,87.3,396454,114920,11020,11888,92.7,9848,10836,90.9,1932,2849,67.8,57.6,+11.5,464,1770,445,75,25047,1544,440,94,177,742,614,238,72,87,11,51,350,1099,28.92,826,81,53,76,49,14,168,4.42,130,7,8,9,12,2,471,272,185,198,88,212,462,45.9,250,339,95,244,223,694,402,9,29895,2170,7410,14372,8301,1277,29885,704,336,47.7,239,33.9,19122,104099,56216,754,279,406,298,22992,2054,0,347,384,51,9,3,1,1866,438,364,54.6,2022,2023
Manchester Utd,26,26.9,53.7,38,418,"3,420",38.0,56,42,98,53,3,3,78,2,67.7,65.3,52.2,117.5,711,1595,1.47,1.11,2.58,1.39,2.50,1.78,1.37,3.15,1.72,3.09,38,38,"3,420",43,1.13,142,99,71.1,23,6,9,17,44.7,3,2,1,0,33.3,2,6,1,41.3,0.27,-0.7,-0.02,141,449,31.4,909,128,37.0,32.3,302,37.4,31.7,526,15,2.9,32,0.84,14.8,590,206,34.9,15.53,5.42,0.09,0.26,17.8,20,0.11,-11.7,-12.3,16603,20525,80.9,276625,97026,8273,9294,89.0,6359,7306,87.0,1438,2651,54.2,44.6,-10.2,478,1268,398,57,18827,1619,325,105,165,517,715,196,71,47,4,79,420,1051,27.66,840,58,46,63,35,9,99,2.61,79,3,8,5,4,0,658,400,343,231,84,301,598,50.3,297,496,146,350,352,1010,771,11,24848,2639,8093,10389,6570,1036,24845,730,317,43.4,338,46.3,14245,70351,37126,515,239,497,293,16447,1578,0,424,297,79,2,3,1,2190,465,434,51.7,2022,2023
Newcastle Utd,27,27.3,52.3,38,418,"3,420",38.0,64,42,106,58,6,6,61,1,72.0,67.4,51.9,119.3,694,1618,1.68,1.11,2.79,1.53,2.63,1.89,1.37,3.26,1.77,3.14,38,38,"3,418",33,0.87,127,94,75.6,19,14,5,14,36.8,5,2,2,1,50.0,0,8,2,33.2,0.24,+2.2,+0.06,126,378,33.3,714,246,32.2,20.7,230,64.3,48.5,441,35,7.9,74,1.95,12.4,565,184,32.6,14.87,4.84,0.10,0.32,15.6,15,0.12,-8.0,-9.4,13925,17837,78.1,246297,90893,6433,7370,87.3,5580,6605,84.5,1523,2774,54.9,45.0,-9.9,435,1083,403,64,16020,1746,447,88,142,740,728,270,106,90,15,71,370,1008,26.53,690,110,62,77,57,12,106,2.79,64,6,15,10,6,5,607,360,268,254,85,307,642,47.8,335,448,116,332,333,940,680,10,22106,2088,6757,9053,6516,1161,22100,783,349,44.6,322,41.1,12021,64166,32968,493,227,576,363,13803,1599,0,406,399,71,2,5,2,2065,553,427,56.4,2022,2023
Nott'ham Forest,33,26.5,37.6,38,418,"3,420",38.0,36,22,58,33,3,6,84,0,39.3,34.6,26.3,61.0,435,859,0.95,0.58,1.53,0.87,1.45,1.03,0.69,1.73,0.91,1.60,38,38,"3,420",68,1.79,182,112,65.9,9,11,18,8,21.1,9,6,2,1,25.0,2,9,0,60.1,0.30,-7.9,-0.21,237,712,33.3,957,185,51.0,43.2,338,66.3,47.5,621,35,5.6,38,1.00,17.0,362,111,30.7,9.53,2.92,0.09,0.30,17.2,9,0.10,-3.3,-1.6,9543,13606,70.1,177315,72656,4046,4952,81.7,4071,5126,79.4,1187,2708,43.8,20.5,-4.3,246,660,172,50,11801,1738,446,31,66,530,720,128,65,53,1,67,313,593,15.61,416,59,31,38,36,13,54,1.42,31,5,4,11,3,0,659,387,380,201,78,296,584,50.7,288,500,156,344,349,1008,944,7,17912,2715,7420,6953,3755,611,17906,569,254,44.6,235,41.3,8674,46411,24008,308,111,537,275,9452,847,0,445,390,67,3,9,0,1902,560,600,48.3,2022,2023
Tottenham,29,27.6,50.0,38,418,"3,420",38.0,68,46,114,63,5,6,77,3,57.1,52.4,43.1,95.5,692,1449,1.79,1.21,3.00,1.66,2.87,1.50,1.13,2.64,1.38,2.51,38,38,"3,420",63,1.66,172,109,65.1,18,6,14,10,26.3,4,3,1,0,25.0,1,7,1,55.1,0.30,-6.9,-0.18,113,342,33.0,804,180,31.0,30.2,283,32.9,29.5,515,25,4.9,45,1.18,15.2,512,186,36.3,13.47,4.89,0.12,0.34,16.7,13,0.10,+10.9,+10.6,15972,19672,81.2,277567,92697,7333,8180,89.6,6707,7682,87.3,1499,2669,56.2,34.0,+2.9,386,1071,323,104,17950,1655,404,74,165,719,664,203,113,51,0,67,414,910,23.95,692,60,46,55,38,19,116,3.05,84,7,7,9,7,2,619,353,325,215,79,275,574,47.9,299,428,148,280,340,959,762,20,23836,2734,8571,10329,5135,842,23830,666,306,45.9,288,43.2,13679,71290,36842,465,189,521,356,15864,1436,1,424,353,67,5,4,1,1984,549,474,53.7,2022,2023
West Ham,25,28.2,42.1,38,418,"3,420",38.0,41,25,66,35,6,8,44,0,49.2,43.7,32.7,76.4,615,1274,1.08,0.66,1.74,0.92,1.58,1.29,0.86,2.15,1.15,2.01,38,38,"3,420",55,1.45,170,115,70.0,11,7,20,9,23.7,6,4,1,1,20.0,0,4,1,53.2,0.29,-0.8,-0.02,212,553,38.3,715,167,54.7,33.4,302,53.6,40.8,560,31,5.5,26,0.68,10.3,466,133,28.5,12.26,3.50,0.08,0.26,17.3,13,0.10,-8.2,-8.7,12369,16357,75.6,219013,84296,5883,6778,86.8,4784,5831,82.0,1383,2753,50.2,26.8,-7.7,340,990,212,80,14625,1670,347,41,162,768,722,206,129,57,1,62,390,817,21.50,586,81,40,60,35,15,67,1.76,41,6,6,8,6,0,608,336,290,226,92,270,562,48.0,292,415,139,276,408,1016,810,10,20410,2362,6898,8703,4993,756,20402,614,249,40.6,266,43.3,10540,57451,28247,413,166,458,357,12256,1266,0,362,316,62,6,6,1,2023,620,587,51.4,2022,2023
Wolves,32,26.7,49.9,38,418,"3,420",38.0,28,12,40,25,3,3,85,6,36.8,34.5,25.4,59.9,610,1343,0.74,0.32,1.05,0.66,0.97,0.97,0.67,1.64,0.91,1.58,38,38,"3,420",58,1.53,174,115,67.8,11,8,19,11,28.9,4,2,2,0,50.0,0,6,1,52.2,0.28,-4.8,-0.13,130,464,28.0,992,196,29.8,32.9,283,59.4,45.1,577,48,8.3,29,0.76,8.0,409,119,29.1,10.76,3.13,0.06,0.21,18.0,18,0.09,-8.8,-9.5,14554,18294,79.6,264071,87310,6350,7195,88.3,6306,7257,86.9,1574,2890,54.5,21.0,-13.4,294,1110,252,71,16575,1657,430,49,149,661,663,185,61,86,2,62,355,713,18.76,521,62,30,47,42,11,44,1.16,32,1,3,6,1,1,661,370,364,222,75,286,609,47.0,323,497,175,322,279,940,817,19,22539,2921,8544,9262,4960,686,22536,772,375,48.6,302,39.1,12373,67215,35065,421,142,516,327,14452,1331,1,463,389,62,1,4,1,2052,465,542,46.2,2022,2023
Burnley,28,25.5,64.0,46,506,"4,140",46.0,85,61,146,82,3,3,81,2,66.2,63.9,48.2,112.1,966,1983,1.85,1.33,3.17,1.78,3.11,1.44,1.05,2.49,1.39,2.44,46,46,"4,140",35,0.76,134,99,75.4,29,14,3,21,45.7,3,2,1,0,33.3,0,9,1,38.3,0.28,+4.3,+0.09,187,467,40.0,1562,210,21.8,28.0,257,49.0,39.3,517,52,10.1,72,1.57,16.5,622,212,34.1,13.52,4.61,0.13,0.39,17.5,25,0.11,+18.8,+18.1,23250,28194,82.5,419827,124598,9762,10849,90.0,10865,12323,88.2,2240,3871,57.9,50.3,+12.8,472,1648,367,110,25967,2129,551,67,209,898,972,268,120,46,7,98,389,1091,23.72,854,86,35,56,39,21,136,2.96,103,7,6,12,6,2,684,417,295,303,86,334,652,51.2,318,429,104,325,415,1099,699,13,32904,2795,9855,15560,7693,1007,32901,712,297,41.7,313,44.0,20004,112041,61687,670,228,683,398,23051,1961,0,449,490,98,1,3,1,2472,714,750,48.8,2022,2023
Luton Town,30,26.7,46.2,46,506,"4,140",46.0,56,37,93,55,1,3,93,4,58.2,55.7,42.4,98.1,680,1562,1.22,0.80,2.02,1.20,2.00,1.27,0.92,2.19,1.21,2.13,46,46,"4,140",39,0.85,127,92,73.2,21,17,8,20,43.5,5,5,0,0,0.0,0,6,4,33.3,0.23,-1.7,-0.04,351,978,35.9,1095,196,61.7,38.6,377,80.1,57.7,681,34,5.0,33,0.72,5.0,551,167,30.3,11.98,3.63,0.10,0.33,16.2,9,0.10,-2.2,-0.7,11918,17894,66.6,236417,107856,4921,6199,79.4,4840,6541,74.0,1850,4054,45.6,45.4,-5.4,416,1213,355,125,15296,2507,495,18,160,1012,1282,268,158,48,20,91,429,965,20.98,667,126,56,62,45,9,96,2.09,66,7,10,7,4,2,733,417,335,295,103,329,693,47.5,364,560,155,405,429,1162,1065,7,23520,2629,7716,9158,6921,1009,23517,862,354,41.1,399,46.3,10932,63833,30907,475,191,853,481,11765,1536,3,572,449,91,1,5,4,2586,1108,1032,51.8,2022,2023
Sheffield Utd,32,27.1,51.1,46,506,"4,140",46.0,71,52,123,71,0,2,101,3,71.8,70.0,57.6,127.6,764,1755,1.54,1.13,2.67,1.54,2.67,1.56,1.25,2.81,1.52,2.77,46,46,"4,137",39,0.85,134,94,72.4,28,7,11,19,41.3,4,2,2,0,50.0,0,6,1,39.7,0.27,+1.7,+0.04,212,614,34.5,910,175,48.9,41.7,323,52.3,43.4,642,51,7.9,49,1.07,19.4,626,221,35.3,13.61,4.80,0.11,0.32,16.4,19,0.12,-0.8,+1.0,15315,21050,72.8,273774,109297,7262,8553,84.9,5749,7319,78.5,1857,3918,47.4,52.5,-5.6,477,1372,431,116,18707,2271,490,38,161,937,1114,260,126,102,2,72,421,1096,23.83,777,115,68,70,48,18,118,2.57,70,9,17,14,6,2,822,528,394,321,107,344,641,53.7,297,527,136,391,486,1308,942,8,26440,2478,7809,11347,7538,1183,26438,775,365,47.1,323,41.7,12880,69978,35460,541,202,763,383,15148,1740,1,481,434,72,2,4,1,2632,965,916,51.3,2022,2023
