squad,players_used,avg_age,possession,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,season_start_year,season_end_year
Levante,29,28.0,52.2,38,418,"3,420",38.0,45,35,80,42,3,6,68,1,40.4,35.7,29.6,65.3,619,1537,1.18,0.92,2.11,1.11,2.03,1.06,0.78,1.84,0.94,1.72,38,38,"3,420",57,1.50,163,108,66.9,9,14,15,4,10.5,4,3,0,1,0.0,1,6,2,50.0,0.29,-5.0,-0.13,136,382,35.6,936,197,32.4,32.2,282,28.0,29.6,533,8,1.5,71,1.87,18.2,376,125,33.2,9.89,3.29,0.11,0.34,18.2,10,0.10,+4.6,+6.3,14190,18116,78.3,257005,95976,6356,7202,88.3,5760,6804,84.7,1694,3076,55.1,30.0,+5.4,286,1087,306,83,16222,1825,509,23,178,697,767,173,61,41,0,69,370,671,17.66,519,48,36,25,29,14,80,2.11,60,4,5,4,3,4,511,282,268,188,55,208,543,38.3,335,335,93,242,435,946,681,15,21884,2410,7654,9503,4932,679,21878,615,366,59.5,248,40.3,12443,63705,33401,446,136,547,326,14070,1526,0,509,397,69,5,4,2,2023,455,522,46.6,2020,2021
Osasuna,28,27.9,43.2,38,418,"3,420",38.0,36,25,61,31,5,6,80,5,38.7,34.7,24.9,59.7,345,1220,0.95,0.66,1.61,0.82,1.47,1.02,0.66,1.68,0.91,1.57,38,38,"3,415",48,1.27,142,94,69.7,11,11,16,11,28.9,8,5,2,1,28.6,0,5,2,47.0,0.30,+1.0,+0.03,441,996,44.3,995,92,71.5,48.0,302,94.4,61.3,600,30,5.0,76,2.00,17.5,368,114,31.0,9.68,3.00,0.08,0.27,18.8,7,0.10,-2.7,-3.7,10233,15031,68.1,201352,91555,4401,5541,79.4,3869,5149,75.1,1649,3329,49.5,27.9,+0.1,259,968,261,101,13118,1846,510,6,194,700,831,117,44,54,1,67,281,615,16.18,441,70,31,35,30,8,61,1.61,45,4,0,6,3,3,524,281,223,217,84,224,552,40.6,328,349,100,249,392,916,774,7,18965,2103,6010,8686,4447,623,18959,441,245,55.6,195,44.2,8688,42982,19734,315,64,588,310,10118,1200,3,535,407,67,3,8,2,2071,996,806,55.3,2020,2021
Real Madrid,30,27.9,59.3,38,418,"3,420",38.0,64,53,117,61,3,3,59,2,61.5,59.2,47.4,106.5,963,1920,1.68,1.39,3.08,1.61,3.00,1.62,1.25,2.87,1.56,2.80,38,38,"3,420",28,0.74,116,88,81.9,25,9,4,17,44.7,8,7,1,0,12.5,0,3,1,32.7,0.22,+5.7,+0.15,89,300,29.7,1086,243,20.6,29.6,235,32.3,36.6,472,26,5.5,44,1.16,15.7,544,167,30.7,14.32,4.39,0.11,0.37,17.7,17,0.11,+2.5,+1.8,20652,24119,85.6,352965,111437,9790,10620,92.2,7728,8593,89.9,2214,3224,68.7,48.8,+5.6,438,1525,401,77,22248,1785,501,32,351,771,759,224,70,65,1,86,346,981,25.82,745,79,55,51,41,10,114,3.00,89,6,8,5,4,2,531,318,266,188,77,192,532,36.1,340,344,83,261,401,932,544,12,27856,2279,7913,12359,7814,1021,27853,646,429,66.4,216,33.4,17126,95094,49939,739,242,546,315,20538,1909,1,407,474,86,2,8,1,1901,444,381,53.8,2020,2021
Real Sociedad,30,25.0,54.9,38,418,"3,420",38.0,58,39,97,49,9,12,81,1,60.7,51.5,39.6,91.1,626,1554,1.53,1.03,2.55,1.29,2.32,1.60,1.04,2.64,1.36,2.40,38,38,"3,420",38,1.00,105,67,66.7,17,11,10,14,36.8,5,3,1,1,25.0,0,4,1,35.0,0.30,-2.0,-0.05,204,520,39.2,998,132,38.2,35.1,217,64.1,49.7,415,9,2.2,47,1.24,17.3,417,139,33.3,10.97,3.66,0.12,0.35,16.5,20,0.13,-2.7,-2.5,14915,18995,78.5,264692,91984,6592,7589,86.9,6282,7368,85.3,1582,2840,55.7,39.7,-0.6,308,1100,343,64,17052,1857,545,40,103,712,823,196,87,82,1,86,369,749,19.71,532,76,35,45,48,13,100,2.63,72,9,2,9,8,0,547,322,240,227,80,200,480,41.7,280,353,96,257,315,862,563,5,22622,2089,6527,10724,5580,823,22610,550,330,60.0,220,40.0,12816,70621,37154,492,125,518,311,14729,1530,0,566,459,86,8,5,1,1941,663,669,49.8,2020,2021
Sevilla,26,28.1,60.9,38,418,"3,420",38.0,52,36,88,46,6,7,79,2,54.4,48.9,41.0,90.0,691,1627,1.37,0.95,2.32,1.21,2.16,1.43,1.08,2.51,1.29,2.37,38,38,"3,420",33,0.87,120,87,75.8,24,5,9,17,44.7,6,4,2,0,33.3,0,4,2,33.5,0.24,+2.5,+0.07,183,418,43.8,1012,169,29.8,29.2,228,50.9,39.7,512,30,5.9,36,0.95,11.2,454,135,29.7,11.95,3.55,0.10,0.34,17.2,15,0.11,-2.4,-2.9,19248,22873,84.2,342985,106478,8654,9471,91.4,7775,8720,89.2,2190,3442,63.6,40.1,-5.0,387,1234,346,122,21025,1779,516,27,384,731,797,167,35,65,0,69,301,830,21.84,635,61,55,36,35,8,87,2.29,65,4,8,6,4,0,492,297,220,200,72,184,510,36.1,326,310,90,220,362,854,636,10,26484,2495,8190,12249,6227,784,26477,599,392,65.4,207,34.6,15793,78270,38924,552,151,516,309,19128,1606,2,491,488,69,4,6,2,1944,615,534,53.5,2020,2021
Valencia,30,25.2,46.9,38,418,"3,420",38.0,48,35,83,40,8,10,82,5,42.6,34.8,27.3,62.1,575,1180,1.26,0.92,2.18,1.05,1.97,1.12,0.72,1.84,0.92,1.63,38,38,"3,420",53,1.39,175,121,72.6,10,13,15,7,18.4,8,5,3,0,37.5,3,5,2,48.2,0.24,-2.8,-0.07,291,664,43.8,871,145,49.1,36.6,338,69.8,50.4,655,11,1.7,31,0.82,13.4,383,129,33.7,10.08,3.39,0.10,0.31,20.1,32,0.09,+5.4,+5.2,12755,16480,77.4,241622,89245,5332,6142,86.8,5304,6236,85.1,1735,3073,56.5,24.8,+7.7,283,926,239,62,14548,1842,584,22,218,613,666,163,58,51,2,90,297,687,18.08,482,58,47,34,59,7,86,2.26,58,10,5,5,8,0,463,277,241,163,59,198,592,33.4,394,372,123,249,391,854,785,12,20238,2575,7196,8735,4521,560,20228,553,341,61.7,212,38.3,11494,62746,32765,468,102,498,268,12659,1168,3,459,527,90,6,7,2,1832,602,575,51.1,2020,2021
Villarreal,29,28.0,55.2,38,418,"3,420",38.0,57,33,90,45,12,13,67,5,56.4,46.4,40.5,86.9,737,1628,1.50,0.87,2.37,1.18,2.05,1.48,1.06,2.55,1.22,2.29,38,38,"3,420",44,1.16,126,83,70.6,15,13,10,10,26.3,9,7,1,1,12.5,0,3,2,38.7,0.25,-3.3,-0.09,167,431,38.7,1098,208,26.0,30.2,304,48.0,40.5,597,28,4.7,32,0.84,13.9,392,146,37.2,10.32,3.84,0.11,0.31,17.0,13,0.12,+0.6,-1.4,17508,21129,82.9,305401,104843,8074,8963,90.1,7097,8015,88.5,1788,2857,62.6,40.7,-7.5,317,1175,358,81,19245,1796,539,47,178,579,711,160,58,33,1,88,348,742,19.53,576,46,49,27,37,7,99,2.61,69,3,12,7,7,1,539,313,256,205,78,239,588,40.6,349,358,101,257,371,910,638,17,24816,2442,7838,11470,5730,819,24803,692,437,63.2,255,36.8,14443,77491,41859,558,185,545,336,17313,1608,1,449,465,88,7,9,2,1878,489,496,49.6,2020,2021
Espanyol,28,26.8,55.3,42,462,"3,780",42.0,70,50,120,63,7,10,76,5,69.9,62.2,49.8,112.1,765,1640,1.67,1.19,2.86,1.50,2.69,1.66,1.19,2.85,1.48,2.67,42,42,"3,780",28,0.67,110,82,79.1,24,10,8,20,47.6,5,5,0,0,0.0,1,3,0,30.1,0.23,+2.1,+0.05,124,381,32.5,920,187,32.0,33.4,268,32.5,32.9,498,29,5.8,37,0.88,14.7,539,174,32.3,12.83,4.14,0.12,0.36,18.3,32,0.12,+0.1,+0.8,16659,20837,79.9,294805,105905,7504,8404,89.3,6759,7854,86.1,1829,3318,55.1,40.8,+0.2,393,1425,280,88,18710,2056,649,39,223,873,841,228,75,65,13,71,338,950,22.62,629,115,63,70,62,11,113,2.69,79,8,9,10,7,0,520,317,235,226,59,254,570,44.6,316,352,86,266,354,874,686,12,24916,2082,7196,11765,6156,822,24907,722,396,54.8,326,45.2,14508,78601,40629,610,162,591,319,16561,1628,2,552,560,71,6,5,0,1958,613,644,48.8,2020,2021
Mallorca,32,27.6,54.5,42,462,"3,780",42.0,53,37,90,46,7,9,106,3,57.1,50.2,40.8,91.0,794,1744,1.26,0.88,2.14,1.10,1.98,1.36,0.97,2.33,1.20,2.17,42,42,"3,780",28,0.67,112,84,79.5,24,10,8,23,54.8,6,5,0,1,0.0,1,4,0,27.3,0.21,-0.7,-0.02,163,454,35.9,975,185,34.8,31.1,284,40.5,36.7,488,18,3.7,36,0.86,12.5,472,163,34.5,11.24,3.88,0.10,0.28,19.1,19,0.11,-4.1,-4.2,15069,19441,77.5,263146,101097,6855,7921,86.5,6083,7284,83.5,1585,2861,55.4,35.2,-3.8,350,1243,311,78,17239,2132,622,17,109,825,941,215,49,77,4,70,418,843,20.07,578,111,49,47,50,8,87,2.07,59,9,4,9,6,0,550,320,230,233,87,224,535,41.9,311,364,110,254,302,852,633,10,23489,2084,6697,10901,6146,824,23480,628,357,56.8,271,43.2,13455,77259,41666,573,131,687,371,14881,1733,3,639,564,70,2,6,0,2089,632,659,49.0,2020,2021
Rayo Vallecano,27,26.1,55.5,42,462,"3,780",42.0,48,30,78,41,7,7,119,5,55.8,50.3,40.0,90.3,746,1586,1.14,0.71,1.86,0.98,1.69,1.33,0.95,2.28,1.20,2.15,42,42,"3,777",40,0.95,127,88,73.2,19,10,13,13,31.0,7,6,1,0,14.3,3,5,2,38.2,0.26,+0.2,0.00,201,528,38.1,962,213,38.3,32.6,299,53.5,43.9,444,29,6.5,60,1.43,18.6,516,157,30.4,12.29,3.74,0.08,0.26,18.6,30,0.10,-7.8,-9.3,14412,19167,75.2,267991,100312,6096,7145,85.3,6020,7306,82.4,1860,3545,52.5,37.1,-10.0,374,1187,261,97,16667,2414,756,18,179,991,1063,216,94,95,0,86,337,914,21.76,600,117,56,51,72,18,84,2.00,53,8,5,6,11,1,566,336,265,247,54,232,551,42.1,319,385,71,314,395,961,653,9,23545,1927,6408,11712,5654,739,23538,730,429,58.8,302,41.4,12372,73156,38720,566,113,741,364,14278,1567,2,636,694,86,6,7,2,2104,821,743,52.5,2020,2021
