country,foreigners,season_start_year,squad_value,season_end_year,squad_size,squad,squad_value_avg,minutes_90s,cards_yellow_red_per90,points_per90,cards_yellow_per90,fouled_per90,gd_per90,pens_att_per90,pens_made_per90,players_used,offsides_per90,fouls_per90,points_away_per90,own_goals_per90,cards_red_per90,points_home_per90,gk_psxg,gk_pens_saved_per90,gk_clean_sheets_pct,gk_psxg_net_per90,gk_pens_missed_per90,goals_against_per90,gk_passes_pct_launched,goals_against_home_per90,gk_goals_against_per90,gk_free_kick_goals_against_per90,gk_pct_passes_launched,gk_save_pct,gk_goal_kick_length_avg,gk_shots_on_target_against_per90,gk_corner_kick_goals_against_per90,gk_crosses_stopped_pct,gk_psnpxg_per_shot_on_target_against,goals_against_away_per90,gk_def_actions_outside_pen_area_per90,goals_for_home_per90,goals_for_per90,xg_per90,goals_per_shot_on_target,npxg_per90,goals_per_shot,shots_per90,goals_assists_pens_per90,shots_on_target_pct,xg_assist_per90,goals_for_away_per90,shots_on_target_per90,goals_per90,xg_xg_assist_per90,goals_assists_per90,assists_per90,npxg_per_shot,goals_pens_per90,npxg_xg_assist_per90,average_shot_distance,passes_pct,passes_pct_short,passes_pct_medium,passes_pct_long,passes_total_distance_per90,progressive_passes_per90,passes_progressive_distance_per90,pass_xa_per90,xg_assist_net_per90,assisted_shots_per90,passes_into_final_third_per90,passes_into_penalty_area_per90,crosses_into_penalty_area_per90,passes_live_per90,passes_dead_per90,passes_free_kicks_per90,through_balls_per90,passes_switches_per90,crosses_per90,throw_ins_per90,corner_kicks_per90,corner_kicks_in_per90,corner_kicks_out_per90,corner_kicks_straight_per90,sca_per90,gca_per90,sca_passes_live_per90,sca_passes_dead_per90,sca_take_ons_per90,sca_shots_per90,sca_fouled_per90,sca_defense_per90,gca_passes_live_per90,gca_passes_dead_per90,gca_take_ons_per90,gca_shots_per90,gca_fouled_per90,gca_defense_per90,take_ons_won_pct,take_ons_tackled_pct,possession,touches_per90,touches_def_pen_area_per90,touches_def_3rd_per90,touches_mid_3rd_per90,touches_att_3rd_per90,touches_att_pen_area_per90,touches_live_ball_per90,take_ons_per90,carries_per90,carries_distance_per90,progressive_carries_per90,carries_progressive_distance_per90,carries_into_final_third_per90,carries_into_penalty_area_per90,miscontrols_per90,dispossessed_per90,challenge_tackles_pct,aerials_won_pct,tackles_per90,tackles_won_per90,tackles_def_3rd_per90,tackles_mid_3rd_per90,tackles_att_3rd_per90,challenge_tackles_per90,challenges_per90,challenges_lost_per90,blocks_per90,blocked_shots_per90,blocked_passes_per90,interceptions_per90,tackles_interceptions_per90,clearances_per90,errors_per90,ball_recoveries_per90,aerials_won_per90,aerials_lost_per90
ENG,23,2022,1000000000.0,2023,39,Manchester City,25740000.0,38.0,0.0,2.3421052631578947,1.105263157894737,8.68421052631579,1.8499999999999996,0.23684210526315788,0.18421052631578946,26,1.736842105263158,8.447368421052632,0.9736842105263158,0.0,0.02631578947368421,1.368421052631579,25.8,0.0,55.3,-0.005263157894736842,0.0,0.868421052631579,46.8,0.4473684210526316,0.6842105263157895,0.0,15.7,70.6,26.2,2.236842105263158,0.02631578947368421,6.8,0.29,0.42105263157894735,1.53,1.5789473684210527,2.473684210526316,2.33,0.38,2.14,0.13,18.53,4.0,33.7,1.72,0.8947368421052632,6.24,2.53,4.06,4.18,1.66,0.12,2.34,3.87,16.3,87.5,92.9,91.0,68.1,10857.78947368421,63.71052631578947,3104.315789473684,1.5026315789473685,-0.06578947368421052,14.105263157894736,55.526315789473685,14.078947368421053,1.9473684210526316,690.5,42.026315789473685,10.68421052631579,2.6842105263157894,5.052631578947368,22.86842105263158,17.473684210526315,8.31578947368421,4.052631578947368,1.3157894736842106,0.10526315789473684,33.84,4.16,26.236842105263158,2.0526315789473686,1.8421052631578947,2.3157894736842106,1.105263157894737,0.2894736842105263,2.9473684210526314,0.2631578947368421,0.15789473684210525,0.5,0.21052631578947367,0.07894736842105263,57.4,42.6,67.9,825.8157894736842,48.3421052631579,172.78947368421052,402.13157894736844,256.0263157894737,39.44736842105263,825.578947368421,19.5,554.3157894736842,2895.2105263157896,30.13157894736842,1610.5263157894738,22.105263157894736,10.157894736842104,13.078947368421053,8.31578947368421,44.6,54.8,13.105263157894736,7.473684210526316,4.815789473684211,5.631578947368421,2.6578947368421053,5.973684210526316,13.394736842105264,7.421052631578948,7.026315789473684,1.4473684210526316,5.578947368421052,7.342105263157895,20.44736842105263,10.605263157894736,0.18421052631578946,51.76315789473684,12.68421052631579,10.447368421052632
ENG,22,2023,193350000.0,2024,39,Burnley,4960000.0,46.0,0.0,0.5,1.7608695652173914,10.652173913043478,1.09,0.06521739130434782,0.06521739130434782,28,2.130434782608696,9.76086956521739,0.2826086956521739,0.021739130434782608,0.043478260869565216,0.21739130434782608,38.3,0.021739130434782608,45.7,0.09347826086956522,0.0,,40.0,,0.7608695652173914,0.0,21.8,75.4,39.3,2.9130434782608696,0.1956521739130435,10.1,0.28,,1.57,,,1.44,0.39,1.39,0.13,13.52,3.11,34.1,1.05,,4.61,1.85,2.49,3.17,1.33,0.11,1.78,2.44,17.5,82.5,90.0,88.2,57.9,9126.673913043478,43.108695652173914,2708.6521739130435,1.0934782608695652,0.2782608695652174,10.26086956521739,35.82608695652174,7.978260869565218,2.391304347826087,564.5,46.28260869565217,11.978260869565217,1.4565217391304348,4.543478260869565,19.52173913043478,21.130434782608695,5.826086956521739,2.608695652173913,1.0,0.15217391304347827,23.72,2.96,18.565217391304348,1.8695652173913044,0.7608695652173914,1.2173913043478262,0.8478260869565217,0.45652173913043476,2.239130434782609,0.15217391304347827,0.13043478260869565,0.2608695652173913,0.13043478260869565,0.043478260869565216,41.7,44.0,64.0,715.304347826087,60.76086956521739,214.2391304347826,338.2608695652174,167.2391304347826,21.891304347826086,715.2391304347826,15.478260869565217,434.8695652173913,2435.6739130434785,21.0,1341.0217391304348,14.565217391304348,4.956521739130435,14.847826086956522,8.652173913043478,51.2,48.8,14.869565217391305,9.065217391304348,6.413043478260869,6.586956521739131,1.8695652173913044,7.260869565217392,14.173913043478262,6.913043478260869,9.326086956521738,2.260869565217391,7.065217391304348,9.021739130434783,23.891304347826086,15.195652173913043,0.2826086956521739,53.73913043478261,15.521739130434783,16.304347826086957
ENG,21,2023,1150000000.0,2024,34,Manchester City,33700000.0,38.0,0.0,1.9210526315789473,1.1578947368421053,10.105263157894736,1.5499999999999998,0.2631578947368421,0.23684210526315788,24,1.3421052631578947,9.131578947368421,0.8421052631578947,0.02631578947368421,0.02631578947368421,1.0789473684210527,30.3,0.0,34.2,-0.04473684210526316,0.0,,44.6,,0.868421052631579,0.02631578947368421,18.9,67.4,30.4,2.4210526315789473,0.10526315789473684,6.4,0.3,,1.05,,,2.07,0.4,1.87,0.14,15.53,4.0,34.7,1.51,,5.39,2.42,3.58,4.24,1.82,0.12,2.18,3.38,16.6,87.3,92.7,90.9,67.8,10433.0,54.55263157894737,3024.2105263157896,1.5157894736842106,0.3026315789473684,12.210526315789474,46.578947368421055,11.710526315789474,1.9736842105263157,659.1315789473684,40.63157894736842,11.578947368421053,2.473684210526316,4.657894736842105,19.526315789473685,16.157894736842106,6.2631578947368425,1.894736842105263,2.289473684210526,0.2894736842105263,28.92,4.42,21.736842105263158,2.1315789473684212,1.394736842105263,2.0,1.2894736842105263,0.3684210526315789,3.4210526315789473,0.18421052631578946,0.21052631578947367,0.23684210526315788,0.3157894736842105,0.05263157894736842,47.7,33.9,64.7,786.7105263157895,57.10526315789474,195.0,378.2105263157895,218.44736842105263,33.60526315789474,786.4473684210526,18.526315789473685,503.2105263157895,2739.4473684210525,26.0,1479.3684210526317,19.842105263157894,7.342105263157895,10.68421052631579,7.842105263157895,45.9,54.6,12.394736842105264,7.157894736842105,4.868421052631579,5.2105263157894735,2.3157894736842106,5.578947368421052,12.157894736842104,6.578947368421052,8.921052631578947,2.5,6.421052631578948,5.868421052631579,18.263157894736842,10.578947368421053,0.23684210526315788,49.10526315789474,11.526315789473685,9.578947368421053
ENG,25,2023,1000000000.0,2024,42,Arsenal,23830000.0,38.0,0.0,1.9473684210526316,1.3421052631578947,11.447368421052632,1.08,0.10526315789473684,0.07894736842105263,26,1.4736842105263157,9.81578947368421,0.9473684210526315,0.02631578947368421,0.0,1.0,40.0,0.0,36.8,-0.05263157894736842,0.05263157894736842,,25.4,,1.131578947368421,0.0,36.6,70.6,42.8,3.5789473684210527,0.15789473684210525,5.8,0.28,,1.13,,,1.89,0.42,1.82,0.14,15.5,3.82,32.9,1.41,,5.11,2.21,3.31,3.89,1.68,0.12,2.13,3.23,16.0,83.2,90.1,88.7,57.1,8163.315789473684,53.921052631578945,2648.2894736842104,1.2315789473684209,0.26842105263157895,11.657894736842104,43.078947368421055,12.078947368421053,1.631578947368421,534.0263157894736,42.63157894736842,13.578947368421053,2.263157894736842,2.5526315789473686,17.736842105263158,16.18421052631579,5.868421052631579,4.052631578947368,0.21052631578947367,0.07894736842105263,27.5,3.95,20.42105263157895,2.0526315789473686,1.5,1.9210526315789473,1.131578947368421,0.47368421052631576,3.1842105263157894,0.15789473684210525,0.13157894736842105,0.34210526315789475,0.07894736842105263,0.05263157894736842,46.7,38.6,59.3,681.8157894736842,52.473684210526315,174.52631578947367,301.36842105263156,210.92105263157896,34.10526315789474,681.7105263157895,19.763157894736842,419.05263157894734,2210.842105263158,21.68421052631579,1163.2105263157894,15.342105263157896,7.394736842105263,13.842105263157896,9.947368421052632,48.9,46.5,14.947368421052632,9.026315789473685,6.2631578947368425,5.578947368421052,3.1052631578947367,6.552631578947368,13.394736842105264,6.842105263157895,9.526315789473685,2.263157894736842,7.2631578947368425,6.2368421052631575,21.18421052631579,15.763157894736842,0.6052631578947368,52.21052631578947,12.789473684210526,14.710526315789474
ENG,29,2023,376250000.0,2024,50,Nottingham,7530000.0,38.0,0.0,0.7894736842105263,2.210526315789474,10.263157894736842,-0.8400000000000001,0.15789473684210525,0.07894736842105263,33,1.763157894736842,11.710526315789474,0.2631578947368421,0.0,0.0,0.5263157894736842,60.1,0.05263157894736842,21.1,-0.20789473684210527,0.02631578947368421,,33.3,,1.7894736842105263,0.05263157894736842,51.0,65.9,47.5,4.7894736842105265,0.23684210526315788,5.6,0.3,,1.0,,,1.03,0.3,0.91,0.09,9.53,1.45,30.7,0.69,,2.92,0.95,1.73,1.53,0.58,0.1,0.87,1.6,17.2,70.1,81.7,79.4,43.8,4666.184210526316,22.605263157894736,1912.0,0.5394736842105263,-0.1131578947368421,6.473684210526316,17.36842105263158,4.526315789473684,1.3157894736842106,310.55263157894734,45.73684210526316,11.736842105263158,0.8157894736842105,1.736842105263158,13.947368421052632,18.94736842105263,3.3684210526315788,1.7105263157894737,1.394736842105263,0.02631578947368421,15.61,1.42,10.947368421052632,1.5526315789473684,0.8157894736842105,1.0,0.9473684210526315,0.34210526315789475,0.8157894736842105,0.13157894736842105,0.10526315789473684,0.2894736842105263,0.07894736842105263,0.0,44.6,41.3,37.6,471.36842105263156,71.44736842105263,195.26315789473685,182.97368421052633,98.8157894736842,16.07894736842105,471.2105263157895,14.973684210526315,228.26315789473685,1221.342105263158,11.447368421052632,631.7894736842105,8.105263157894736,2.9210526315789473,14.131578947368421,7.2368421052631575,50.7,48.3,17.342105263157894,10.18421052631579,10.0,5.2894736842105265,2.0526315789473686,7.7894736842105265,15.368421052631579,7.578947368421052,13.157894736842104,4.105263157894737,9.052631578947368,9.18421052631579,26.526315789473685,24.842105263157894,0.18421052631578946,50.05263157894737,14.736842105263158,15.789473684210526
ENG,23,2023,287200000.0,2024,47,Bournemouth,6110000.0,38.0,0.0,1.105263157894737,1.7894736842105263,9.605263157894736,-0.9000000000000001,0.0,0.0,31,1.0,10.289473684210526,0.47368421052631576,0.07894736842105263,0.0,0.631578947368421,63.6,0.0,21.1,-0.11578947368421054,0.02631578947368421,,39.1,,1.868421052631579,0.0,44.0,68.1,44.1,5.368421052631579,0.42105263157894735,5.4,0.29,,0.79,,,1.02,0.29,1.02,0.1,9.42,1.61,35.2,0.75,,3.32,0.97,1.76,1.61,0.63,0.11,0.97,1.76,15.5,76.2,86.2,84.2,47.9,5439.578947368421,26.473684210526315,2175.5789473684213,0.6921052631578948,-0.11842105263157894,6.868421052631579,22.36842105263158,6.2368421052631575,1.9736842105263157,358.07894736842104,45.68421052631579,11.157894736842104,1.263157894736842,2.289473684210526,13.394736842105264,18.57894736842105,3.789473684210526,2.3157894736842106,0.6578947368421053,0.23684210526315788,16.21,1.68,11.710526315789474,1.1842105263157894,1.368421052631579,1.131578947368421,0.631578947368421,0.18421052631578946,1.1578947368421053,0.13157894736842105,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.02631578947368421,43.7,46.8,40.4,525.0,77.21052631578948,210.6315789473684,208.76315789473685,112.0,18.394736842105264,525.0,19.342105263157894,272.0,1455.842105263158,13.263157894736842,721.5526315789474,10.210526315789474,3.789473684210526,15.5,9.657894736842104,42.2,49.2,16.263157894736842,9.763157894736842,8.31578947368421,6.552631578947368,1.394736842105263,6.7368421052631575,15.947368421052632,9.210526315789474,13.131578947368421,4.473684210526316,8.657894736842104,9.289473684210526,25.55263157894737,27.026315789473685,0.2894736842105263,51.10526315789474,13.710526315789474,14.18421052631579
ENG,24,2023,465750000.0,2024,44,West Ham,10590000.0,38.0,0.0,1.263157894736842,1.1578947368421053,8.31578947368421,-0.3699999999999999,0.21052631578947367,0.15789473684210525,25,1.631578947368421,9.526315789473685,0.6052631578947368,0.02631578947368421,0.0,0.6578947368421053,53.2,0.02631578947368421,23.7,-0.021052631578947368,0.02631578947368421,,38.3,,1.4473684210526316,0.0,54.7,70.0,40.8,4.473684210526316,0.10526315789473684,5.5,0.29,,0.68,,,1.29,0.26,1.15,0.08,12.26,1.58,28.5,0.86,,3.5,1.08,2.15,1.74,0.66,0.1,0.92,2.01,17.3,75.6,86.8,82.0,50.2,5763.5,33.526315789473685,2218.315789473684,0.7052631578947368,-0.2026315789473684,8.947368421052632,26.05263157894737,5.578947368421052,2.1052631578947367,384.86842105263156,43.94736842105263,9.131578947368421,1.0789473684210527,4.2631578947368425,20.210526315789473,19.0,5.421052631578948,3.3947368421052633,1.5,0.02631578947368421,21.5,1.76,15.421052631578947,2.1315789473684212,1.0526315789473684,1.5789473684210527,0.9210526315789473,0.39473684210526316,1.0789473684210527,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.0,40.6,43.3,42.1,537.1052631578947,62.1578947368421,181.52631578947367,229.02631578947367,131.39473684210526,19.894736842105264,536.8947368421053,16.157894736842106,277.36842105263156,1511.8684210526317,16.18421052631579,743.3421052631579,10.868421052631579,4.368421052631579,12.052631578947368,9.394736842105264,48.0,51.4,16.0,8.842105263157896,7.631578947368421,5.947368421052632,2.4210526315789473,7.105263157894737,14.789473684210526,7.684210526315789,10.921052631578947,3.6578947368421053,7.2631578947368425,10.736842105263158,26.736842105263158,21.31578947368421,0.2631578947368421,53.23684210526316,16.31578947368421,15.447368421052632
ENG,17,2023,118550000.0,2024,37,Sheffield Utd,3200000.0,46.0,0.021739130434782608,0.34782608695652173,2.1956521739130435,9.434782608695652,0.6900000000000001,0.043478260869565216,0.0,32,1.565217391304348,10.456521739130435,0.13043478260869565,0.021739130434782608,0.06521739130434782,0.21739130434782608,39.7,0.043478260869565216,41.3,0.03695652173913044,0.0,,34.5,,0.8478260869565217,0.0,48.9,72.4,43.4,2.9130434782608696,0.13043478260869565,7.9,0.27,,1.07,,,1.56,0.32,1.52,0.11,13.61,2.67,35.3,1.25,,4.8,1.54,2.81,2.67,1.13,0.12,1.54,2.77,16.4,72.8,84.9,78.5,47.4,5951.608695652174,38.15217391304348,2376.021739130435,1.141304347826087,-0.1217391304347826,10.369565217391305,29.82608695652174,9.369565217391305,2.5217391304347827,406.67391304347825,49.369565217391305,10.652173913043478,0.8260869565217391,3.5,20.369565217391305,24.217391304347824,5.6521739130434785,2.739130434782609,2.217391304347826,0.043478260869565216,23.83,2.57,16.891304347826086,2.5,1.4782608695652173,1.5217391304347827,1.0434782608695652,0.391304347826087,1.5217391304347827,0.1956521739130435,0.3695652173913043,0.30434782608695654,0.13043478260869565,0.043478260869565216,47.1,41.7,51.1,574.7826086956521,53.869565217391305,169.7608695652174,246.67391304347825,163.8695652173913,25.717391304347824,574.7391304347826,16.847826086956523,280.0,1521.2608695652175,16.608695652173914,770.8695652173913,11.76086956521739,4.391304347826087,16.58695652173913,8.326086956521738,53.7,51.3,17.869565217391305,11.478260869565217,8.565217391304348,6.978260869565218,2.3260869565217392,7.478260869565218,13.934782608695652,6.456521739130435,11.456521739130435,2.9565217391304346,8.5,10.565217391304348,28.434782608695652,20.47826086956522,0.17391304347826086,57.21739130434783,20.97826086956522,19.91304347826087
ENG,19,2023,323050000.0,2024,39,Crystal Palace,8279999.999999999,38.0,0.05263157894736842,0.9473684210526315,2.1578947368421053,12.605263157894736,-0.29000000000000004,0.07894736842105263,0.02631578947368421,26,1.5263157894736843,11.736842105263158,0.4473684210526316,0.07894736842105263,0.07894736842105263,0.5,44.7,0.0,23.7,-0.034210526315789476,0.0,,34.3,,1.2894736842105263,0.0,33.7,71.9,37.6,4.2105263157894735,0.21052631578947367,5.4,0.26,,1.05,,,1.03,0.28,0.97,0.09,11.13,1.74,31.4,0.76,,3.5,1.0,1.8,1.76,0.76,0.09,0.97,1.73,17.6,77.4,87.0,85.6,47.6,6283.6578947368425,32.71052631578947,2326.0263157894738,0.6263157894736843,0.0,8.31578947368421,26.657894736842106,6.2894736842105265,1.3421052631578947,405.6842105263158,48.26315789473684,13.81578947368421,1.0789473684210527,3.1052631578947367,15.552631578947368,20.07894736842105,4.894736842105263,2.210526315789474,1.5789473684210527,0.13157894736842105,19.63,1.76,13.078947368421053,1.763157894736842,1.4736842105263157,1.2894736842105263,1.5526315789473684,0.47368421052631576,1.131578947368421,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.05263157894736842,46.8,40.1,46.3,571.3947368421053,67.89473684210526,201.78947368421052,244.07894736842104,131.3421052631579,20.157894736842106,571.3157894736842,20.63157894736842,307.55263157894734,1586.8684210526317,14.631578947368421,789.8684210526316,10.342105263157896,5.421052631578948,16.92105263157895,12.026315789473685,52.8,46.2,18.157894736842106,11.078947368421053,9.31578947368421,6.473684210526316,2.3684210526315788,7.394736842105263,14.0,6.605263157894737,12.18421052631579,3.1315789473684212,9.052631578947368,9.447368421052632,27.605263157894736,21.236842105263158,0.18421052631578946,55.078947368421055,13.052631578947368,15.210526315789474
ENG,28,2023,529800000.0,2024,42,Brighton,12610000.0,38.0,0.0,1.1578947368421053,1.5263157894736843,10.710526315789474,0.40000000000000013,0.15789473684210525,0.15789473684210525,29,1.8421052631578947,11.236842105263158,0.4473684210526316,0.15789473684210525,0.0,0.7105263157894737,42.7,0.05263157894736842,31.6,-0.1131578947368421,0.0,,33.7,,1.394736842105263,0.0,21.4,64.1,23.2,3.4473684210526314,0.15789473684210525,7.6,0.27,,0.84,,,1.93,0.28,1.81,0.1,15.97,2.84,36.1,1.37,,5.76,1.79,3.3,3.0,1.21,0.12,1.63,3.19,16.8,83.9,90.7,88.5,59.4,8414.105263157895,48.6578947368421,2801.9473684210525,1.1763157894736842,-0.1631578947368421,12.631578947368421,38.39473684210526,10.289473684210526,2.0526315789473686,555.5,44.973684210526315,11.710526315789474,2.1315789473684212,3.4210526315789473,18.263157894736842,18.236842105263158,6.131578947368421,2.6842105263157894,2.3157894736842106,0.05263157894736842,28.29,3.03,21.55263157894737,1.9210526315789473,2.1315789473684212,1.6578947368421053,0.7105263157894737,0.3157894736842105,2.1842105263157894,0.07894736842105263,0.34210526315789475,0.23684210526315788,0.15789473684210525,0.02631578947368421,47.5,38.4,60.2,703.3684210526316,65.02631578947368,206.42105263157896,321.39473684210526,180.8684210526316,29.0,703.2105263157895,19.105263157894736,429.7631578947368,2203.1052631578946,21.289473684210527,1156.9736842105262,14.394736842105264,6.578947368421052,14.68421052631579,8.526315789473685,47.4,53.4,16.210526315789473,8.947368421052632,7.105263157894737,6.368421052631579,2.736842105263158,7.0,14.763157894736842,7.7631578947368425,10.31578947368421,2.736842105263158,7.578947368421052,7.973684210526316,24.18421052631579,11.368421052631579,0.39473684210526316,52.973684210526315,11.68421052631579,10.18421052631579
ENG,18,2023,46830000.0,2024,44,Luton,1060000.0,46.0,0.06521739130434782,0.5434782608695652,2.0217391304347827,9.76086956521739,0.37,0.06521739130434782,0.021739130434782608,30,1.9782608695652173,12.434782608695652,0.21739130434782608,0.08695652173913043,0.08695652173913043,0.32608695652173914,33.3,0.0,43.5,-0.03695652173913044,0.0,,35.9,,0.8478260869565217,0.0,61.7,73.2,57.7,2.760869565217391,0.13043478260869565,5.0,0.23,,0.72,,,1.27,0.33,1.21,0.1,11.98,2.0,30.3,0.92,,3.63,1.22,2.19,2.02,0.8,0.1,1.2,2.13,16.2,66.6,79.4,74.0,45.6,5139.5,33.95652173913044,2344.695652173913,0.9869565217391304,-0.11739130434782609,9.043478260869565,26.369565217391305,7.717391304347826,2.717391304347826,332.5217391304348,54.5,10.76086956521739,0.391304347826087,3.4782608695652173,22.0,27.869565217391305,5.826086956521739,3.4347826086956523,1.0434782608695652,0.43478260869565216,20.98,2.09,14.5,2.739130434782609,1.2173913043478262,1.3478260869565217,0.9782608695652174,0.1956521739130435,1.434782608695652,0.15217391304347827,0.21739130434782608,0.15217391304347827,0.08695652173913043,0.043478260869565216,41.1,46.3,46.2,511.30434782608694,57.15217391304348,167.7391304347826,199.08695652173913,150.45652173913044,21.934782608695652,511.2391304347826,18.73913043478261,237.65217391304347,1387.6739130434783,14.782608695652174,671.8913043478261,10.326086956521738,4.1521739130434785,18.543478260869566,10.456521739130435,47.5,51.8,15.934782608695652,9.065217391304348,7.282608695652174,6.413043478260869,2.239130434782609,7.1521739130434785,15.065217391304348,7.913043478260869,12.173913043478262,3.369565217391304,8.804347826086957,9.326086956521738,25.26086956521739,23.152173913043477,0.15217391304347827,56.21739130434783,24.08695652173913,22.434782608695652
ENG,20,2023,413150000.0,2024,40,Everton,10330000.0,38.0,0.02631578947368421,1.0,2.1315789473684212,10.052631578947368,-0.66,0.07894736842105263,0.07894736842105263,28,1.6842105263157894,10.421052631578947,0.5,0.0,0.05263157894736842,0.5,60.4,0.02631578947368421,23.7,0.08947368421052632,0.0,,33.7,,1.5,0.05263157894736842,57.7,71.9,52.4,4.868421052631579,0.10526315789473684,3.9,0.3,,1.37,,,1.19,0.2,1.13,0.07,11.21,1.39,33.6,0.85,,3.76,0.84,2.04,1.47,0.63,0.1,0.76,1.98,16.8,74.7,86.4,83.0,46.4,5633.0526315789475,27.68421052631579,2170.4736842105262,0.7078947368421052,-0.2210526315789474,8.105263157894736,25.36842105263158,5.894736842105263,1.763157894736842,368.0,45.6578947368421,11.421052631578947,1.0263157894736843,2.4473684210526314,18.526315789473685,18.605263157894736,4.578947368421052,3.6315789473684212,0.7368421052631579,0.0,19.34,1.55,13.026315789473685,2.210526315789474,0.9736842105263158,1.4210526315789473,1.1842105263157894,0.5263157894736842,1.0789473684210527,0.13157894736842105,0.13157894736842105,0.05263157894736842,0.10526315789473684,0.05263157894736842,45.6,44.2,42.8,532.4473684210526,66.5,189.97368421052633,221.5,127.10526315789474,19.526315789473685,532.3421052631579,17.605263157894736,275.7631578947368,1493.078947368421,13.157894736842104,733.1052631578947,10.289473684210526,3.6052631578947367,15.921052631578947,7.894736842105263,50.6,48.7,18.63157894736842,11.157894736842104,9.526315789473685,6.7631578947368425,2.3421052631578947,8.131578947368421,16.07894736842105,7.947368421052632,13.421052631578947,4.7368421052631575,8.68421052631579,10.263157894736842,28.894736842105264,23.0,0.4473684210526316,53.921052631578945,15.31578947368421,16.13157894736842
ENG,34,2023,295250000.0,2024,47,Fulham,6280000.0,38.0,0.0,1.105263157894737,2.1052631578947367,10.657894736842104,-0.019999999999999796,0.23684210526315788,0.13157894736842105,29,1.5789473684210527,10.81578947368421,0.3684210526315789,0.05263157894736842,0.02631578947368421,0.7368421052631579,60.1,0.02631578947368421,23.7,0.2394736842105263,0.0,,32.0,,1.394736842105263,0.02631578947368421,28.4,76.5,35.0,5.157894736842105,0.21052631578947367,7.3,0.28,,1.26,,,1.22,0.34,1.03,0.11,11.05,2.11,32.6,0.75,,3.61,1.37,1.97,2.24,0.87,0.1,1.24,1.78,17.3,77.6,86.1,84.8,54.2,6727.078947368421,34.89473684210526,2350.0789473684213,0.6236842105263157,0.11842105263157894,8.052631578947368,27.473684210526315,7.473684210526316,2.5526315789473686,424.63157894736844,47.8421052631579,12.394736842105264,0.5263157894736842,4.131578947368421,20.236842105263158,20.92105263157895,4.7894736842105265,1.8421052631578947,1.8157894736842106,0.05263157894736842,19.76,2.37,13.894736842105264,2.0526315789473686,0.7631578947368421,1.4210526315789473,1.236842105263158,0.39473684210526316,1.4736842105263157,0.23684210526315788,0.13157894736842105,0.2894736842105263,0.18421052631578946,0.05263157894736842,45.4,39.9,48.8,583.2105263157895,67.44736842105263,196.3684210526316,250.55263157894737,142.52631578947367,19.94736842105263,582.9736842105264,15.763157894736842,322.36842105263156,1793.6315789473683,17.42105263157895,929.4473684210526,12.421052631578947,3.263157894736842,14.078947368421053,9.973684210526315,51.1,48.2,16.44736842105263,9.210526315789474,7.7631578947368425,6.026315789473684,2.6578947368421053,7.868421052631579,15.394736842105264,7.526315789473684,11.973684210526315,3.289473684210526,8.68421052631579,8.947368421052632,25.394736842105264,19.710526315789473,0.39473684210526316,52.078947368421055,13.447368421052632,14.473684210526315
ENG,21,2023,541600000.0,2024,38,Newcastle,14250000.0,38.0,0.0,1.3157894736842106,1.605263157894737,10.5,0.8099999999999999,0.15789473684210525,0.15789473684210525,27,1.868421052631579,10.68421052631579,0.3684210526315789,0.05263157894736842,0.02631578947368421,0.9473684210526315,33.2,0.05263157894736842,36.8,0.05789473684210527,0.02631578947368421,,33.3,,0.868421052631579,0.0,32.2,75.6,48.5,3.3421052631578947,0.21052631578947367,7.9,0.24,,1.95,,,1.89,0.32,1.77,0.1,14.87,2.63,32.6,1.37,,4.84,1.68,3.26,2.79,1.11,0.12,1.53,3.14,15.6,78.1,87.3,84.5,54.9,6481.5,42.578947368421055,2391.9210526315787,1.1842105263157894,-0.2605263157894737,11.447368421052632,28.5,10.605263157894736,1.6842105263157894,421.57894736842104,45.94736842105263,11.763157894736842,2.3157894736842106,3.736842105263158,19.473684210526315,19.157894736842106,7.105263157894737,2.789473684210526,2.3684210526315788,0.39473684210526316,26.53,2.79,18.157894736842106,2.8947368421052633,1.631578947368421,2.026315789473684,1.5,0.3157894736842105,1.6842105263157894,0.15789473684210525,0.39473684210526316,0.2631578947368421,0.15789473684210525,0.13157894736842105,44.6,41.1,52.3,581.7368421052631,54.94736842105263,177.81578947368422,238.23684210526315,171.47368421052633,30.55263157894737,581.578947368421,20.605263157894736,316.3421052631579,1688.578947368421,18.263157894736842,867.578947368421,12.973684210526315,5.973684210526316,15.157894736842104,9.552631578947368,47.8,56.4,15.973684210526315,9.473684210526315,7.052631578947368,6.684210526315789,2.236842105263158,8.078947368421053,16.894736842105264,8.81578947368421,11.789473684210526,3.0526315789473686,8.736842105263158,8.763157894736842,24.736842105263158,17.894736842105264,0.2631578947368421,54.3421052631579,14.552631578947368,11.236842105263158
