squad_size,season_end_year,squad_value_avg,season_start_year,squad,minutes_90s,foreigners,squad_value,country,pens_made_per90,cards_yellow_per90,fouled_per90,points_per90,cards_yellow_red_per90,offsides_per90,own_goals_per90,points_home_per90,pens_att_per90,cards_red_per90,points_away_per90,gd_per90,fouls_per90,players_used,gk_crosses_stopped_pct,gk_goals_against_per90,gk_psxg,goals_against_home_per90,goals_against_away_per90,gk_psnpxg_per_shot_on_target_against,gk_free_kick_goals_against_per90,gk_goal_kick_length_avg,goals_against_per90,gk_save_pct,gk_passes_pct_launched,gk_pens_saved_per90,gk_corner_kick_goals_against_per90,gk_shots_on_target_against_per90,gk_clean_sheets_pct,gk_def_actions_outside_pen_area_per90,gk_pens_missed_per90,gk_pct_passes_launched,gk_psxg_net_per90,xg_assist_per90,goals_per90,goals_for_per90,goals_per_shot,goals_pens_per90,npxg_per_shot,shots_on_target_per90,average_shot_distance,goals_for_home_per90,shots_per90,xg_xg_assist_per90,assists_per90,goals_assists_pens_per90,npxg_xg_assist_per90,shots_on_target_pct,goals_for_away_per90,npxg_per90,xg_per90,goals_assists_per90,goals_per_shot_on_target,passes_pct,passes_pct_short,passes_pct_medium,passes_pct_long,passes_total_distance_per90,progressive_passes_per90,passes_progressive_distance_per90,pass_xa_per90,xg_assist_net_per90,assisted_shots_per90,passes_into_final_third_per90,passes_into_penalty_area_per90,crosses_into_penalty_area_per90,passes_live_per90,passes_dead_per90,passes_free_kicks_per90,through_balls_per90,passes_switches_per90,crosses_per90,throw_ins_per90,corner_kicks_per90,corner_kicks_in_per90,corner_kicks_out_per90,corner_kicks_straight_per90,sca_per90,gca_per90,sca_passes_live_per90,sca_passes_dead_per90,sca_take_ons_per90,sca_shots_per90,sca_fouled_per90,sca_defense_per90,gca_passes_live_per90,gca_passes_dead_per90,gca_take_ons_per90,gca_shots_per90,gca_fouled_per90,gca_defense_per90,take_ons_won_pct,take_ons_tackled_pct,possession,touches_per90,touches_def_pen_area_per90,touches_def_3rd_per90,touches_mid_3rd_per90,touches_att_3rd_per90,touches_att_pen_area_per90,touches_live_ball_per90,take_ons_per90,carries_per90,carries_distance_per90,progressive_carries_per90,carries_progressive_distance_per90,carries_into_final_third_per90,carries_into_penalty_area_per90,miscontrols_per90,dispossessed_per90,challenge_tackles_pct,aerials_won_pct,tackles_per90,tackles_won_per90,tackles_def_3rd_per90,tackles_mid_3rd_per90,tackles_att_3rd_per90,challenge_tackles_per90,challenges_per90,challenges_lost_per90,blocks_per90,blocked_shots_per90,blocked_passes_per90,interceptions_per90,tackles_interceptions_per90,clearances_per90,errors_per90,ball_recoveries_per90,aerials_won_per90,aerials_lost_per90
33,2020,6320000.0,2019,Villarreal,38.0,11,208680000.0,SPA,0.2631578947368421,2.0526315789473686,11.105263157894736,1.5789473684210527,0.0,1.868421052631579,0.05263157894736842,0.8421052631578947,0.2894736842105263,0.02631578947368421,0.7368421052631579,0.33999999999999986,12.710526315789474,25,2.9,1.2894736842105263,45.2,0.6578947368421053,0.631578947368421,0.22,0.0,40.5,1.2894736842105263,75.0,33.0,0.02631578947368421,0.2631578947368421,4.315789473684211,31.6,0.71,0.0,32.3,-0.04736842105263158,1.13,1.63,1.6578947368421053,0.11,1.37,0.12,4.21,18.2,0.9736842105263158,12.71,2.81,1.05,2.42,2.59,33.1,0.6842105263157895,1.45,1.67,2.68,0.33,80.9,88.7,87.2,61.0,7763.0526315789475,39.026315789473685,2601.2894736842104,0.9842105263157894,-0.08157894736842106,9.68421052631579,29.263157894736842,7.2631578947368425,1.9736842105263157,476.2631578947368,49.36842105263158,13.421052631578947,1.105263157894737,7.026315789473684,16.289473684210527,21.157894736842106,3.8947368421052633,1.394736842105263,1.5,0.0,22.74,2.84,16.894736842105264,1.736842105263158,1.5789473684210527,1.1578947368421053,0.9736842105263158,0.39473684210526316,1.868421052631579,0.13157894736842105,0.2631578947368421,0.2631578947368421,0.2894736842105263,0.02631578947368421,62.5,37.5,52.9,635.1842105263158,66.63157894736842,207.21052631578948,296.2894736842105,137.6578947368421,20.31578947368421,634.8947368421053,18.157894736842106,347.05263157894734,1871.1052631578948,18.263157894736842,990.0,13.631578947368421,5.5,15.81578947368421,8.157894736842104,36.2,46.3,14.552631578947368,8.5,6.578947368421052,6.2894736842105265,1.6842105263157894,5.7368421052631575,15.842105263157896,10.105263157894736,9.526315789473685,3.0526315789473686,6.473684210526316,8.921052631578947,23.473684210526315,21.42105263157895,0.3157894736842105,49.8421052631579,14.105263157894736,16.36842105263158
37,2020,2370000.0,2019,Valladolid,38.0,9,87780000.0,SPA,0.07894736842105263,2.210526315789474,13.947368421052632,1.105263157894737,0.0,2.1315789473684212,0.0,0.6578947368421053,0.15789473684210525,0.0,0.4473684210526316,-0.30999999999999994,12.736842105263158,30,2.5,1.131578947368421,48.0,0.39473684210526316,0.7368421052631579,0.29,0.05263157894736842,56.1,1.131578947368421,74.1,32.5,0.02631578947368421,0.13157894736842105,3.6578947368421053,31.6,0.47,0.0,63.1,0.13157894736842105,0.63,0.82,0.8421052631578947,0.08,0.74,0.09,3.05,20.0,0.47368421052631576,9.71,1.59,0.5,1.24,1.48,31.4,0.3684210526315789,0.85,0.96,1.32,0.24,72.4,84.8,81.1,47.4,5533.631578947368,29.105263157894736,2155.8684210526317,0.5394736842105263,-0.13157894736842105,6.684210526315789,22.13157894736842,4.078947368421052,1.5,352.3421052631579,52.28947368421053,15.105263157894736,0.631578947368421,5.631578947368421,16.973684210526315,21.210526315789473,4.2368421052631575,1.631578947368421,1.4736842105263157,0.0,17.03,1.39,11.921052631578947,1.236842105263158,1.2105263157894737,0.8157894736842105,1.5263157894736843,0.3157894736842105,0.8947368421052632,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.18421052631578946,0.0,59.4,40.6,44.7,510.7894736842105,56.89473684210526,173.8684210526316,238.3421052631579,104.73684210526316,12.631578947368421,510.63157894736844,14.973684210526315,262.7631578947368,1460.8684210526317,13.421052631578947,720.4736842105264,10.605263157894736,2.8947368421052633,14.131578947368421,8.526315789473685,35.6,44.7,14.947368421052632,8.605263157894736,8.31578947368421,5.368421052631579,1.263157894736842,6.2894736842105265,17.68421052631579,11.394736842105264,10.289473684210526,2.9473684210526314,7.342105263157895,10.263157894736842,25.210526315789473,19.710526315789473,0.34210526315789475,51.68421052631579,16.263157894736842,20.105263157894736
42,2020,22150000.0,2019,Barcelona,38.0,23,930280000.0,SPA,0.15789473684210525,2.4210526315789473,13.921052631578947,2.1578947368421053,0.07894736842105263,2.1842105263157894,0.0,1.3157894736842106,0.15789473684210525,0.15789473684210525,0.8421052631578947,1.21,10.947368421052632,28,4.7,1.0,36.5,0.42105263157894735,0.5789473684210527,0.26,0.05263157894736842,27.8,1.0,73.1,51.0,0.02631578947368421,0.02631578947368421,3.1315789473684212,39.5,1.13,0.0,15.4,-0.039473684210526314,1.3,2.21,2.263157894736842,0.16,2.05,0.13,5.61,17.4,1.368421052631579,12.84,3.05,1.63,3.68,2.93,43.6,0.8947368421052632,1.62,1.75,3.84,0.37,87.7,92.3,91.4,72.2,10290.605263157895,53.73684210526316,3158.2631578947367,1.3473684210526315,0.32894736842105265,10.105263157894736,48.078947368421055,10.973684210526315,0.8157894736842105,695.2105263157895,45.421052631578945,15.078947368421053,2.263157894736842,4.815789473684211,10.973684210526315,16.789473684210527,4.868421052631579,2.4210526315789473,0.7105263157894737,0.05263157894736842,23.76,3.95,17.842105263157894,1.0,2.1578947368421053,0.868421052631579,1.5789473684210527,0.3157894736842105,3.0,0.15789473684210525,0.2631578947368421,0.13157894736842105,0.3157894736842105,0.07894736842105263,66.1,33.9,66.4,834.5526315789474,63.6578947368421,202.18421052631578,410.6842105263158,227.05263157894737,28.05263157894737,834.3947368421053,20.86842105263158,537.2631578947369,2690.184210526316,24.289473684210527,1506.6842105263158,22.736842105263158,6.394736842105263,11.68421052631579,9.31578947368421,42.1,55.6,14.105263157894736,8.5,5.684210526315789,5.868421052631579,2.5526315789473686,5.552631578947368,13.18421052631579,7.631578947368421,8.236842105263158,2.289473684210526,5.947368421052632,9.0,23.105263157894736,13.921052631578947,0.42105263157894735,49.31578947368421,11.973684210526315,9.578947368421053
32,2020,6620000.0,2019,Ath Bilbao,38.0,2,211750000.0,SPA,0.21052631578947367,2.3684210526315788,11.473684210526315,1.3421052631578947,0.0,2.210526315789474,0.05263157894736842,0.8157894736842105,0.2631578947368421,0.05263157894736842,0.5263157894736842,0.050000000000000044,13.736842105263158,26,4.8,1.0,39.8,0.3684210526315789,0.631578947368421,0.28,0.05263157894736842,60.9,1.0,74.2,42.2,0.0,0.05263157894736842,3.3684210526315788,31.6,0.53,0.05263157894736842,56.5,0.09999999999999999,0.69,1.05,1.0789473684210527,0.08,0.84,0.09,3.32,18.8,0.5526315789473685,10.55,1.78,0.61,1.45,1.58,31.4,0.5263157894736842,0.89,1.09,1.66,0.25,74.1,85.0,80.5,54.4,6171.763157894737,33.973684210526315,2375.0263157894738,0.6631578947368421,-0.08421052631578947,7.2894736842105265,25.44736842105263,5.7105263157894735,2.236842105263158,391.8157894736842,51.10526315789474,13.605263157894736,0.3684210526315789,5.2631578947368425,19.842105263157894,23.0,4.684210526315789,1.8421052631578947,1.7105263157894737,0.15789473684210525,18.16,1.71,12.342105263157896,2.210526315789474,0.9736842105263158,0.9473684210526315,1.4210526315789473,0.2631578947368421,1.131578947368421,0.10526315789473684,0.07894736842105263,0.15789473684210525,0.21052631578947367,0.02631578947368421,57.4,42.6,48.7,548.8684210526316,54.31578947368421,163.47368421052633,258.8157894736842,132.39473684210526,15.631578947368421,548.6052631578947,15.447368421052632,272.4736842105263,1534.5526315789473,15.894736842105264,811.6315789473684,12.973684210526315,2.8947368421052633,15.157894736842104,7.868421052631579,35.4,57.2,14.026315789473685,8.526315789473685,6.894736842105263,5.368421052631579,1.763157894736842,5.7105263157894735,16.13157894736842,10.421052631578947,8.921052631578947,2.4210526315789473,6.5,9.81578947368421,23.842105263157894,19.86842105263158,0.18421052631578946,50.28947368421053,24.0,17.973684210526315
33,2020,21820000.0,2019,Atl. Madrid,38.0,16,720150000.0,SPA,0.15789473684210525,2.4473684210526314,12.605263157894736,1.8421052631578947,0.05263157894736842,3.0526315789473686,0.07894736842105263,1.105263157894737,0.21052631578947367,0.07894736842105263,0.7368421052631579,0.6100000000000001,13.5,30,2.3,0.7105263157894737,29.8,0.2894736842105263,0.42105263157894735,0.24,0.02631578947368421,50.0,0.7105263157894737,78.6,39.4,0.0,0.10526315789473684,2.9473684210526314,44.7,0.32,0.02631578947368421,56.4,0.15263157894736842,1.04,1.32,1.3421052631578947,0.1,1.16,0.12,3.58,17.3,0.7368421052631579,11.58,2.53,0.92,2.08,2.37,30.9,0.6052631578947368,1.33,1.5,2.24,0.32,76.5,87.2,80.4,50.2,5841.289473684211,35.078947368421055,2325.2894736842104,0.9763157894736842,-0.11578947368421054,8.68421052631579,23.789473684210527,7.605263157894737,1.2894736842105263,414.07894736842104,50.36842105263158,13.447368421052632,1.631578947368421,3.236842105263158,15.105263157894736,21.973684210526315,4.815789473684211,1.5789473684210527,2.4210526315789473,0.0,20.79,2.26,14.368421052631579,2.3157894736842106,1.131578947368421,1.3421052631578947,1.263157894736842,0.3684210526315789,1.4736842105263157,0.13157894736842105,0.2894736842105263,0.13157894736842105,0.21052631578947367,0.02631578947368421,64.1,35.9,48.6,575.2631578947369,50.473684210526315,162.68421052631578,278.55263157894734,138.78947368421052,21.236842105263158,575.0526315789474,14.289473684210526,312.42105263157896,1542.842105263158,15.736842105263158,791.3684210526316,13.578947368421053,4.105263157894737,15.421052631578947,9.921052631578947,44.2,53.4,17.31578947368421,10.68421052631579,7.7105263157894735,7.157894736842105,2.4473684210526314,7.447368421052632,16.842105263157894,9.394736842105264,10.0,2.8421052631578947,7.157894736842105,10.842105263157896,28.157894736842106,19.18421052631579,0.47368421052631576,51.31578947368421,21.763157894736842,19.026315789473685
33,2020,27690000.0,2019,Real Madrid,38.0,21,913750000.0,SPA,0.2894736842105263,2.1578947368421053,12.473684210526315,2.289473684210526,0.07894736842105263,2.210526315789474,0.0,1.2894736842105263,0.2894736842105263,0.10526315789473684,1.0,1.1600000000000001,12.81578947368421,26,5.0,0.6578947368421053,30.8,0.2894736842105263,0.3684210526315789,0.26,0.0,38.2,0.6578947368421053,79.1,28.8,0.0,0.13157894736842105,2.8947368421052633,50.0,0.97,0.0,22.7,0.15263157894736842,1.31,1.82,1.8421052631578947,0.11,1.53,0.11,5.84,18.0,1.0526315789473684,14.53,3.1,1.37,2.89,2.87,40.2,0.7894736842105263,1.56,1.79,3.18,0.26,84.7,91.9,88.2,67.6,9273.552631578947,51.89473684210526,2989.684210526316,1.2447368421052631,0.05526315789473685,11.526315789473685,40.73684210526316,10.526315789473685,2.6315789473684212,574.421052631579,47.921052631578945,14.052631578947368,1.5526315789473684,11.710526315789474,20.42105263157895,20.68421052631579,5.052631578947368,1.3421052631578947,1.7894736842105263,0.0,26.87,3.29,20.526315789473685,1.7894736842105263,1.9210526315789473,1.2105263157894737,1.105263157894737,0.3157894736842105,2.3684210526315788,0.18421052631578946,0.18421052631578946,0.13157894736842105,0.39473684210526316,0.02631578947368421,62.9,37.1,58.8,728.7631578947369,58.78947368421053,202.92105263157896,330.2894736842105,201.8684210526316,27.31578947368421,728.4736842105264,20.236842105263158,451.2105263157895,2428.0263157894738,25.026315789473685,1251.157894736842,19.13157894736842,7.947368421052632,13.631578947368421,8.289473684210526,38.0,55.9,15.421052631578947,9.342105263157896,6.631578947368421,6.657894736842105,2.1315789473684212,5.947368421052632,15.657894736842104,9.710526315789474,9.657894736842104,2.026315789473684,7.631578947368421,10.026315789473685,25.44736842105263,15.526315789473685,0.34210526315789475,53.86842105263158,13.710526315789474,10.81578947368421
29,2020,1850000.0,2019,Eibar,38.0,11,53750000.0,SPA,0.18421052631578946,2.4210526315789473,10.81578947368421,1.105263157894737,0.05263157894736842,1.9210526315789473,0.02631578947368421,0.7105263157894737,0.2631578947368421,0.07894736842105263,0.39473684210526316,-0.47,14.157894736842104,26,5.5,1.4736842105263157,52.2,0.6578947368421053,0.8157894736842105,0.35,0.05263157894736842,70.6,1.4736842105263157,62.3,33.1,0.05263157894736842,0.07894736842105263,3.6315789473684212,28.9,2.03,0.0,72.3,-0.07368421052631578,0.68,1.0,1.0263157894736843,0.07,0.82,0.08,3.47,18.9,0.6578947368421053,11.03,1.79,0.63,1.45,1.58,31.5,0.3684210526315789,0.9,1.1,1.63,0.23,67.1,81.0,74.9,44.7,5468.8421052631575,33.28947368421053,2208.5263157894738,0.6921052631578948,-0.05263157894736842,7.684210526315789,26.5,5.894736842105263,2.8421052631578947,352.13157894736844,55.18421052631579,13.973684210526315,0.2894736842105263,5.815789473684211,22.894736842105264,26.710526315789473,4.973684210526316,1.8157894736842106,2.6578947368421053,0.02631578947368421,18.66,1.66,11.842105263157896,2.5526315789473686,1.0526315789473684,1.4473684210526316,1.263157894736842,0.5,1.0,0.18421052631578946,0.13157894736842105,0.15789473684210525,0.18421052631578946,0.0,56.8,43.2,46.3,513.1842105263158,46.76315789473684,135.89473684210526,239.10526315789474,144.18421052631578,16.657894736842106,512.921052631579,12.052631578947368,252.28947368421052,1282.7894736842106,11.157894736842104,578.0263157894736,10.763157894736842,2.8947368421052633,14.842105263157896,9.342105263157896,43.5,47.2,14.921052631578947,8.894736842105264,6.315789473684211,6.0,2.6052631578947367,6.947368421052632,15.973684210526315,9.026315789473685,8.736842105263158,2.1315789473684212,6.605263157894737,11.31578947368421,26.236842105263158,18.210526315789473,0.21052631578947367,53.6578947368421,25.63157894736842,28.710526315789473
36,2020,9650000.0,2019,Real Sociedad,38.0,7,347550000.0,SPA,0.10526315789473684,2.0789473684210527,12.868421052631579,1.4736842105263157,0.05263157894736842,2.0526315789473686,0.02631578947368421,0.8157894736842105,0.13157894736842105,0.05263157894736842,0.6578947368421053,0.15999999999999992,13.18421052631579,27,2.9,1.263157894736842,45.4,0.5263157894736842,0.7368421052631579,0.26,0.05263157894736842,48.0,1.263157894736842,71.5,43.2,0.02631578947368421,0.10526315789473684,3.789473684210526,23.7,1.71,0.02631578947368421,30.1,-0.042105263157894736,0.93,1.42,1.4736842105263157,0.12,1.32,0.11,3.66,17.7,0.868421052631579,11.16,2.22,1.0,2.32,2.12,32.8,0.6052631578947368,1.19,1.29,2.42,0.36,79.0,86.6,86.1,55.0,7487.921052631579,41.78947368421053,2612.5789473684213,0.9052631578947368,0.06842105263157895,8.5,29.894736842105264,8.605263157894736,2.263157894736842,478.2105263157895,52.078947368421055,15.736842105263158,1.4210526315789473,3.026315789473684,18.92105263157895,22.842105263157894,4.7631578947368425,2.6052631578947367,0.868421052631579,0.05263157894736842,19.58,2.42,14.473684210526315,1.8421052631578947,0.8947368421052632,1.0526315789473684,1.0263157894736843,0.2894736842105263,1.8157894736842106,0.15789473684210525,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.13157894736842105,60.1,39.6,56.2,632.5526315789474,61.578947368421055,198.76315789473685,298.7368421052632,140.18421052631578,20.473684210526315,632.421052631579,15.552631578947368,368.57894736842104,1996.6315789473683,19.394736842105264,1069.342105263158,13.763157894736842,3.9210526315789473,14.526315789473685,9.394736842105264,44.0,53.4,14.5,8.447368421052632,6.684210526315789,5.894736842105263,1.9210526315789473,6.631578947368421,15.078947368421053,8.447368421052632,9.105263157894736,2.0789473684210527,7.026315789473684,8.421052631578947,22.92105263157895,18.263157894736842,0.3157894736842105,49.78947368421053,21.44736842105263,18.68421052631579
37,2020,1700000.0,2019,Osasuna,38.0,4,62780000.0,SPA,0.21052631578947367,2.8947368421052633,10.789473684210526,1.368421052631579,0.07894736842105263,2.1052631578947367,0.0,0.7368421052631579,0.21052631578947367,0.15789473684210525,0.631578947368421,-0.20999999999999996,14.5,31,4.3,1.4210526315789473,51.1,0.7631578947368421,0.6578947368421053,0.33,0.07894736842105263,58.4,1.4210526315789473,65.7,33.7,0.0,0.13157894736842105,3.763157894736842,28.9,1.24,0.0,67.2,-0.07631578947368421,0.91,1.21,1.2105263157894737,0.08,1.0,0.1,3.74,18.7,0.6842105263157895,11.97,2.21,0.68,1.68,2.04,31.2,0.5263157894736842,1.14,1.3,1.89,0.27,68.9,81.5,75.5,48.2,5486.210526315789,35.76315789473684,2337.184210526316,0.7763157894736842,-0.2210526315789474,8.973684210526315,24.894736842105264,7.026315789473684,2.473684210526316,362.8421052631579,53.578947368421055,14.026315789473685,0.42105263157894735,5.052631578947368,19.86842105263158,24.36842105263158,4.7368421052631575,1.763157894736842,1.894736842105263,0.02631578947368421,20.61,1.92,14.552631578947368,2.473684210526316,1.0526315789473684,1.105263157894737,1.105263157894737,0.3157894736842105,1.2894736842105263,0.23684210526315788,0.10526315789473684,0.13157894736842105,0.13157894736842105,0.02631578947368421,60.0,40.0,47.4,529.5263157894736,52.68421052631579,159.81578947368422,247.3684210526316,128.1315789473684,17.394736842105264,529.3157894736842,13.81578947368421,261.44736842105266,1346.7105263157894,14.789473684210526,673.8684210526316,11.263157894736842,3.263157894736842,16.07894736842105,8.052631578947368,43.3,50.1,16.13157894736842,9.5,7.2368421052631575,7.026315789473684,1.868421052631579,7.026315789473684,16.236842105263158,9.210526315789474,10.131578947368421,2.5789473684210527,7.552631578947368,10.973684210526315,27.105263157894736,19.42105263157895,0.5,54.10526315789474,23.0,22.86842105263158
41,2021,3800000.0,2020,Celta Vigo,38.0,12,155850000.0,SPA,0.18421052631578946,2.8684210526315788,12.947368421052632,1.394736842105263,0.07894736842105263,1.7105263157894737,0.02631578947368421,0.7894736842105263,0.18421052631578946,0.13157894736842105,0.6052631578947368,-0.050000000000000044,16.605263157894736,30,1.8,1.5,49.7,0.7894736842105263,0.7105263157894737,0.32,0.05263157894736842,46.6,1.5,63.8,32.0,0.02631578947368421,0.10526315789473684,3.6315789473684212,23.7,1.18,0.0,40.0,-0.16578947368421051,0.97,1.45,1.4473684210526316,0.14,1.26,0.13,3.5,17.0,0.7894736842105263,9.21,2.29,1.03,2.29,2.15,38.0,0.6578947368421053,1.18,1.33,2.47,0.36,78.6,87.0,85.1,53.3,6922.763157894737,34.421052631578945,2404.1315789473683,0.8421052631578947,0.06052631578947368,7.026315789473684,25.736842105263158,6.526315789473684,1.263157894736842,457.94736842105266,48.71052631578947,14.552631578947368,0.868421052631579,3.8157894736842106,13.710526315789474,20.105263157894736,3.289473684210526,1.105263157894737,1.631578947368421,0.05263157894736842,16.42,2.58,12.105263157894736,1.3421052631578947,0.8157894736842105,0.9473684210526315,1.0,0.21052631578947367,1.8157894736842106,0.15789473684210525,0.13157894736842105,0.15789473684210525,0.2631578947368421,0.05263157894736842,59.4,40.6,53.3,612.3947368421053,64.28947368421052,210.5,282.0263157894737,124.78947368421052,15.605263157894736,612.2105263157895,12.236842105263158,346.36842105263156,1637.1842105263158,13.526315789473685,819.7631578947369,11.342105263157896,2.8684210526315788,14.026315789473685,7.342105263157895,34.3,47.7,17.42105263157895,9.68421052631579,8.736842105263158,6.815789473684211,1.868421052631579,6.2631578947368425,18.263157894736842,12.0,10.5,2.3421052631578947,8.157894736842104,10.657894736842104,28.07894736842105,19.763157894736842,0.3157894736842105,52.31578947368421,16.026315789473685,17.605263157894736
44,2021,2790000.0,2020,Granada CF,38.0,17,122650000.0,SPA,0.07894736842105263,2.5526315789473686,12.342105263157896,1.2105263157894737,0.02631578947368421,2.1578947368421053,0.02631578947368421,0.8157894736842105,0.13157894736842105,0.15789473684210525,0.39473684210526316,-0.47,14.026315789473685,34,2.2,1.7105263157894737,61.9,0.6578947368421053,1.0526315789473684,0.31,0.05263157894736842,56.1,1.7105263157894737,65.3,36.6,0.13157894736842105,0.10526315789473684,4.473684210526316,23.7,1.63,0.02631578947368421,62.6,-0.05526315789473685,0.7,1.24,1.236842105263158,0.12,1.16,0.11,3.18,19.1,0.6578947368421053,9.32,1.79,0.79,1.95,1.68,34.2,0.5789473684210527,0.98,1.08,2.03,0.36,68.1,82.0,77.2,43.6,4572.6578947368425,25.657894736842106,1953.921052631579,0.5947368421052632,0.08421052631578947,5.894736842105263,21.394736842105264,4.552631578947368,1.5263157894736843,298.2105263157895,50.578947368421055,13.31578947368421,0.4473684210526316,3.026315789473684,16.13157894736842,22.894736842105264,3.3684210526315788,1.5,1.0263157894736843,0.02631578947368421,15.58,1.82,10.18421052631579,1.736842105263158,0.9736842105263158,1.131578947368421,1.3157894736842106,0.23684210526315788,1.1842105263157894,0.10526315789473684,0.13157894736842105,0.23684210526315788,0.10526315789473684,0.05263157894736842,60.5,39.5,41.4,451.44736842105266,56.13157894736842,157.94736842105263,194.39473684210526,103.89473684210526,14.0,451.2894736842105,13.578947368421053,213.73684210526315,1154.9736842105262,10.81578947368421,564.7631578947369,7.578947368421052,2.763157894736842,13.842105263157896,9.105263157894736,39.5,44.2,13.131578947368421,7.342105263157895,5.947368421052632,5.605263157894737,1.5789473684210527,4.868421052631579,12.31578947368421,7.447368421052632,10.210526315789474,3.3684210526315788,6.842105263157895,10.31578947368421,23.44736842105263,20.105263157894736,0.18421052631578946,47.36842105263158,17.763157894736842,22.394736842105264
32,2021,6380000.0,2020,Ath Bilbao,38.0,2,204150000.0,SPA,0.10526315789473684,2.1578947368421053,12.552631578947368,1.2105263157894737,0.02631578947368421,2.026315789473684,0.02631578947368421,0.7894736842105263,0.13157894736842105,0.07894736842105263,0.42105263157894735,0.019999999999999796,12.710526315789474,27,4.3,1.105263157894737,37.4,0.5,0.6052631578947368,0.29,0.02631578947368421,52.2,1.105263157894737,66.7,41.8,0.02631578947368421,0.15789473684210525,2.9210526315789473,23.7,0.95,0.0,36.5,-0.09473684210526316,0.82,1.13,1.2105263157894737,0.1,1.03,0.1,3.37,17.4,0.7631578947368421,10.5,1.96,0.82,1.84,1.86,32.1,0.4473684210526316,1.03,1.13,1.95,0.3,76.1,85.1,83.0,57.4,6608.868421052632,39.36842105263158,2406.7368421052633,0.7342105263157894,-0.007894736842105263,7.973684210526316,27.736842105263158,7.473684210526316,2.0789473684210527,414.1578947368421,53.3421052631579,14.763157894736842,0.34210526315789475,5.2631578947368425,21.36842105263158,24.210526315789473,5.184210526315789,1.7105263157894737,1.9210526315789473,0.07894736842105263,19.03,1.92,14.18421052631579,1.736842105263158,0.9736842105263158,0.6578947368421053,1.131578947368421,0.34210526315789475,1.368421052631579,0.13157894736842105,0.07894736842105263,0.13157894736842105,0.18421052631578946,0.02631578947368421,60.7,39.3,49.9,563.421052631579,50.55263157894737,154.28947368421052,269.86842105263156,144.23684210526315,17.763157894736842,563.2894736842105,13.18421052631579,293.4736842105263,1708.9736842105262,18.026315789473685,925.0263157894736,13.421052631578947,3.8684210526315788,13.052631578947368,8.81578947368421,32.6,52.2,12.157894736842104,7.078947368421052,5.105263157894737,5.2631578947368425,1.7894736842105263,4.421052631578948,13.578947368421053,9.157894736842104,8.973684210526315,1.9473684210526316,7.026315789473684,9.052631578947368,21.210526315789473,18.0,0.23684210526315788,48.31578947368421,17.263157894736842,15.81578947368421
41,2021,1160000.0,2020,Cadiz CF,38.0,16,47650000.0,SPA,0.10526315789473684,2.1315789473684212,12.710526315789474,1.1578947368421053,0.05263157894736842,1.4736842105263157,0.02631578947368421,0.5263157894736842,0.10526315789473684,0.07894736842105263,0.631578947368421,-0.66,11.473684210526315,34,5.4,1.5263157894736843,53.8,0.7894736842105263,0.7368421052631579,0.3,0.05263157894736842,65.0,1.5263157894736843,67.3,39.7,0.02631578947368421,0.10526315789473684,3.9473684210526314,26.3,0.68,0.0,78.7,-0.08421052631578947,0.54,0.87,0.9473684210526315,0.1,0.76,0.11,2.55,17.6,0.4473684210526316,7.87,1.45,0.42,1.18,1.37,32.4,0.5,0.83,0.91,1.29,0.3,65.9,79.3,75.3,44.1,4180.9473684210525,22.473684210526315,1901.2631578947369,0.4447368421052631,-0.11578947368421054,5.157894736842105,17.18421052631579,4.0,1.9210526315789473,265.55263157894734,50.526315789473685,15.447368421052632,0.39473684210526316,3.526315789473684,19.236842105263158,19.44736842105263,3.9210526315789473,1.4736842105263157,2.0526315789473686,0.02631578947368421,13.61,1.39,8.68421052631579,1.7105263157894737,1.0,0.7105263157894737,1.105263157894737,0.39473684210526316,0.9736842105263158,0.05263157894736842,0.07894736842105263,0.15789473684210525,0.10526315789473684,0.02631578947368421,62.6,37.4,34.8,420.5,55.78947368421053,154.57894736842104,176.73684210526315,94.71052631578948,11.526315789473685,420.39473684210526,13.5,190.94736842105263,1092.842105263158,11.973684210526315,545.6315789473684,9.421052631578947,2.0789473684210527,14.763157894736842,7.7368421052631575,40.7,47.7,15.078947368421053,8.342105263157896,8.026315789473685,5.684210526315789,1.368421052631579,6.5,15.973684210526315,9.473684210526315,9.68421052631579,2.6052631578947367,7.078947368421052,11.5,26.57894736842105,20.736842105263158,0.21052631578947367,47.60526315789474,18.07894736842105,19.81578947368421
