time,home_team,home_score,away_team,away_score,season_start_year,season_end_year,correct_year
2021-08-14 02:30:00,B. Monchengladbach,1,Bayern Munich,1,2021,2022,2021
2021-08-14 21:30:00,Arminia Bielefeld,0,Freiburg,0,2021,2022,2021
2021-08-14 21:30:00,Augsburg,0,Hoffenheim,4,2021,2022,2021
2021-08-14 21:30:00,Wolfsburg,1,Bochum,0,2021,2022,2021
2021-08-14 21:30:00,Union Berlin,1,Bayer Leverkusen,1,2021,2022,2021
2021-08-14 21:30:00,Stuttgart,5,Greuther Furth,1,2021,2022,2021
2021-08-15 00:30:00,Dortmund,5,Eintracht Frankfurt,2,2021,2022,2021
2021-08-15 21:30:00,Mainz,1,RB Leipzig,0,2021,2022,2021
2021-08-15 23:30:00,FC Koln,3,Hertha Berlin,1,2021,2022,2021
2021-08-21 02:30:00,RB Leipzig,4,Stuttgart,0,2021,2022,2021
2021-08-21 21:30:00,Hertha Berlin,1,Wolfsburg,2,2021,2022,2021
2021-08-21 21:30:00,Greuther Furth,1,Arminia Bielefeld,1,2021,2022,2021
2021-08-21 21:30:00,Freiburg,2,Dortmund,1,2021,2022,2021
2021-08-21 21:30:00,Eintracht Frankfurt,0,Augsburg,0,2021,2022,2021
2021-08-21 21:30:00,Bochum,2,Mainz,0,2021,2022,2021
2021-08-22 00:30:00,Bayer Leverkusen,4,B. Monchengladbach,0,2021,2022,2021
2021-08-22 21:30:00,Hoffenheim,2,Union Berlin,2,2021,2022,2021
2021-08-22 23:30:00,Bayern Munich,3,FC Koln,2,2021,2022,2021
2021-08-28 02:30:00,Dortmund,3,Hoffenheim,2,2021,2022,2021
2021-08-28 21:30:00,Stuttgart,2,Freiburg,3,2021,2022,2021
2021-08-28 21:30:00,Mainz,3,Greuther Furth,0,2021,2022,2021
2021-08-28 21:30:00,FC Koln,2,Bochum,1,2021,2022,2021
2021-08-28 21:30:00,Augsburg,1,Bayer Leverkusen,4,2021,2022,2021
2021-08-28 21:30:00,Arminia Bielefeld,1,Eintracht Frankfurt,1,2021,2022,2021
2021-08-29 00:30:00,Bayern Munich,5,Hertha Berlin,0,2021,2022,2021
2021-08-29 21:30:00,Union Berlin,2,B. Monchengladbach,1,2021,2022,2021
2021-08-29 23:30:00,Wolfsburg,1,RB Leipzig,0,2021,2022,2021
2021-09-11 21:30:00,Union Berlin,0,Augsburg,0,2021,2022,2021
2021-09-11 21:30:00,Hoffenheim,0,Mainz,2,2021,2022,2021
2021-09-11 21:30:00,Greuther Furth,0,Wolfsburg,2,2021,2022,2021
2021-09-11 21:30:00,Freiburg,1,FC Koln,1,2021,2022,2021
2021-09-11 21:30:00,Bayer Leverkusen,3,Dortmund,4,2021,2022,2021
2021-09-12 00:30:00,RB Leipzig,1,Bayern Munich,4,2021,2022,2021
2021-09-12 21:30:00,Eintracht Frankfurt,1,Stuttgart,1,2021,2022,2021
2021-09-12 23:30:00,Bochum,1,Hertha Berlin,3,2021,2022,2021
2021-09-13 01:30:00,B. Monchengladbach,3,Arminia Bielefeld,1,2021,2022,2021
2021-09-18 02:30:00,Hertha Berlin,2,Greuther Furth,1,2021,2022,2021
2021-09-18 21:30:00,Mainz,0,Freiburg,0,2021,2022,2021
2021-09-18 21:30:00,Bayern Munich,7,Bochum,0,2021,2022,2021
2021-09-18 21:30:00,Augsburg,1,B. Monchengladbach,0,2021,2022,2021
2021-09-18 21:30:00,Arminia Bielefeld,0,Hoffenheim,0,2021,2022,2021
2021-09-19 00:30:00,FC Koln,1,RB Leipzig,1,2021,2022,2021
2021-09-19 21:30:00,Stuttgart,1,Bayer Leverkusen,3,2021,2022,2021
2021-09-19 23:30:00,Dortmund,4,Union Berlin,2,2021,2022,2021
2021-09-20 01:30:00,Wolfsburg,1,Eintracht Frankfurt,1,2021,2022,2021
2021-09-25 02:30:00,Greuther Furth,1,Bayern Munich,3,2021,2022,2021
2021-09-25 21:30:00,Union Berlin,1,Arminia Bielefeld,0,2021,2022,2021
2021-09-25 21:30:00,RB Leipzig,6,Hertha Berlin,0,2021,2022,2021
2021-09-25 21:30:00,Hoffenheim,3,Wolfsburg,1,2021,2022,2021
2021-09-25 21:30:00,Eintracht Frankfurt,1,FC Koln,1,2021,2022,2021
2021-09-25 21:30:00,Bayer Leverkusen,1,Mainz,0,2021,2022,2021
2021-09-26 00:30:00,B. Monchengladbach,1,Dortmund,0,2021,2022,2021
2021-09-26 21:30:00,Bochum,0,Stuttgart,0,2021,2022,2021
2021-09-26 23:30:00,Freiburg,3,Augsburg,0,2021,2022,2021
2021-10-02 02:30:00,FC Koln,3,Greuther Furth,1,2021,2022,2021
2021-10-02 21:30:00,Wolfsburg,1,B. Monchengladbach,3,2021,2022,2021
2021-10-02 21:30:00,Stuttgart,3,Hoffenheim,1,2021,2022,2021
2021-10-02 21:30:00,Hertha Berlin,1,Freiburg,2,2021,2022,2021
2021-10-02 21:30:00,Dortmund,2,Augsburg,1,2021,2022,2021
2021-10-03 00:30:00,RB Leipzig,3,Bochum,0,2021,2022,2021
2021-10-03 21:30:00,Mainz,1,Union Berlin,2,2021,2022,2021
2021-10-03 23:30:00,Bayern Munich,1,Eintracht Frankfurt,2,2021,2022,2021
2021-10-04 01:30:00,Arminia Bielefeld,0,Bayer Leverkusen,4,2021,2022,2021
2021-10-16 02:30:00,Hoffenheim,5,FC Koln,0,2021,2022,2021
2021-10-16 21:30:00,Union Berlin,2,Wolfsburg,0,2021,2022,2021
2021-10-16 21:30:00,Greuther Furth,0,Bochum,1,2021,2022,2021
2021-10-16 21:30:00,Freiburg,1,RB Leipzig,1,2021,2022,2021
2021-10-16 21:30:00,Eintracht Frankfurt,1,Hertha Berlin,2,2021,2022,2021
2021-10-16 21:30:00,Dortmund,3,Mainz,1,2021,2022,2021
2021-10-17 00:30:00,B. Monchengladbach,1,Stuttgart,1,2021,2022,2021
2021-10-17 21:30:00,Bayer Leverkusen,1,Bayern Munich,5,2021,2022,2021
2021-10-17 23:30:00,Augsburg,1,Arminia Bielefeld,1,2021,2022,2021
2021-10-23 02:30:00,Mainz,4,Augsburg,1,2021,2022,2021
2021-10-23 21:30:00,Wolfsburg,0,Freiburg,2,2021,2022,2021
2021-10-23 21:30:00,RB Leipzig,4,Greuther Furth,1,2021,2022,2021
2021-10-23 21:30:00,Bayern Munich,4,Hoffenheim,0,2021,2022,2021
2021-10-23 21:30:00,Arminia Bielefeld,1,Dortmund,3,2021,2022,2021
2021-10-24 00:30:00,Hertha Berlin,1,B. Monchengladbach,0,2021,2022,2021
2021-10-24 21:30:00,FC Koln,2,Bayer Leverkusen,2,2021,2022,2021
2021-10-24 23:30:00,Stuttgart,1,Union Berlin,1,2021,2022,2021
2021-10-25 01:30:00,Bochum,2,Eintracht Frankfurt,0,2021,2022,2021
2021-10-30 02:30:00,Hoffenheim,2,Hertha Berlin,0,2021,2022,2021
2021-10-30 21:30:00,Freiburg,3,Greuther Furth,1,2021,2022,2021
2021-10-30 21:30:00,Dortmund,2,FC Koln,0,2021,2022,2021
2021-10-30 21:30:00,Bayer Leverkusen,0,Wolfsburg,2,2021,2022,2021
2021-10-30 21:30:00,Arminia Bielefeld,1,Mainz,2,2021,2022,2021
2021-10-30 21:30:00,Union Berlin,2,Bayern Munich,5,2021,2022,2021
2021-10-31 00:30:00,Eintracht Frankfurt,1,RB Leipzig,1,2021,2022,2021
2021-10-31 22:30:00,Augsburg,4,Stuttgart,1,2021,2022,2021
2021-11-01 00:30:00,B. Monchengladbach,2,Bochum,1,2021,2022,2021
2021-11-06 03:30:00,Mainz,1,B. Monchengladbach,1,2021,2022,2021
2021-11-06 22:30:00,Wolfsburg,1,Augsburg,0,2021,2022,2021
2021-11-06 22:30:00,Stuttgart,0,Arminia Bielefeld,1,2021,2022,2021
2021-11-06 22:30:00,Bochum,2,Hoffenheim,0,2021,2022,2021
2021-11-06 22:30:00,Bayern Munich,2,Freiburg,1,2021,2022,2021
2021-11-07 01:30:00,RB Leipzig,2,Dortmund,1,2021,2022,2021
2021-11-07 22:30:00,Hertha Berlin,1,Bayer Leverkusen,1,2021,2022,2021
2021-11-08 00:30:00,FC Koln,2,Union Berlin,2,2021,2022,2021
2021-11-08 02:30:00,Greuther Furth,1,Eintracht Frankfurt,2,2021,2022,2021
2021-11-20 03:30:00,Augsburg,2,Bayern Munich,1,2021,2022,2021
2021-11-20 22:30:00,Dortmund,2,Stuttgart,1,2021,2022,2021
2021-11-20 22:30:00,Bayer Leverkusen,1,Bochum,0,2021,2022,2021
2021-11-20 22:30:00,B. Monchengladbach,4,Greuther Furth,0,2021,2022,2021
2021-11-20 22:30:00,Arminia Bielefeld,2,Wolfsburg,2,2021,2022,2021
2021-11-20 22:30:00,Hoffenheim,2,RB Leipzig,0,2021,2022,2021
2021-11-21 01:30:00,Union Berlin,2,Hertha Berlin,0,2021,2022,2021
2021-11-21 22:30:00,Freiburg,0,Eintracht Frankfurt,2,2021,2022,2021
2021-11-22 00:30:00,Mainz,1,FC Koln,1,2021,2022,2021
2021-11-27 03:30:00,Stuttgart,2,Mainz,1,2021,2022,2021
2021-11-27 22:30:00,Wolfsburg,1,Dortmund,3,2021,2022,2021
2021-11-27 22:30:00,Hertha Berlin,1,Augsburg,1,2021,2022,2021
2021-11-27 22:30:00,Greuther Furth,3,Hoffenheim,6,2021,2022,2021
2021-11-27 22:30:00,FC Koln,4,B. Monchengladbach,1,2021,2022,2021
2021-11-27 22:30:00,Bochum,2,Freiburg,1,2021,2022,2021
2021-11-28 01:30:00,Bayern Munich,1,Arminia Bielefeld,0,2021,2022,2021
2021-11-28 22:30:00,Eintracht Frankfurt,2,Union Berlin,1,2021,2022,2021
2021-11-29 00:30:00,RB Leipzig,1,Bayer Leverkusen,3,2021,2022,2021
2021-12-04 03:30:00,Union Berlin,2,RB Leipzig,1,2021,2022,2021
2021-12-04 22:30:00,Mainz,3,Wolfsburg,0,2021,2022,2021
2021-12-04 22:30:00,Hoffenheim,3,Eintracht Frankfurt,2,2021,2022,2021
2021-12-04 22:30:00,Bayer Leverkusen,7,Greuther Furth,1,2021,2022,2021
2021-12-04 22:30:00,Augsburg,2,Bochum,3,2021,2022,2021
2021-12-04 22:30:00,Arminia Bielefeld,1,FC Koln,1,2021,2022,2021
2021-12-05 01:30:00,Dortmund,2,Bayern Munich,3,2021,2022,2021
2021-12-05 22:30:00,Stuttgart,2,Hertha Berlin,2,2021,2022,2021
2021-12-06 00:30:00,B. Monchengladbach,0,Freiburg,6,2021,2022,2021
2021-12-11 03:30:00,FC Koln,0,Augsburg,2,2021,2022,2021
2021-12-11 22:30:00,Bayern Munich,2,Mainz,1,2021,2022,2021
2021-12-11 22:30:00,Bochum,1,Dortmund,1,2021,2022,2021
2021-12-11 22:30:00,RB Leipzig,4,B. Monchengladbach,1,2021,2022,2021
2021-12-11 22:30:00,Hertha Berlin,2,Arminia Bielefeld,0,2021,2022,2021
2021-12-11 22:30:00,Freiburg,1,Hoffenheim,2,2021,2022,2021
2021-12-12 01:30:00,Wolfsburg,0,Stuttgart,2,2021,2022,2021
2021-12-12 22:30:00,Greuther Furth,1,Union Berlin,0,2021,2022,2021
2021-12-13 00:30:00,Eintracht Frankfurt,5,Bayer Leverkusen,2,2021,2022,2021
2021-12-15 01:30:00,Stuttgart,0,Bayern Munich,5,2021,2022,2021
2021-12-15 03:30:00,Arminia Bielefeld,2,Bochum,0,2021,2022,2021
2021-12-15 03:30:00,Wolfsburg,2,FC Koln,3,2021,2022,2021
2021-12-15 03:30:00,Mainz,4,Hertha Berlin,0,2021,2022,2021
2021-12-16 01:30:00,B. Monchengladbach,2,Eintracht Frankfurt,3,2021,2022,2021
2021-12-16 03:30:00,Union Berlin,0,Freiburg,0,2021,2022,2021
2021-12-16 03:30:00,Dortmund,3,Greuther Furth,0,2021,2022,2021
2021-12-16 03:30:00,Bayer Leverkusen,2,Hoffenheim,2,2021,2022,2021
2021-12-16 03:30:00,Augsburg,1,RB Leipzig,1,2021,2022,2021
2021-12-18 03:30:00,Bayern Munich,4,Wolfsburg,0,2021,2022,2021
2021-12-18 22:30:00,RB Leipzig,0,Arminia Bielefeld,2,2021,2022,2021
2021-12-18 22:30:00,Hoffenheim,1,B. Monchengladbach,1,2021,2022,2021
2021-12-18 22:30:00,Greuther Furth,0,Augsburg,0,2021,2022,2021
2021-12-18 22:30:00,Eintracht Frankfurt,1,Mainz,0,2021,2022,2021
2021-12-18 22:30:00,Bochum,0,Union Berlin,1,2021,2022,2021
2021-12-19 01:30:00,Hertha Berlin,3,Dortmund,2,2021,2022,2021
2021-12-19 22:30:00,Freiburg,2,Bayer Leverkusen,1,2021,2022,2021
2021-12-20 00:30:00,FC Koln,1,Stuttgart,0,2021,2022,2021
2022-01-08 03:30:00,Bayern Munich,1,B. Monchengladbach,2,2021,2022,2022
2022-01-08 22:30:00,RB Leipzig,4,Mainz,1,2021,2022,2022
2022-01-08 22:30:00,Greuther Furth,0,Stuttgart,0,2021,2022,2022
2022-01-08 22:30:00,Bayer Leverkusen,2,Union Berlin,2,2021,2022,2022
2022-01-08 22:30:00,Hoffenheim,3,Augsburg,1,2021,2022,2022
2022-01-08 22:30:00,Freiburg,2,Arminia Bielefeld,2,2021,2022,2022
2022-01-09 01:30:00,Eintracht Frankfurt,2,Dortmund,3,2021,2022,2022
2022-01-09 22:30:00,Hertha Berlin,1,FC Koln,3,2021,2022,2022
2022-01-10 00:30:00,Bochum,1,Wolfsburg,0,2021,2022,2022
2022-01-15 03:30:00,Dortmund,5,Freiburg,1,2021,2022,2022
2022-01-15 22:30:00,Wolfsburg,0,Hertha Berlin,0,2021,2022,2022
2022-01-15 22:30:00,Union Berlin,2,Hoffenheim,1,2021,2022,2022
