time,home_team,home_score,away_team,away_score,season_start_year,season_end_year,correct_year
2010-08-14 19:45:00,Tottenham,0,Manchester City,0,2010,2011,2010
2010-08-14 22:00:00,Aston Villa,3,West Ham,0,2010,2011,2010
2010-08-14 22:00:00,Blackburn,1,Everton,0,2010,2011,2010
2010-08-14 22:00:00,Wolves,2,Stoke,1,2010,2011,2010
2010-08-14 22:00:00,Sunderland,2,Birmingham,2,2010,2011,2010
2010-08-14 22:00:00,Bolton,0,Fulham,0,2010,2011,2010
2010-08-14 22:00:00,Wigan,0,Blackpool,4,2010,2011,2010
2010-08-15 00:30:00,Chelsea,6,West Brom,0,2010,2011,2010
2010-08-15 23:00:00,Liverpool,1,Arsenal,1,2010,2011,2010
2010-08-17 03:00:00,Manchester Utd,3,Newcastle,0,2010,2011,2010
2010-08-21 22:00:00,West Brom,1,Sunderland,0,2010,2011,2010
2010-08-21 22:00:00,Stoke,1,Tottenham,2,2010,2011,2010
2010-08-21 22:00:00,Everton,1,Wolves,1,2010,2011,2010
2010-08-21 22:00:00,Birmingham,2,Blackburn,1,2010,2011,2010
2010-08-21 22:00:00,Arsenal,6,Blackpool,0,2010,2011,2010
2010-08-21 22:00:00,West Ham,1,Bolton,3,2010,2011,2010
2010-08-22 00:15:00,Wigan,0,Chelsea,6,2010,2011,2010
2010-08-22 20:30:00,Newcastle,6,Aston Villa,0,2010,2011,2010
2010-08-22 23:00:00,Fulham,2,Manchester Utd,2,2010,2011,2010
2010-08-24 03:00:00,Manchester City,3,Liverpool,0,2010,2011,2010
2010-08-28 19:45:00,Blackburn,1,Arsenal,2,2010,2011,2010
2010-08-28 22:00:00,Wolves,1,Newcastle,1,2010,2011,2010
2010-08-28 22:00:00,Tottenham,0,Wigan,1,2010,2011,2010
2010-08-28 22:00:00,Chelsea,2,Stoke,0,2010,2011,2010
2010-08-28 22:00:00,Blackpool,2,Fulham,2,2010,2011,2010
2010-08-29 00:30:00,Manchester Utd,3,West Ham,0,2010,2011,2010
2010-08-29 20:30:00,Bolton,2,Birmingham,2,2010,2011,2010
2010-08-29 22:00:00,Liverpool,1,West Brom,0,2010,2011,2010
2010-08-29 22:00:00,Sunderland,1,Manchester City,0,2010,2011,2010
2010-08-29 23:00:00,Aston Villa,1,Everton,0,2010,2011,2010
2010-09-11 19:45:00,Everton,3,Manchester Utd,3,2010,2011,2010
