time,home_team,home_score,away_team,away_score,season_start_year,season_end_year,correct_year
2018-08-11 03:00:00,Manchester Utd,2,Leicester,1,2018,2019,2018
2018-08-11 19:30:00,Newcastle,1,Tottenham,2,2018,2019,2018
2018-08-11 22:00:00,Huddersfield,0,Chelsea,3,2018,2019,2018
2018-08-11 22:00:00,Bournemouth,2,Cardiff,0,2018,2019,2018
2018-08-11 22:00:00,Watford,2,Brighton,0,2018,2019,2018
2018-08-11 22:00:00,Fulham,0,Crystal Palace,2,2018,2019,2018
2018-08-12 00:30:00,Wolves,2,Everton,2,2018,2019,2018
2018-08-12 20:30:00,Liverpool,4,West Ham,0,2018,2019,2018
2018-08-12 20:30:00,Southampton,0,Burnley,0,2018,2019,2018
2018-08-12 23:00:00,Arsenal,0,Manchester City,2,2018,2019,2018
2018-08-18 19:30:00,Cardiff,0,Newcastle,0,2018,2019,2018
2018-08-18 22:00:00,West Ham,1,Bournemouth,2,2018,2019,2018
2018-08-18 22:00:00,Tottenham,3,Fulham,1,2018,2019,2018
2018-08-18 22:00:00,Leicester,2,Wolves,0,2018,2019,2018
2018-08-18 22:00:00,Everton,2,Southampton,1,2018,2019,2018
2018-08-19 00:30:00,Chelsea,3,Arsenal,2,2018,2019,2018
2018-08-19 20:30:00,Burnley,1,Watford,3,2018,2019,2018
2018-08-19 20:30:00,Manchester City,6,Huddersfield,1,2018,2019,2018
2018-08-19 23:00:00,Brighton,3,Manchester Utd,2,2018,2019,2018
2018-08-21 03:00:00,Crystal Palace,0,Liverpool,2,2018,2019,2018
2018-08-25 19:30:00,Wolves,1,Manchester City,1,2018,2019,2018
2018-08-25 22:00:00,Southampton,1,Leicester,2,2018,2019,2018
2018-08-25 22:00:00,Huddersfield,0,Cardiff,0,2018,2019,2018
2018-08-25 22:00:00,Bournemouth,2,Everton,2,2018,2019,2018
2018-08-25 22:00:00,Arsenal,3,West Ham,1,2018,2019,2018
2018-08-26 00:30:00,Liverpool,1,Brighton,0,2018,2019,2018
2018-08-26 20:30:00,Watford,2,Crystal Palace,1,2018,2019,2018
2018-08-26 23:00:00,Fulham,4,Burnley,2,2018,2019,2018
2018-08-26 23:00:00,Newcastle,1,Chelsea,2,2018,2019,2018
2018-08-28 03:00:00,Manchester Utd,0,Tottenham,3,2018,2019,2018
2018-09-01 19:30:00,Leicester,1,Liverpool,2,2018,2019,2018
2018-09-01 22:00:00,West Ham,0,Wolves,1,2018,2019,2018
2018-09-01 22:00:00,Everton,1,Huddersfield,1,2018,2019,2018
2018-09-01 22:00:00,Crystal Palace,0,Southampton,2,2018,2019,2018
2018-09-01 22:00:00,Chelsea,2,Bournemouth,0,2018,2019,2018
2018-09-01 22:00:00,Brighton,2,Fulham,2,2018,2019,2018
2018-09-02 00:30:00,Manchester City,2,Newcastle,1,2018,2019,2018
2018-09-02 20:30:00,Cardiff,2,Arsenal,3,2018,2019,2018
2018-09-02 23:00:00,Burnley,0,Manchester Utd,2,2018,2019,2018
2018-09-02 23:00:00,Watford,2,Tottenham,1,2018,2019,2018
2018-09-15 19:30:00,Tottenham,1,Liverpool,2,2018,2019,2018
2018-09-15 22:00:00,Newcastle,1,Arsenal,2,2018,2019,2018
2018-09-15 22:00:00,Manchester City,3,Fulham,0,2018,2019,2018
