time,home_team,home_score,away_team,away_score,season_start_year,season_end_year,correct_year
2015-08-08 19:45:00,Manchester Utd,1,Tottenham,0,2015,2016,2015
2015-08-08 22:00:00,Bournemouth,0,Aston Villa,1,2015,2016,2015
2015-08-08 22:00:00,Norwich,1,Crystal Palace,3,2015,2016,2015
2015-08-08 22:00:00,Leicester,4,Sunderland,2,2015,2016,2015
2015-08-08 22:00:00,Everton,2,Watford,2,2015,2016,2015
2015-08-09 00:30:00,Chelsea,2,Swansea,2,2015,2016,2015
2015-08-09 20:30:00,Newcastle,2,Southampton,2,2015,2016,2015
2015-08-09 20:30:00,Arsenal,0,West Ham,2,2015,2016,2015
2015-08-09 23:00:00,Stoke,0,Liverpool,1,2015,2016,2015
2015-08-11 03:00:00,West Brom,0,Manchester City,3,2015,2016,2015
2015-08-15 02:45:00,Aston Villa,0,Manchester Utd,1,2015,2016,2015
2015-08-15 19:45:00,Southampton,0,Everton,3,2015,2016,2015
2015-08-15 22:00:00,West Ham,1,Leicester,2,2015,2016,2015
2015-08-15 22:00:00,Watford,0,West Brom,0,2015,2016,2015
2015-08-15 22:00:00,Tottenham,2,Stoke,2,2015,2016,2015
2015-08-15 22:00:00,Swansea,2,Newcastle,0,2015,2016,2015
2015-08-15 22:00:00,Sunderland,1,Norwich,3,2015,2016,2015
2015-08-16 20:30:00,Crystal Palace,1,Arsenal,2,2015,2016,2015
2015-08-16 23:00:00,Manchester City,3,Chelsea,0,2015,2016,2015
2015-08-18 03:00:00,Liverpool,1,Bournemouth,0,2015,2016,2015
2015-08-22 19:45:00,Manchester Utd,0,Newcastle,0,2015,2016,2015
2015-08-22 22:00:00,West Ham,3,Bournemouth,4,2015,2016,2015
2015-08-22 22:00:00,Sunderland,1,Swansea,1,2015,2016,2015
2015-08-22 22:00:00,Norwich,1,Stoke,1,2015,2016,2015
2015-08-22 22:00:00,Leicester,1,Tottenham,1,2015,2016,2015
2015-08-22 22:00:00,Crystal Palace,2,Aston Villa,1,2015,2016,2015
2015-08-23 20:30:00,West Brom,2,Chelsea,3,2015,2016,2015
2015-08-23 23:00:00,Everton,0,Manchester City,2,2015,2016,2015
2015-08-23 23:00:00,Watford,0,Southampton,0,2015,2016,2015
2015-08-25 03:00:00,Arsenal,0,Liverpool,0,2015,2016,2015
2015-08-29 19:45:00,Newcastle,0,Arsenal,1,2015,2016,2015
2015-08-29 22:00:00,Stoke,0,West Brom,1,2015,2016,2015
2015-08-29 22:00:00,Manchester City,2,Watford,0,2015,2016,2015
2015-08-29 22:00:00,Liverpool,0,West Ham,3,2015,2016,2015
2015-08-29 22:00:00,Chelsea,1,Crystal Palace,2,2015,2016,2015
2015-08-29 22:00:00,Bournemouth,1,Leicester,1,2015,2016,2015
2015-08-29 22:00:00,Aston Villa,2,Sunderland,2,2015,2016,2015
2015-08-30 00:30:00,Tottenham,0,Everton,0,2015,2016,2015
2015-08-30 20:30:00,Southampton,3,Norwich,0,2015,2016,2015
2015-08-30 23:00:00,Swansea,2,Manchester Utd,1,2015,2016,2015
2015-09-12 19:45:00,Everton,3,Chelsea,1,2015,2016,2015
2015-09-12 22:00:00,West Brom,0,Southampton,0,2015,2016,2015
2015-09-12 22:00:00,Watford,1,Swansea,0,2015,2016,2015
2015-09-12 22:00:00,Norwich,3,Bournemouth,1,2015,2016,2015
2015-09-12 22:00:00,Crystal Palace,0,Manchester City,1,2015,2016,2015
2015-09-12 22:00:00,Arsenal,2,Stoke,0,2015,2016,2015
2015-09-13 00:30:00,Manchester Utd,3,Liverpool,1,2015,2016,2015
2015-09-13 20:30:00,Sunderland,0,Tottenham,1,2015,2016,2015
2015-09-13 23:00:00,Leicester,3,Aston Villa,2,2015,2016,2015
2015-09-15 03:00:00,West Ham,2,Newcastle,0,2015,2016,2015
2015-09-19 19:45:00,Chelsea,2,Arsenal,0,2015,2016,2015
2015-09-19 22:00:00,Aston Villa,0,West Brom,1,2015,2016,2015
2015-09-19 22:00:00,Bournemouth,2,Sunderland,0,2015,2016,2015
2015-09-19 22:00:00,Swansea,0,Everton,0,2015,2016,2015
2015-09-19 22:00:00,Stoke,2,Leicester,2,2015,2016,2015
2015-09-19 22:00:00,Newcastle,1,Watford,2,2015,2016,2015
2015-09-20 00:30:00,Manchester City,1,West Ham,2,2015,2016,2015
2015-09-20 20:30:00,Tottenham,1,Crystal Palace,0,2015,2016,2015
2015-09-20 23:00:00,Southampton,2,Manchester Utd,3,2015,2016,2015
2015-09-20 23:00:00,Liverpool,1,Norwich,1,2015,2016,2015
2015-09-26 19:45:00,Tottenham,4,Manchester City,1,2015,2016,2015
2015-09-26 22:00:00,Leicester,2,Arsenal,5,2015,2016,2015
2015-09-26 22:00:00,Liverpool,3,Aston Villa,2,2015,2016,2015
2015-09-26 22:00:00,Southampton,3,Swansea,1,2015,2016,2015
2015-09-26 22:00:00,Stoke,2,Bournemouth,1,2015,2016,2015
2015-09-26 22:00:00,West Ham,2,Norwich,2,2015,2016,2015
2015-09-26 22:00:00,Manchester Utd,3,Sunderland,0,2015,2016,2015
2015-09-27 00:30:00,Newcastle,2,Chelsea,2,2015,2016,2015
2015-09-27 23:00:00,Watford,0,Crystal Palace,1,2015,2016,2015
2015-09-29 03:00:00,West Brom,2,Everton,3,2015,2016,2015
2015-10-03 19:45:00,Crystal Palace,2,West Brom,0,2015,2016,2015
2015-10-03 22:00:00,Bournemouth,1,Watford,1,2015,2016,2015
2015-10-03 22:00:00,Aston Villa,0,Stoke,1,2015,2016,2015
2015-10-03 22:00:00,Norwich,1,Leicester,2,2015,2016,2015
2015-10-03 22:00:00,Manchester City,6,Newcastle,1,2015,2016,2015
2015-10-03 22:00:00,Sunderland,2,West Ham,2,2015,2016,2015
2015-10-04 00:30:00,Chelsea,1,Southampton,3,2015,2016,2015
2015-10-04 20:30:00,Everton,1,Liverpool,1,2015,2016,2015
2015-10-04 23:00:00,Swansea,2,Tottenham,2,2015,2016,2015
2015-10-04 23:00:00,Arsenal,3,Manchester Utd,0,2015,2016,2015
2015-10-17 19:45:00,Tottenham,0,Liverpool,0,2015,2016,2015
2015-10-17 22:00:00,Chelsea,2,Aston Villa,0,2015,2016,2015
2015-10-17 22:00:00,Crystal Palace,1,West Ham,3,2015,2016,2015
2015-10-17 22:00:00,Southampton,2,Leicester,2,2015,2016,2015
2015-10-17 22:00:00,West Brom,1,Sunderland,0,2015,2016,2015
2015-10-17 22:00:00,Manchester City,5,Bournemouth,1,2015,2016,2015
2015-10-17 22:00:00,Everton,0,Manchester Utd,3,2015,2016,2015
2015-10-18 00:30:00,Watford,0,Arsenal,3,2015,2016,2015
2015-10-18 23:00:00,Newcastle,6,Norwich,2,2015,2016,2015
2015-10-20 03:00:00,Swansea,0,Stoke,1,2015,2016,2015
2015-10-24 22:00:00,Aston Villa,1,Swansea,2,2015,2016,2015
2015-10-24 22:00:00,West Ham,2,Chelsea,1,2015,2016,2015
2015-10-24 22:00:00,Stoke,0,Watford,2,2015,2016,2015
2015-10-24 22:00:00,Norwich,0,West Brom,1,2015,2016,2015
2015-10-24 22:00:00,Leicester,1,Crystal Palace,0,2015,2016,2015
2015-10-25 00:30:00,Arsenal,2,Everton,1,2015,2016,2015
2015-10-25 20:00:00,Sunderland,3,Newcastle,0,2015,2016,2015
2015-10-25 22:05:00,Manchester Utd,0,Manchester City,0,2015,2016,2015
2015-10-25 22:05:00,Bournemouth,1,Tottenham,5,2015,2016,2015
2015-10-26 00:15:00,Liverpool,1,Southampton,1,2015,2016,2015
2015-10-31 20:45:00,Chelsea,1,Liverpool,3,2015,2016,2015
2015-10-31 23:00:00,West Brom,2,Leicester,3,2015,2016,2015
2015-10-31 23:00:00,Watford,2,West Ham,0,2015,2016,2015
2015-10-31 23:00:00,Swansea,0,Arsenal,3,2015,2016,2015
2015-10-31 23:00:00,Newcastle,0,Stoke,0,2015,2016,2015
2015-10-31 23:00:00,Manchester City,2,Norwich,1,2015,2016,2015
2015-10-31 23:00:00,Crystal Palace,0,Manchester Utd,0,2015,2016,2015
2015-11-01 21:30:00,Everton,6,Sunderland,2,2015,2016,2015
2015-11-02 00:00:00,Southampton,2,Bournemouth,0,2015,2016,2015
2015-11-03 04:00:00,Tottenham,3,Aston Villa,1,2015,2016,2015
2015-11-07 20:45:00,Bournemouth,0,Newcastle,1,2015,2016,2015
2015-11-07 23:00:00,West Ham,1,Everton,1,2015,2016,2015
2015-11-07 23:00:00,Sunderland,0,Southampton,1,2015,2016,2015
2015-11-07 23:00:00,Norwich,1,Swansea,0,2015,2016,2015
2015-11-07 23:00:00,Manchester Utd,2,West Brom,0,2015,2016,2015
2015-11-07 23:00:00,Leicester,2,Watford,1,2015,2016,2015
2015-11-08 01:30:00,Stoke,1,Chelsea,0,2015,2016,2015
2015-11-08 21:30:00,Aston Villa,0,Manchester City,0,2015,2016,2015
2015-11-09 00:00:00,Liverpool,1,Crystal Palace,2,2015,2016,2015
2015-11-09 00:00:00,Arsenal,1,Tottenham,1,2015,2016,2015
2015-11-21 20:45:00,Watford,1,Manchester Utd,2,2015,2016,2015
2015-11-21 23:00:00,Swansea,2,Bournemouth,2,2015,2016,2015
