time,home_team,home_score,away_team,away_score,season_start_year,season_end_year,correct_year
2017-08-12 02:45:00,Arsenal,4,Leicester,3,2017,2018,2017
2017-08-12 19:30:00,Watford,3,Liverpool,3,2017,2018,2017
2017-08-12 22:00:00,Southampton,0,Swansea,0,2017,2018,2017
2017-08-12 22:00:00,Chelsea,2,Burnley,3,2017,2018,2017
2017-08-12 22:00:00,West Brom,1,Bournemouth,0,2017,2018,2017
2017-08-12 22:00:00,Everton,1,Stoke,0,2017,2018,2017
2017-08-12 22:00:00,Crystal Palace,0,Huddersfield,3,2017,2018,2017
2017-08-13 00:30:00,Brighton,0,Manchester City,2,2017,2018,2017
2017-08-13 20:30:00,Newcastle,0,Tottenham,2,2017,2018,2017
2017-08-13 23:00:00,Manchester Utd,4,West Ham,0,2017,2018,2017
2017-08-19 19:30:00,Swansea,0,Manchester Utd,4,2017,2018,2017
2017-08-19 22:00:00,Burnley,0,West Brom,1,2017,2018,2017
2017-08-19 22:00:00,Bournemouth,0,Watford,2,2017,2018,2017
2017-08-19 22:00:00,Liverpool,1,Crystal Palace,0,2017,2018,2017
2017-08-19 22:00:00,Southampton,3,West Ham,2,2017,2018,2017
2017-08-19 22:00:00,Leicester,2,Brighton,0,2017,2018,2017
2017-08-20 00:30:00,Stoke,1,Arsenal,0,2017,2018,2017
2017-08-20 20:30:00,Huddersfield,1,Newcastle,0,2017,2018,2017
2017-08-20 23:00:00,Tottenham,1,Chelsea,2,2017,2018,2017
2017-08-22 03:00:00,Manchester City,1,Everton,1,2017,2018,2017
2017-08-26 19:30:00,Bournemouth,1,Manchester City,2,2017,2018,2017
2017-08-26 22:00:00,Crystal Palace,0,Swansea,2,2017,2018,2017
2017-08-26 22:00:00,Watford,0,Brighton,0,2017,2018,2017
2017-08-26 22:00:00,Newcastle,3,West Ham,0,2017,2018,2017
2017-08-26 22:00:00,Huddersfield,0,Southampton,0,2017,2018,2017
2017-08-27 00:30:00,Manchester Utd,2,Leicester,0,2017,2018,2017
2017-08-27 20:30:00,Chelsea,2,Everton,0,2017,2018,2017
2017-08-27 20:30:00,West Brom,1,Stoke,1,2017,2018,2017
2017-08-27 23:00:00,Liverpool,4,Arsenal,0,2017,2018,2017
2017-08-27 23:00:00,Tottenham,1,Burnley,1,2017,2018,2017
2017-09-09 19:30:00,Manchester City,5,Liverpool,0,2017,2018,2017
2017-09-09 22:00:00,Southampton,0,Watford,2,2017,2018,2017
2017-09-09 22:00:00,Leicester,1,Chelsea,2,2017,2018,2017
2017-09-09 22:00:00,Everton,0,Tottenham,3,2017,2018,2017
2017-09-09 22:00:00,Brighton,3,West Brom,1,2017,2018,2017
2017-09-09 22:00:00,Arsenal,3,Bournemouth,0,2017,2018,2017
2017-09-10 00:30:00,Stoke,2,Manchester Utd,2,2017,2018,2017
2017-09-10 20:30:00,Burnley,1,Crystal Palace,0,2017,2018,2017
2017-09-10 23:00:00,Swansea,0,Newcastle,1,2017,2018,2017
2017-09-12 03:00:00,West Ham,2,Huddersfield,0,2017,2018,2017
2017-09-16 03:00:00,Bournemouth,2,Brighton,1,2017,2018,2017
2017-09-16 19:30:00,Crystal Palace,0,Southampton,1,2017,2018,2017
2017-09-16 22:00:00,West Brom,0,West Ham,0,2017,2018,2017
2017-09-16 22:00:00,Watford,0,Manchester City,6,2017,2018,2017
2017-09-16 22:00:00,Newcastle,2,Stoke,1,2017,2018,2017
2017-09-16 22:00:00,Liverpool,1,Burnley,1,2017,2018,2017
2017-09-16 22:00:00,Huddersfield,1,Leicester,1,2017,2018,2017
2017-09-17 00:30:00,Tottenham,0,Swansea,0,2017,2018,2017
2017-09-17 20:30:00,Chelsea,0,Arsenal,0,2017,2018,2017
2017-09-17 23:00:00,Manchester Utd,4,Everton,0,2017,2018,2017
2017-09-23 19:30:00,West Ham,2,Tottenham,3,2017,2018,2017
2017-09-23 22:00:00,Swansea,1,Watford,2,2017,2018,2017
2017-09-23 22:00:00,Stoke,0,Chelsea,4,2017,2018,2017
2017-09-23 22:00:00,Southampton,0,Manchester Utd,1,2017,2018,2017
2017-09-23 22:00:00,Manchester City,5,Crystal Palace,0,2017,2018,2017
2017-09-23 22:00:00,Everton,2,Bournemouth,1,2017,2018,2017
2017-09-23 22:00:00,Burnley,0,Huddersfield,0,2017,2018,2017
2017-09-24 00:30:00,Leicester,2,Liverpool,3,2017,2018,2017
2017-09-24 23:00:00,Brighton,1,Newcastle,0,2017,2018,2017
2017-09-26 03:00:00,Arsenal,2,West Brom,0,2017,2018,2017
2017-09-30 19:30:00,Huddersfield,0,Tottenham,4,2017,2018,2017
2017-09-30 22:00:00,West Ham,1,Swansea,0,2017,2018,2017
2017-09-30 22:00:00,West Brom,2,Watford,2,2017,2018,2017
2017-09-30 22:00:00,Stoke,2,Southampton,1,2017,2018,2017
2017-09-30 22:00:00,Manchester Utd,4,Crystal Palace,0,2017,2018,2017
2017-09-30 22:00:00,Bournemouth,0,Leicester,0,2017,2018,2017
2017-10-01 00:30:00,Chelsea,0,Manchester City,1,2017,2018,2017
2017-10-01 19:00:00,Arsenal,2,Brighton,0,2017,2018,2017
