time,home_team,home_score,away_team,away_score,season_start_year,season_end_year,correct_year
2000-08-19 22:00:00,Tottenham,3,Ipswich,1,2000,2001,2000
2000-08-19 22:00:00,Charlton,4,Manchester City,0,2000,2001,2000
2000-08-19 22:00:00,Chelsea,4,West Ham,2,2000,2001,2000
2000-08-19 22:00:00,Coventry,1,Middlesbrough,3,2000,2001,2000
2000-08-19 22:00:00,Sunderland,1,Arsenal,0,2000,2001,2000
2000-08-19 22:00:00,Leeds,2,Everton,0,2000,2001,2000
2000-08-19 22:00:00,Leicester,0,Aston Villa,0,2000,2001,2000
2000-08-19 22:00:00,Liverpool,1,Bradford City,0,2000,2001,2000
2000-08-19 22:00:00,Derby,2,Southampton,2,2000,2001,2000
2000-08-20 22:00:00,Manchester Utd,2,Newcastle,0,2000,2001,2000
2000-08-22 03:00:00,Arsenal,2,Liverpool,0,2000,2001,2000
2000-08-23 02:45:00,Middlesbrough,1,Tottenham,1,2000,2001,2000
2000-08-23 02:45:00,Ipswich,1,Manchester Utd,1,2000,2001,2000
2000-08-23 02:45:00,Bradford City,2,Chelsea,0,2000,2001,2000
2000-08-24 02:45:00,West Ham,0,Leicester,1,2000,2001,2000
2000-08-24 02:45:00,Southampton,1,Coventry,2,2000,2001,2000
2000-08-24 02:45:00,Newcastle,3,Derby,2,2000,2001,2000
2000-08-24 02:45:00,Manchester City,4,Sunderland,2,2000,2001,2000
2000-08-24 03:00:00,Everton,3,Charlton,0,2000,2001,2000
2000-08-26 22:00:00,Southampton,3,Liverpool,3,2000,2001,2000
2000-08-26 22:00:00,Newcastle,2,Tottenham,0,2000,2001,2000
2000-08-26 22:00:00,Middlesbrough,1,Leeds,2,2000,2001,2000
2000-08-26 22:00:00,Manchester City,1,Coventry,2,2000,2001,2000
2000-08-26 22:00:00,Ipswich,1,Sunderland,0,2000,2001,2000
2000-08-26 22:00:00,Everton,2,Derby,2,2000,2001,2000
2000-08-26 22:00:00,Bradford City,0,Leicester,0,2000,2001,2000
2000-08-26 22:00:00,Arsenal,5,Charlton,3,2000,2001,2000
2000-08-26 22:00:00,West Ham,2,Manchester Utd,2,2000,2001,2000
2000-08-27 22:00:00,Aston Villa,1,Chelsea,1,2000,2001,2000
2000-09-05 22:00:00,Leeds,1,Manchester City,2,2000,2001,2000
2000-09-05 22:00:00,Sunderland,1,West Ham,1,2000,2001,2000
2000-09-05 22:00:00,Manchester Utd,6,Bradford City,0,2000,2001,2000
2000-09-06 03:45:00,Tottenham,3,Everton,2,2000,2001,2000
2000-09-06 22:00:00,Liverpool,3,Aston Villa,1,2000,2001,2000
2000-09-06 22:00:00,Leicester,2,Ipswich,1,2000,2001,2000
2000-09-06 22:00:00,Derby,3,Middlesbrough,3,2000,2001,2000
2000-09-06 22:00:00,Coventry,0,Newcastle,2,2000,2001,2000
2000-09-06 22:00:00,Chelsea,2,Arsenal,2,2000,2001,2000
2000-09-06 22:00:00,Charlton,1,Southampton,1,2000,2001,2000
2000-09-09 22:00:00,Bradford City,1,Arsenal,1,2000,2001,2000
2000-09-09 22:00:00,Coventry,0,Leeds,0,2000,2001,2000
2000-09-09 22:00:00,Ipswich,1,Aston Villa,2,2000,2001,2000
2000-09-09 22:00:00,Liverpool,3,Manchester City,2,2000,2001,2000
2000-09-09 22:00:00,Manchester Utd,3,Sunderland,0,2000,2001,2000
2000-09-09 22:00:00,Middlesbrough,1,Everton,2,2000,2001,2000
2000-09-09 22:00:00,Newcastle,0,Chelsea,0,2000,2001,2000
2000-09-09 22:00:00,Leicester,1,Southampton,0,2000,2001,2000
2000-09-10 22:00:00,Derby,2,Charlton,2,2000,2001,2000
2000-09-11 22:00:00,Tottenham,1,West Ham,0,2000,2001,2000
2000-09-16 22:00:00,Aston Villa,2,Bradford City,0,2000,2001,2000
2000-09-16 22:00:00,Arsenal,2,Coventry,1,2000,2001,2000
2000-09-16 22:00:00,Charlton,1,Tottenham,0,2000,2001,2000
2000-09-16 22:00:00,Sunderland,2,Derby,1,2000,2001,2000
2000-09-16 22:00:00,Leeds,1,Ipswich,2,2000,2001,2000
2000-09-16 22:00:00,Southampton,2,Newcastle,0,2000,2001,2000
2000-09-16 22:00:00,Everton,1,Manchester Utd,3,2000,2001,2000
2000-09-17 22:00:00,West Ham,1,Liverpool,1,2000,2001,2000
2000-09-17 22:00:00,Manchester City,1,Middlesbrough,1,2000,2001,2000
2000-09-17 23:00:00,Chelsea,0,Leicester,2,2000,2001,2000
2000-09-23 22:00:00,Bradford City,0,Southampton,1,2000,2001,2000
2000-09-23 22:00:00,Coventry,0,West Ham,3,2000,2001,2000
2000-09-23 22:00:00,Derby,1,Leeds,1,2000,2001,2000
2000-09-23 22:00:00,Liverpool,1,Sunderland,1,2000,2001,2000
2000-09-23 22:00:00,Manchester Utd,3,Chelsea,3,2000,2001,2000
2000-09-23 22:00:00,Middlesbrough,1,Aston Villa,1,2000,2001,2000
2000-09-23 22:00:00,Tottenham,0,Manchester City,0,2000,2001,2000
2000-09-23 22:00:00,Ipswich,1,Arsenal,1,2000,2001,2000
2000-09-23 23:00:00,Newcastle,0,Charlton,1,2000,2001,2000
2000-09-24 22:00:00,Leicester,1,Everton,1,2000,2001,2000
2000-09-30 22:00:00,Aston Villa,4,Derby,1,2000,2001,2000
2000-09-30 22:00:00,Leeds,4,Tottenham,3,2000,2001,2000
2000-09-30 22:00:00,Everton,0,Ipswich,3,2000,2001,2000
2000-09-30 22:00:00,Southampton,1,Middlesbrough,3,2000,2001,2000
2000-09-30 22:00:00,West Ham,1,Bradford City,1,2000,2001,2000
2000-09-30 22:00:00,Manchester City,0,Newcastle,1,2000,2001,2000
2000-09-30 23:00:00,Charlton,2,Coventry,2,2000,2001,2000
2000-10-01 22:00:00,Sunderland,0,Leicester,0,2000,2001,2000
2000-10-01 22:00:00,Chelsea,3,Liverpool,0,2000,2001,2000
2000-10-01 22:00:00,Arsenal,1,Manchester Utd,0,2000,2001,2000
2000-10-14 22:00:00,Arsenal,1,Aston Villa,0,2000,2001,2000
2000-10-14 22:00:00,Coventry,2,Tottenham,1,2000,2001,2000
2000-10-14 22:00:00,Everton,1,Southampton,1,2000,2001,2000
2000-10-14 22:00:00,Leeds,3,Charlton,1,2000,2001,2000
2000-10-14 22:00:00,Leicester,0,Manchester Utd,3,2000,2001,2000
2000-10-14 22:00:00,Manchester City,2,Bradford City,0,2000,2001,2000
2000-10-14 22:00:00,Sunderland,1,Chelsea,0,2000,2001,2000
2000-10-14 22:00:00,Ipswich,1,West Ham,1,2000,2001,2000
2000-10-15 22:00:00,Derby,0,Liverpool,4,2000,2001,2000
2000-10-16 22:00:00,Middlesbrough,1,Newcastle,3,2000,2001,2000
2000-10-21 22:00:00,Chelsea,6,Coventry,1,2000,2001,2000
2000-10-21 22:00:00,Bradford City,0,Ipswich,2,2000,2001,2000
2000-10-21 22:00:00,Liverpool,1,Leicester,0,2000,2001,2000
2000-10-21 22:00:00,Charlton,1,Middlesbrough,0,2000,2001,2000
2000-10-21 22:00:00,Newcastle,0,Everton,1,2000,2001,2000
2000-10-21 22:00:00,Manchester Utd,3,Leeds,0,2000,2001,2000
2000-10-21 22:00:00,Tottenham,3,Derby,1,2000,2001,2000
2000-10-21 22:00:00,West Ham,1,Arsenal,2,2000,2001,2000
2000-10-22 22:00:00,Aston Villa,0,Sunderland,0,2000,2001,2000
2000-10-23 22:00:00,Southampton,0,Manchester City,2,2000,2001,2000
2000-10-28 22:00:00,Sunderland,1,Coventry,0,2000,2001,2000
2000-10-28 22:00:00,Manchester Utd,5,Southampton,0,2000,2001,2000
2000-10-28 22:00:00,Leicester,2,Derby,1,2000,2001,2000
2000-10-28 22:00:00,Ipswich,2,Middlesbrough,1,2000,2001,2000
2000-10-28 22:00:00,Arsenal,5,Manchester City,0,2000,2001,2000
2000-10-28 22:00:00,West Ham,1,Newcastle,0,2000,2001,2000
2000-10-28 23:00:00,Chelsea,3,Tottenham,0,2000,2001,2000
2000-10-28 23:00:00,Aston Villa,2,Charlton,1,2000,2001,2000
2000-10-29 23:00:00,Liverpool,3,Everton,1,2000,2001,2000
2000-10-29 23:00:00,Bradford City,1,Leeds,1,2000,2001,2000
2000-11-04 23:00:00,Charlton,2,Bradford City,0,2000,2001,2000
2000-11-04 23:00:00,Coventry,1,Manchester Utd,2,2000,2001,2000
2000-11-04 23:00:00,Leeds,4,Liverpool,3,2000,2001,2000
2000-11-04 23:00:00,Newcastle,2,Ipswich,1,2000,2001,2000
2000-11-04 23:00:00,Middlesbrough,0,Arsenal,1,2000,2001,2000
2000-11-04 23:00:00,Southampton,3,Chelsea,2,2000,2001,2000
2000-11-04 23:00:00,Tottenham,2,Sunderland,1,2000,2001,2000
2000-11-04 23:00:00,Manchester City,0,Leicester,1,2000,2001,2000
2000-11-05 23:00:00,Everton,0,Aston Villa,1,2000,2001,2000
2000-11-06 23:00:00,Derby,0,West Ham,0,2000,2001,2000
2000-11-11 23:00:00,Aston Villa,2,Tottenham,0,2000,2001,2000
