time,home_team,home_score,away_team,away_score,season_start_year,season_end_year,correct_year
2014-08-16 19:45:00,Manchester Utd,1,Swansea,2,2014,2015,2014
2014-08-16 22:00:00,Leicester,2,Everton,2,2014,2015,2014
2014-08-16 22:00:00,QPR,0,Hull,1,2014,2015,2014
2014-08-16 22:00:00,West Ham,0,Tottenham,1,2014,2015,2014
2014-08-16 22:00:00,West Brom,2,Sunderland,2,2014,2015,2014
2014-08-16 22:00:00,Stoke,0,Aston Villa,1,2014,2015,2014
2014-08-17 00:30:00,Arsenal,2,Crystal Palace,1,2014,2015,2014
2014-08-17 20:30:00,Liverpool,2,Southampton,1,2014,2015,2014
2014-08-17 23:00:00,Newcastle,0,Manchester City,2,2014,2015,2014
2014-08-19 03:00:00,Burnley,1,Chelsea,3,2014,2015,2014
2014-08-23 19:45:00,Aston Villa,0,Newcastle,0,2014,2015,2014
2014-08-23 22:00:00,Swansea,1,Burnley,0,2014,2015,2014
2014-08-23 22:00:00,Southampton,0,West Brom,0,2014,2015,2014
2014-08-23 22:00:00,Crystal Palace,1,West Ham,3,2014,2015,2014
2014-08-23 22:00:00,Chelsea,2,Leicester,0,2014,2015,2014
2014-08-24 00:30:00,Everton,2,Arsenal,2,2014,2015,2014
2014-08-24 20:30:00,Hull,1,Stoke,1,2014,2015,2014
2014-08-24 20:30:00,Tottenham,4,QPR,0,2014,2015,2014
2014-08-24 23:00:00,Sunderland,1,Manchester Utd,1,2014,2015,2014
2014-08-26 03:00:00,Manchester City,3,Liverpool,1,2014,2015,2014
2014-08-30 19:45:00,Burnley,0,Manchester Utd,0,2014,2015,2014
2014-08-30 22:00:00,West Ham,1,Southampton,3,2014,2015,2014
2014-08-30 22:00:00,Swansea,3,West Brom,0,2014,2015,2014
2014-08-30 22:00:00,QPR,1,Sunderland,0,2014,2015,2014
2014-08-30 22:00:00,Newcastle,3,Crystal Palace,3,2014,2015,2014
2014-08-30 22:00:00,Manchester City,0,Stoke,1,2014,2015,2014
2014-08-31 00:30:00,Everton,3,Chelsea,6,2014,2015,2014
2014-08-31 20:30:00,Aston Villa,2,Hull,1,2014,2015,2014
2014-08-31 20:30:00,Tottenham,0,Liverpool,3,2014,2015,2014
2014-08-31 23:00:00,Leicester,1,Arsenal,1,2014,2015,2014
2014-09-13 19:45:00,Arsenal,2,Manchester City,2,2014,2015,2014
2014-09-13 22:00:00,West Brom,0,Everton,2,2014,2015,2014
2014-09-13 22:00:00,Sunderland,2,Tottenham,2,2014,2015,2014
2014-09-13 22:00:00,Stoke,0,Leicester,1,2014,2015,2014
2014-09-13 22:00:00,Southampton,4,Newcastle,0,2014,2015,2014
2014-09-13 22:00:00,Crystal Palace,0,Burnley,0,2014,2015,2014
2014-09-13 22:00:00,Chelsea,4,Swansea,2,2014,2015,2014
2014-09-14 00:30:00,Liverpool,0,Aston Villa,1,2014,2015,2014
2014-09-14 23:00:00,Manchester Utd,4,QPR,0,2014,2015,2014
2014-09-16 03:00:00,Hull,2,West Ham,2,2014,2015,2014
2014-09-20 19:45:00,QPR,2,Stoke,2,2014,2015,2014
2014-09-20 22:00:00,Swansea,0,Southampton,1,2014,2015,2014
2014-09-20 22:00:00,Newcastle,2,Hull,2,2014,2015,2014
2014-09-20 22:00:00,Burnley,0,Sunderland,0,2014,2015,2014
2014-09-20 22:00:00,Aston Villa,0,Arsenal,3,2014,2015,2014
2014-09-21 00:30:00,West Ham,3,Liverpool,1,2014,2015,2014
2014-09-21 20:30:00,Tottenham,0,West Brom,1,2014,2015,2014
2014-09-21 20:30:00,Leicester,5,Manchester Utd,3,2014,2015,2014
2014-09-21 23:00:00,Everton,2,Crystal Palace,3,2014,2015,2014
2014-09-21 23:00:00,Manchester City,1,Chelsea,1,2014,2015,2014
2014-09-27 19:45:00,Liverpool,1,Everton,1,2014,2015,2014
2014-09-27 22:00:00,Sunderland,0,Swansea,0,2014,2015,2014
2014-09-27 22:00:00,Southampton,2,QPR,1,2014,2015,2014
2014-09-27 22:00:00,Manchester Utd,2,West Ham,1,2014,2015,2014
