time,home_team,home_score,away_team,away_score,season_start_year,season_end_year,correct_year
1996-08-17 22:00:00,Wimbledon FC,0,Manchester Utd,3,1996,1997,1996
1996-08-17 22:00:00,Arsenal,2,West Ham,0,1996,1997,1996
1996-08-17 22:00:00,Blackburn,0,Tottenham,2,1996,1997,1996
1996-08-17 22:00:00,Coventry,0,Nottingham,3,1996,1997,1996
1996-08-17 22:00:00,Sunderland,0,Leicester,0,1996,1997,1996
1996-08-17 22:00:00,Everton,2,Newcastle,0,1996,1997,1996
1996-08-17 22:00:00,Sheffield Wed,2,Aston Villa,1,1996,1997,1996
1996-08-17 22:00:00,Derby,3,Leeds,3,1996,1997,1996
1996-08-17 22:00:00,Middlesbrough,3,Liverpool,3,1996,1997,1996
1996-08-18 22:00:00,Southampton,0,Chelsea,0,1996,1997,1996
1996-08-19 22:00:00,Liverpool,0,Arsenal,0,1996,1997,1996
1996-08-20 22:00:00,Leeds,0,Sheffield Wed,2,1996,1997,1996
1996-08-21 22:00:00,West Ham,1,Coventry,1,1996,1997,1996
1996-08-21 22:00:00,Tottenham,1,Derby,1,1996,1997,1996
1996-08-21 22:00:00,Nottingham,1,Sunderland,4,1996,1997,1996
1996-08-21 22:00:00,Newcastle,2,Wimbledon FC,0,1996,1997,1996
1996-08-21 22:00:00,Manchester Utd,2,Everton,2,1996,1997,1996
1996-08-21 22:00:00,Leicester,2,Southampton,1,1996,1997,1996
1996-08-21 22:00:00,Chelsea,1,Middlesbrough,0,1996,1997,1996
1996-08-21 22:00:00,Aston Villa,1,Blackburn,0,1996,1997,1996
1996-08-24 22:00:00,Chelsea,2,Coventry,0,1996,1997,1996
1996-08-24 22:00:00,Leicester,0,Arsenal,2,1996,1997,1996
1996-08-24 22:00:00,Liverpool,0,Sunderland,0,1996,1997,1996
1996-08-24 22:00:00,Aston Villa,2,Derby,0,1996,1997,1996
1996-08-24 22:00:00,Nottingham,1,Middlesbrough,1,1996,1997,1996
1996-08-24 22:00:00,Tottenham,0,Everton,0,1996,1997,1996
1996-08-24 22:00:00,Newcastle,1,Sheffield Wed,2,1996,1997,1996
1996-08-24 22:00:00,West Ham,2,Southampton,1,1996,1997,1996
1996-08-25 22:00:00,Manchester Utd,2,Blackburn,2,1996,1997,1996
1996-08-26 22:00:00,Leeds,1,Wimbledon FC,0,1996,1997,1996
1996-09-02 22:00:00,Sheffield Wed,2,Leicester,1,1996,1997,1996
1996-09-04 22:00:00,Wimbledon FC,1,Tottenham,0,1996,1997,1996
1996-09-04 22:00:00,Arsenal,3,Chelsea,3,1996,1997,1996
1996-09-04 22:00:00,Blackburn,0,Leeds,1,1996,1997,1996
1996-09-04 22:00:00,Derby,1,Manchester Utd,1,1996,1997,1996
1996-09-04 22:00:00,Coventry,0,Liverpool,1,1996,1997,1996
1996-09-04 22:00:00,Middlesbrough,4,West Ham,1,1996,1997,1996
1996-09-04 22:00:00,Southampton,2,Nottingham,2,1996,1997,1996
1996-09-04 22:00:00,Sunderland,1,Newcastle,2,1996,1997,1996
1996-09-04 22:00:00,Everton,0,Aston Villa,1,1996,1997,1996
1996-09-07 22:00:00,Tottenham,1,Newcastle,2,1996,1997,1996
1996-09-07 22:00:00,Sheffield Wed,0,Chelsea,2,1996,1997,1996
