time,home_team,home_score,away_team,away_score,season_start_year,season_end_year,year,country,weekday,month,day,hour,minute
2024-04-29 03:00:00,Marseille,,Lens,,2023,2024,2024,FRA,0,4,29,3,0
2024-05-04 23:00:00,Toulouse,,Montpellier,,2023,2024,2024,FRA,5,5,4,23,0
2024-05-04 23:00:00,Reims,,Marseille,,2023,2024,2024,FRA,5,5,4,23,0
2024-05-04 23:00:00,Nice,,PSG,,2023,2024,2024,FRA,5,5,4,23,0
2024-05-04 23:00:00,Monaco,,Clermont,,2023,2024,2024,FRA,5,5,4,23,0
2024-05-04 23:00:00,Lens,,Lorient,,2023,2024,2024,FRA,5,5,4,23,0
2024-05-04 23:00:00,Lille,,Lyon,,2023,2024,2024,FRA,5,5,4,23,0
2024-05-04 23:00:00,Le Havre,,Strasbourg,,2023,2024,2024,FRA,5,5,4,23,0
2024-05-04 23:00:00,Brest,,Nantes,,2023,2024,2024,FRA,5,5,4,23,0
2024-05-04 23:00:00,Metz,,Rennes,,2023,2024,2024,FRA,5,5,4,23,0
2024-05-12 03:00:00,Strasbourg,,Metz,,2023,2024,2024,FRA,6,5,12,3,0
2024-05-12 03:00:00,Rennes,,Lens,,2023,2024,2024,FRA,6,5,12,3,0
2024-05-12 03:00:00,Nice,,Le Havre,,2023,2024,2024,FRA,6,5,12,3,0
2024-05-12 03:00:00,Nantes,,Lille,,2023,2024,2024,FRA,6,5,12,3,0
2024-05-12 03:00:00,PSG,,Toulouse,,2023,2024,2024,FRA,6,5,12,3,0
2024-05-12 03:00:00,Marseille,,Lorient,,2023,2024,2024,FRA,6,5,12,3,0
2024-05-12 03:00:00,Clermont,,Lyon,,2023,2024,2024,FRA,6,5,12,3,0
2024-05-12 03:00:00,Brest,,Reims,,2023,2024,2024,FRA,6,5,12,3,0
2024-05-12 03:00:00,Montpellier,,Monaco,,2023,2024,2024,FRA,6,5,12,3,0
2024-05-19 03:00:00,Reims,,Rennes,,2023,2024,2024,FRA,6,5,19,3,0
2024-05-19 03:00:00,Le Havre,,Marseille,,2023,2024,2024,FRA,6,5,19,3,0
2024-05-19 03:00:00,Lens,,Montpellier,,2023,2024,2024,FRA,6,5,19,3,0
2024-05-19 03:00:00,Lille,,Nice,,2023,2024,2024,FRA,6,5,19,3,0
2024-05-19 03:00:00,Lorient,,Clermont,,2023,2024,2024,FRA,6,5,19,3,0
2024-05-19 03:00:00,Lyon,,Strasbourg,,2023,2024,2024,FRA,6,5,19,3,0
2024-05-19 03:00:00,Metz,,PSG,,2023,2024,2024,FRA,6,5,19,3,0
2024-05-19 03:00:00,Monaco,,Nantes,,2023,2024,2024,FRA,6,5,19,3,0
2024-05-19 03:00:00,Toulouse,,Brest,,2023,2024,2024,FRA,6,5,19,3,0
