time,home_team,home_score,away_team,away_score,season_start_year,season_end_year,year,weekday,month,day,hour,minute
2022-10-15 21:30:00,Eintracht Frankfurt,5,Bayer Leverkusen,1,2022,2023,2022,5,10,15,21,30
2022-10-16 00:30:00,RB Leipzig,3,Hertha Berlin,2,2022,2023,2022,6,10,16,0,30
2022-10-16 21:30:00,FC Koln,3,Augsburg,2,2022,2023,2022,6,10,16,21,30
2022-10-16 23:30:00,Union Berlin,2,Dortmund,0,2022,2023,2022,6,10,16,23,30
2022-10-17 01:30:00,Bayern Munich,5,Freiburg,0,2022,2023,2022,0,10,17,1,30
2022-10-22 02:30:00,Mainz,5,FC Koln,0,2022,2023,2022,5,10,22,2,30
2022-10-22 21:30:00,Augsburg,3,RB Leipzig,3,2022,2023,2022,5,10,22,21,30
2022-10-22 21:30:00,Dortmund,5,Stuttgart,0,2022,2023,2022,5,10,22,21,30
2022-10-22 21:30:00,Bayer Leverkusen,2,Wolfsburg,2,2022,2023,2022,5,10,22,21,30
2022-10-22 21:30:00,Hoffenheim,0,Bayern Munich,2,2022,2023,2022,5,10,22,21,30
2022-10-22 21:30:00,Freiburg,2,Werder Bremen,0,2022,2023,2022,5,10,22,21,30
2022-10-23 00:30:00,B. Monchengladbach,1,Eintracht Frankfurt,3,2022,2023,2022,6,10,23,0,30
2022-10-23 21:30:00,Bochum,2,Union Berlin,1,2022,2023,2022,6,10,23,21,30
2022-10-23 23:30:00,Hertha Berlin,2,Schalke,1,2022,2023,2022,6,10,23,23,30
2022-10-29 02:30:00,Werder Bremen,1,Hertha Berlin,0,2022,2023,2022,5,10,29,2,30
2022-10-29 21:30:00,RB Leipzig,2,Bayer Leverkusen,0,2022,2023,2022,5,10,29,21,30
2022-10-29 21:30:00,Wolfsburg,4,Bochum,0,2022,2023,2022,5,10,29,21,30
2022-10-29 21:30:00,Stuttgart,2,Augsburg,1,2022,2023,2022,5,10,29,21,30
2022-10-29 21:30:00,Bayern Munich,6,Mainz,2,2022,2023,2022,5,10,29,21,30
2022-10-30 00:30:00,Eintracht Frankfurt,1,Dortmund,2,2022,2023,2022,6,10,30,0,30
2022-10-30 22:30:00,Union Berlin,2,B. Monchengladbach,1,2022,2023,2022,6,10,30,22,30
2022-10-31 00:30:00,Schalke,0,Freiburg,2,2022,2023,2022,0,10,31,0,30
2022-10-31 02:30:00,FC Koln,1,Hoffenheim,1,2022,2023,2022,0,10,31,2,30
2022-11-05 03:30:00,B. Monchengladbach,3,Stuttgart,1,2022,2023,2022,5,11,5,3,30
2022-11-05 22:30:00,Dortmund,3,Bochum,0,2022,2023,2022,5,11,5,22,30
2022-11-05 22:30:00,Hertha Berlin,2,Bayern Munich,3,2022,2023,2022,5,11,5,22,30
2022-11-05 22:30:00,Augsburg,1,Eintracht Frankfurt,2,2022,2023,2022,5,11,5,22,30
2022-11-05 22:30:00,Mainz,0,Wolfsburg,3,2022,2023,2022,5,11,5,22,30
2022-11-05 22:30:00,Hoffenheim,1,RB Leipzig,3,2022,2023,2022,5,11,5,22,30
2022-11-06 01:30:00,Werder Bremen,2,Schalke,1,2022,2023,2022,6,11,6,1,30
2022-11-06 22:30:00,Bayer Leverkusen,5,Union Berlin,0,2022,2023,2022,6,11,6,22,30
2022-11-07 00:30:00,Freiburg,2,FC Koln,0,2022,2023,2022,0,11,7,0,30
2022-11-09 01:30:00,Wolfsburg,2,Dortmund,0,2022,2023,2022,2,11,9,1,30
2022-11-09 03:30:00,Bochum,2,B. Monchengladbach,1,2022,2023,2022,2,11,9,3,30
2022-11-09 03:30:00,Bayern Munich,6,Werder Bremen,1,2022,2023,2022,2,11,9,3,30
2022-11-09 03:30:00,Stuttgart,2,Hertha Berlin,1,2022,2023,2022,2,11,9,3,30
2022-11-10 01:30:00,FC Koln,1,Bayer Leverkusen,2,2022,2023,2022,3,11,10,1,30
2022-11-10 03:30:00,Union Berlin,2,Augsburg,2,2022,2023,2022,3,11,10,3,30
2022-11-10 03:30:00,Schalke,1,Mainz,0,2022,2023,2022,3,11,10,3,30
2022-11-10 03:30:00,RB Leipzig,3,Freiburg,1,2022,2023,2022,3,11,10,3,30
2022-11-10 03:30:00,Eintracht Frankfurt,4,Hoffenheim,2,2022,2023,2022,3,11,10,3,30
2022-11-12 03:30:00,B. Monchengladbach,4,Dortmund,2,2022,2023,2022,5,11,12,3,30
2022-11-12 22:30:00,Augsburg,0,Bochum,1,2022,2023,2022,5,11,12,22,30
2022-11-12 22:30:00,Hertha Berlin,2,FC Koln,0,2022,2023,2022,5,11,12,22,30
2022-11-12 22:30:00,Bayer Leverkusen,2,Stuttgart,0,2022,2023,2022,5,11,12,22,30
2022-11-12 22:30:00,Werder Bremen,1,RB Leipzig,2,2022,2023,2022,5,11,12,22,30
2022-11-12 22:30:00,Hoffenheim,1,Wolfsburg,2,2022,2023,2022,5,11,12,22,30
2022-11-13 01:30:00,Schalke,0,Bayern Munich,2,2022,2023,2022,6,11,13,1,30
2022-11-13 22:30:00,Mainz,1,Eintracht Frankfurt,1,2022,2023,2022,6,11,13,22,30
2022-11-14 00:30:00,Freiburg,4,Union Berlin,1,2022,2023,2022,0,11,14,0,30
2023-01-21 03:30:00,RB Leipzig,1,Bayern Munich,1,2022,2023,2023,5,1,21,3,30
2023-01-21 22:30:00,Bochum,3,Hertha Berlin,1,2022,2023,2023,5,1,21,22,30
2023-01-21 22:30:00,Stuttgart,1,Mainz,1,2022,2023,2023,5,1,21,22,30
2023-01-21 22:30:00,Eintracht Frankfurt,3,Schalke,0,2022,2023,2023,5,1,21,22,30
2023-01-21 22:30:00,Wolfsburg,6,Freiburg,0,2022,2023,2023,5,1,21,22,30
2023-01-21 22:30:00,Union Berlin,3,Hoffenheim,1,2022,2023,2023,5,1,21,22,30
2023-01-22 01:30:00,FC Koln,7,Werder Bremen,1,2022,2023,2023,6,1,22,1,30
2023-01-22 22:30:00,Dortmund,4,Augsburg,3,2022,2023,2023,6,1,22,22,30
2023-01-23 00:30:00,B. Monchengladbach,2,Bayer Leverkusen,3,2022,2023,2023,0,1,23,0,30
2023-01-25 01:30:00,Schalke,1,RB Leipzig,6,2022,2023,2023,2,1,25,1,30
2023-01-25 03:30:00,Hoffenheim,2,Stuttgart,2,2022,2023,2023,2,1,25,3,30
2023-01-25 03:30:00,Hertha Berlin,0,Wolfsburg,5,2022,2023,2023,2,1,25,3,30
2023-01-25 03:30:00,Bayern Munich,1,FC Koln,1,2022,2023,2023,2,1,25,3,30
2023-01-26 01:30:00,Mainz,1,Dortmund,2,2022,2023,2023,3,1,26,1,30
2023-01-26 03:30:00,Freiburg,1,Eintracht Frankfurt,1,2022,2023,2023,3,1,26,3,30
2023-01-26 03:30:00,Augsburg,1,B. Monchengladbach,0,2022,2023,2023,3,1,26,3,30
2023-01-26 03:30:00,Werder Bremen,1,Union Berlin,2,2022,2023,2023,3,1,26,3,30
2023-01-26 03:30:00,Bayer Leverkusen,2,Bochum,0,2022,2023,2023,3,1,26,3,30
2023-01-28 03:30:00,RB Leipzig,2,Stuttgart,1,2022,2023,2023,5,1,28,3,30
2023-01-28 22:30:00,Werder Bremen,2,Wolfsburg,1,2022,2023,2023,5,1,28,22,30
2023-01-28 22:30:00,Mainz,5,Bochum,2,2022,2023,2023,5,1,28,22,30
2023-01-28 22:30:00,Hoffenheim,1,B. Monchengladbach,4,2022,2023,2023,5,1,28,22,30
2023-01-28 22:30:00,Hertha Berlin,0,Union Berlin,2,2022,2023,2023,5,1,28,22,30
2023-01-28 22:30:00,Freiburg,3,Augsburg,1,2022,2023,2023,5,1,28,22,30
2023-01-29 01:30:00,Bayern Munich,1,Eintracht Frankfurt,1,2022,2023,2023,6,1,29,1,30
2023-01-29 22:30:00,Schalke,0,FC Koln,0,2022,2023,2023,6,1,29,22,30
2023-01-30 00:30:00,Bayer Leverkusen,0,Dortmund,2,2022,2023,2023,0,1,30,0,30
2023-02-04 03:30:00,Augsburg,1,Bayer Leverkusen,0,2022,2023,2023,5,2,4,3,30
2023-02-04 22:30:00,Bochum,5,Hoffenheim,2,2022,2023,2023,5,2,4,22,30
2023-02-04 22:30:00,Dortmund,5,Freiburg,1,2022,2023,2023,5,2,4,22,30
2023-02-04 22:30:00,FC Koln,0,RB Leipzig,0,2022,2023,2023,5,2,4,22,30
2023-02-04 22:30:00,Union Berlin,2,Mainz,1,2022,2023,2023,5,2,4,22,30
2023-02-04 22:30:00,Eintracht Frankfurt,3,Hertha Berlin,0,2022,2023,2023,5,2,4,22,30
2023-02-05 01:30:00,B. Monchengladbach,0,Schalke,0,2022,2023,2023,6,2,5,1,30
2023-02-05 22:30:00,Stuttgart,0,Werder Bremen,2,2022,2023,2023,6,2,5,22,30
2023-02-06 00:30:00,Wolfsburg,2,Bayern Munich,4,2022,2023,2023,0,2,6,0,30
2023-02-11 03:30:00,Schalke,0,Wolfsburg,0,2022,2023,2023,5,2,11,3,30
2023-02-11 22:30:00,Bayern Munich,3,Bochum,0,2022,2023,2023,5,2,11,22,30
2023-02-11 22:30:00,Freiburg,2,Stuttgart,1,2022,2023,2023,5,2,11,22,30
2023-02-11 22:30:00,Mainz,3,Augsburg,1,2022,2023,2023,5,2,11,22,30
2023-02-11 22:30:00,Werder Bremen,0,Dortmund,2,2022,2023,2023,5,2,11,22,30
2023-02-11 22:30:00,Hoffenheim,1,Bayer Leverkusen,3,2022,2023,2023,5,2,11,22,30
2023-02-12 01:30:00,RB Leipzig,1,Union Berlin,2,2022,2023,2023,6,2,12,1,30
2023-02-12 22:30:00,Hertha Berlin,4,B. Monchengladbach,1,2022,2023,2023,6,2,12,22,30
2023-02-13 00:30:00,FC Koln,3,Eintracht Frankfurt,0,2022,2023,2023,0,2,13,0,30
2023-02-18 03:30:00,Augsburg,1,Hoffenheim,0,2022,2023,2023,5,2,18,3,30
2023-02-18 22:30:00,Bochum,0,Freiburg,2,2022,2023,2023,5,2,18,22,30
2023-02-18 22:30:00,Wolfsburg,0,RB Leipzig,3,2022,2023,2023,5,2,18,22,30
2023-02-18 22:30:00,Stuttgart,3,FC Koln,0,2022,2023,2023,5,2,18,22,30
2023-02-18 22:30:00,B. Monchengladbach,3,Bayern Munich,2,2022,2023,2023,5,2,18,22,30
2023-02-19 01:30:00,Eintracht Frankfurt,2,Werder Bremen,0,2022,2023,2023,6,2,19,1,30
2023-02-19 22:30:00,Union Berlin,0,Schalke,0,2022,2023,2023,6,2,19,22,30
2023-02-20 00:30:00,Dortmund,4,Hertha Berlin,1,2022,2023,2023,0,2,20,0,30
2023-02-20 02:30:00,Bayer Leverkusen,2,Mainz,3,2022,2023,2023,0,2,20,2,30
2023-02-25 03:30:00,Mainz,4,B. Monchengladbach,0,2022,2023,2023,5,2,25,3,30
2023-02-25 22:30:00,FC Koln,0,Wolfsburg,2,2022,2023,2023,5,2,25,22,30
2023-02-25 22:30:00,Hertha Berlin,2,Augsburg,0,2022,2023,2023,5,2,25,22,30
2023-02-25 22:30:00,RB Leipzig,2,Eintracht Frankfurt,1,2022,2023,2023,5,2,25,22,30
2023-02-25 22:30:00,Hoffenheim,0,Dortmund,1,2022,2023,2023,5,2,25,22,30
2023-02-25 22:30:00,Werder Bremen,3,Bochum,0,2022,2023,2023,5,2,25,22,30
2023-02-26 01:30:00,Schalke,2,Stuttgart,1,2022,2023,2023,6,2,26,1,30
2023-02-26 22:30:00,Freiburg,1,Bayer Leverkusen,1,2022,2023,2023,6,2,26,22,30
2023-02-27 00:30:00,Bayern Munich,3,Union Berlin,0,2022,2023,2023,0,2,27,0,30
2023-03-04 03:30:00,Dortmund,2,RB Leipzig,1,2022,2023,2023,5,3,4,3,30
2023-03-04 22:30:00,Augsburg,2,Werder Bremen,1,2022,2023,2023,5,3,4,22,30
2023-03-04 22:30:00,B. Monchengladbach,0,Freiburg,0,2022,2023,2023,5,3,4,22,30
2023-03-04 22:30:00,Bochum,0,Schalke,2,2022,2023,2023,5,3,4,22,30
2023-03-04 22:30:00,Mainz,1,Hoffenheim,0,2022,2023,2023,5,3,4,22,30
2023-03-04 22:30:00,Union Berlin,0,FC Koln,0,2022,2023,2023,5,3,4,22,30
2023-03-05 01:30:00,Stuttgart,1,Bayern Munich,2,2022,2023,2023,6,3,5,1,30
2023-03-05 22:30:00,Bayer Leverkusen,4,Hertha Berlin,1,2022,2023,2023,6,3,5,22,30
2023-03-06 00:30:00,Wolfsburg,2,Eintracht Frankfurt,2,2022,2023,2023,0,3,6,0,30
2023-03-11 03:30:00,FC Koln,0,Bochum,2,2022,2023,2023,5,3,11,3,30
2023-03-11 22:30:00,Bayern Munich,5,Augsburg,3,2022,2023,2023,5,3,11,22,30
2023-03-11 22:30:00,Eintracht Frankfurt,1,Stuttgart,1,2022,2023,2023,5,3,11,22,30
2023-03-11 22:30:00,Hertha Berlin,1,Mainz,1,2022,2023,2023,5,3,11,22,30
2023-03-11 22:30:00,RB Leipzig,3,B. Monchengladbach,0,2022,2023,2023,5,3,11,22,30
2023-03-12 01:30:00,Schalke,2,Dortmund,2,2022,2023,2023,6,3,12,1,30
2023-03-12 22:30:00,Freiburg,2,Hoffenheim,1,2022,2023,2023,6,3,12,22,30
2023-03-13 00:30:00,Werder Bremen,2,Bayer Leverkusen,3,2022,2023,2023,0,3,13,0,30
2023-03-13 02:30:00,Wolfsburg,1,Union Berlin,1,2022,2023,2023,0,3,13,2,30
2023-03-18 03:30:00,B. Monchengladbach,2,Werder Bremen,2,2022,2023,2023,5,3,18,3,30
2023-03-18 22:30:00,Stuttgart,0,Wolfsburg,1,2022,2023,2023,5,3,18,22,30
2023-03-18 22:30:00,Hoffenheim,3,Hertha Berlin,1,2022,2023,2023,5,3,18,22,30
2023-03-18 22:30:00,Bochum,1,RB Leipzig,0,2022,2023,2023,5,3,18,22,30
2023-03-18 22:30:00,Augsburg,1,Schalke,1,2022,2023,2023,5,3,18,22,30
2023-03-19 01:30:00,Dortmund,6,FC Koln,1,2022,2023,2023,6,3,19,1,30
2023-03-19 22:30:00,Union Berlin,2,Eintracht Frankfurt,0,2022,2023,2023,6,3,19,22,30
2023-03-20 00:30:00,Bayer Leverkusen,2,Bayern Munich,1,2022,2023,2023,0,3,20,0,30
2023-03-20 02:30:00,Mainz,1,Freiburg,1,2022,2023,2023,0,3,20,2,30
2023-04-01 02:30:00,Eintracht Frankfurt,1,Bochum,1,2022,2023,2023,5,4,1,2,30
2023-04-01 21:30:00,RB Leipzig,0,Mainz,3,2022,2023,2023,5,4,1,21,30
2023-04-01 21:30:00,Schalke,0,Bayer Leverkusen,3,2022,2023,2023,5,4,1,21,30
2023-04-01 21:30:00,Freiburg,1,Hertha Berlin,1,2022,2023,2023,5,4,1,21,30
2023-04-01 21:30:00,Wolfsburg,2,Augsburg,2,2022,2023,2023,5,4,1,21,30
2023-04-01 21:30:00,Union Berlin,3,Stuttgart,0,2022,2023,2023,5,4,1,21,30
2023-04-02 00:30:00,Bayern Munich,4,Dortmund,2,2022,2023,2023,6,4,2,0,30
2023-04-02 21:30:00,FC Koln,0,B. Monchengladbach,0,2022,2023,2023,6,4,2,21,30
2023-04-02 23:30:00,Werder Bremen,1,Hoffenheim,2,2022,2023,2023,6,4,2,23,30
2023-04-08 21:30:00,Mainz,2,Werder Bremen,2,2022,2023,2023,5,4,8,21,30
2023-04-08 21:30:00,Freiburg,0,Bayern Munich,1,2022,2023,2023,5,4,8,21,30
2023-04-08 21:30:00,Dortmund,2,Union Berlin,1,2022,2023,2023,5,4,8,21,30
2023-04-08 21:30:00,Bayer Leverkusen,3,Eintracht Frankfurt,1,2022,2023,2023,5,4,8,21,30
2023-04-08 21:30:00,Augsburg,1,FC Koln,3,2022,2023,2023,5,4,8,21,30
2023-04-09 00:30:00,Hertha Berlin,0,RB Leipzig,1,2022,2023,2023,6,4,9,0,30
2023-04-09 21:30:00,B. Monchengladbach,2,Wolfsburg,0,2022,2023,2023,6,4,9,21,30
2023-04-09 23:30:00,Bochum,2,Stuttgart,3,2022,2023,2023,6,4,9,23,30
2023-04-10 01:30:00,Hoffenheim,2,Schalke,0,2022,2023,2023,0,4,10,1,30
2023-04-15 02:30:00,Schalke,5,Hertha Berlin,2,2022,2023,2023,5,4,15,2,30
2023-04-15 21:30:00,FC Koln,1,Mainz,1,2022,2023,2023,5,4,15,21,30
2023-04-15 21:30:00,Bayern Munich,1,Hoffenheim,1,2022,2023,2023,5,4,15,21,30
2023-04-15 21:30:00,Stuttgart,3,Dortmund,3,2022,2023,2023,5,4,15,21,30
2023-04-15 21:30:00,RB Leipzig,3,Augsburg,2,2022,2023,2023,5,4,15,21,30
2023-04-16 00:30:00,Eintracht Frankfurt,1,B. Monchengladbach,1,2022,2023,2023,6,4,16,0,30
2023-04-16 21:30:00,Werder Bremen,1,Freiburg,2,2022,2023,2023,6,4,16,21,30
2023-04-16 23:30:00,Union Berlin,1,Bochum,1,2022,2023,2023,6,4,16,23,30
2023-04-17 01:30:00,Wolfsburg,0,Bayer Leverkusen,0,2022,2023,2023,0,4,17,1,30
2023-04-22 02:30:00,Augsburg,1,Stuttgart,1,2022,2023,2023,5,4,22,2,30
2023-04-22 21:30:00,Hertha Berlin,2,Werder Bremen,4,2022,2023,2023,5,4,22,21,30
2023-04-22 21:30:00,Bochum,1,Wolfsburg,5,2022,2023,2023,5,4,22,21,30
2023-04-22 21:30:00,Mainz,3,Bayern Munich,1,2022,2023,2023,5,4,22,21,30
2023-04-22 21:30:00,Hoffenheim,1,FC Koln,3,2022,2023,2023,5,4,22,21,30
2023-04-23 00:30:00,Dortmund,4,Eintracht Frankfurt,0,2022,2023,2023,6,4,23,0,30
2023-04-23 21:30:00,Freiburg,4,Schalke,0,2022,2023,2023,6,4,23,21,30
2023-04-23 23:30:00,Bayer Leverkusen,2,RB Leipzig,0,2022,2023,2023,6,4,23,23,30
2023-04-24 01:30:00,B. Monchengladbach,0,Union Berlin,1,2022,2023,2023,0,4,24,1,30
2023-04-29 02:30:00,Bochum,1,Dortmund,1,2022,2023,2023,5,4,29,2,30
2023-04-29 21:30:00,FC Koln,0,Freiburg,1,2022,2023,2023,5,4,29,21,30
2023-04-29 21:30:00,Union Berlin,0,Bayer Leverkusen,0,2022,2023,2023,5,4,29,21,30
2023-04-29 21:30:00,Stuttgart,2,B. Monchengladbach,1,2022,2023,2023,5,4,29,21,30
2023-04-29 21:30:00,RB Leipzig,1,Hoffenheim,0,2022,2023,2023,5,4,29,21,30
2023-04-29 21:30:00,Eintracht Frankfurt,1,Augsburg,1,2022,2023,2023,5,4,29,21,30
2023-04-30 00:30:00,Schalke,2,Werder Bremen,1,2022,2023,2023,6,4,30,0,30
2023-04-30 21:30:00,Bayern Munich,2,Hertha Berlin,0,2022,2023,2023,6,4,30,21,30
2023-04-30 23:30:00,Wolfsburg,3,Mainz,0,2022,2023,2023,6,4,30,23,30
