time,home_team,home_score,away_team,away_score,season_start_year,season_end_year,year,weekday,month,day,hour,minute
2023-10-31 04:00:00,Granada CF,2,Villarreal,3,2023,2024,2023,1,10,31,4,0
2023-11-04 04:00:00,Las Palmas,2,Atl. Madrid,1,2023,2024,2023,5,11,4,4,0
2023-11-04 21:00:00,Osasuna,2,Girona,4,2023,2024,2023,5,11,4,21,0
2023-11-04 23:15:00,Betis,2,Mallorca,0,2023,2024,2023,5,11,4,23,15
2023-11-05 01:30:00,Celta Vigo,1,Sevilla,1,2023,2024,2023,6,11,5,1,30
2023-11-05 04:00:00,Real Sociedad,0,Barcelona,1,2023,2024,2023,6,11,5,4,0
2023-11-05 21:00:00,Alaves,1,Almeria,0,2023,2024,2023,6,11,5,21,0
2023-11-05 23:15:00,Valencia,1,Granada CF,0,2023,2024,2023,6,11,5,23,15
2023-11-06 01:30:00,Villarreal,2,Ath Bilbao,3,2023,2024,2023,0,11,6,1,30
2023-11-06 04:00:00,Real Madrid,0,Rayo Vallecano,0,2023,2024,2023,0,11,6,4,0
2023-11-07 04:00:00,Getafe,1,Cadiz CF,0,2023,2024,2023,1,11,7,4,0
2023-11-11 04:00:00,Ath Bilbao,4,Celta Vigo,3,2023,2024,2023,5,11,11,4,0
2023-11-11 21:00:00,Rayo Vallecano,1,Girona,2,2023,2024,2023,5,11,11,21,0
2023-11-11 23:15:00,Almeria,1,Real Sociedad,3,2023,2024,2023,5,11,11,23,15
2023-11-12 01:30:00,Granada CF,1,Getafe,1,2023,2024,2023,6,11,12,1,30
2023-11-12 01:30:00,Osasuna,1,Las Palmas,1,2023,2024,2023,6,11,12,1,30
2023-11-12 04:00:00,Real Madrid,5,Valencia,1,2023,2024,2023,6,11,12,4,0
2023-11-12 23:15:00,Barcelona,2,Alaves,1,2023,2024,2023,6,11,12,23,15
2023-11-13 01:30:00,Sevilla,1,Betis,1,2023,2024,2023,0,11,13,1,30
2023-11-13 04:00:00,Atl. Madrid,3,Villarreal,1,2023,2024,2023,0,11,13,4,0
2023-11-25 04:00:00,Alaves,3,Granada CF,1,2023,2024,2023,5,11,25,4,0
2023-11-25 21:00:00,Rayo Vallecano,1,Barcelona,1,2023,2024,2023,5,11,25,21,0
2023-11-25 23:15:00,Valencia,0,Celta Vigo,0,2023,2024,2023,5,11,25,23,15
2023-11-26 01:30:00,Getafe,2,Almeria,1,2023,2024,2023,6,11,26,1,30
2023-11-26 04:00:00,Atl. Madrid,1,Mallorca,0,2023,2024,2023,6,11,26,4,0
2023-11-26 21:00:00,Villarreal,3,Osasuna,1,2023,2024,2023,6,11,26,21,0
2023-11-26 23:15:00,Real Sociedad,2,Sevilla,1,2023,2024,2023,6,11,26,23,15
2023-11-27 01:30:00,Cadiz CF,0,Real Madrid,3,2023,2024,2023,0,11,27,1,30
2023-11-27 04:00:00,Betis,1,Las Palmas,0,2023,2024,2023,0,11,27,4,0
2023-11-28 04:00:00,Girona,1,Ath Bilbao,1,2023,2024,2023,1,11,28,4,0
2023-11-30 04:00:00,Mallorca,1,Cadiz CF,1,2023,2024,2023,3,11,30,4,0
2023-12-02 04:00:00,Las Palmas,2,Getafe,0,2023,2024,2023,5,12,2,4,0
2023-12-02 21:00:00,Girona,2,Valencia,1,2023,2024,2023,5,12,2,21,0
2023-12-02 23:15:00,Ath Bilbao,4,Rayo Vallecano,0,2023,2024,2023,5,12,2,23,15
2023-12-03 01:30:00,Real Madrid,2,Granada CF,0,2023,2024,2023,6,12,3,1,30
2023-12-03 04:00:00,Osasuna,1,Real Sociedad,1,2023,2024,2023,6,12,3,4,0
2023-12-03 21:00:00,Mallorca,0,Alaves,0,2023,2024,2023,6,12,3,21,0
2023-12-03 23:15:00,Almeria,0,Betis,0,2023,2024,2023,6,12,3,23,15
2023-12-04 01:30:00,Sevilla,1,Villarreal,1,2023,2024,2023,0,12,4,1,30
2023-12-04 04:00:00,Barcelona,1,Atl. Madrid,0,2023,2024,2023,0,12,4,4,0
2023-12-05 04:00:00,Celta Vigo,1,Cadiz CF,1,2023,2024,2023,1,12,5,4,0
2023-12-09 04:00:00,Getafe,1,Valencia,0,2023,2024,2023,5,12,9,4,0
2023-12-09 21:00:00,Alaves,0,Las Palmas,1,2023,2024,2023,5,12,9,21,0
2023-12-09 23:15:00,Betis,1,Real Madrid,1,2023,2024,2023,5,12,9,23,15
2023-12-10 01:30:00,Villarreal,0,Real Sociedad,3,2023,2024,2023,6,12,10,1,30
2023-12-10 04:00:00,Mallorca,1,Sevilla,0,2023,2024,2023,6,12,10,4,0
2023-12-10 21:00:00,Atl. Madrid,2,Almeria,1,2023,2024,2023,6,12,10,21,0
2023-12-11 01:30:00,Cadiz CF,1,Osasuna,1,2023,2024,2023,0,12,11,1,30
2023-12-11 04:00:00,Barcelona,2,Girona,4,2023,2024,2023,0,12,11,4,0
2023-12-12 04:00:00,Rayo Vallecano,0,Celta Vigo,0,2023,2024,2023,1,12,12,4,0
2023-12-12 04:00:00,Granada CF,1,Ath Bilbao,1,2023,2024,2023,1,12,12,4,0
2023-12-16 04:00:00,Osasuna,1,Rayo Vallecano,0,2023,2024,2023,5,12,16,4,0
2023-12-16 21:00:00,Celta Vigo,1,Granada CF,0,2023,2024,2023,5,12,16,21,0
2023-12-16 23:15:00,Ath Bilbao,2,Atl. Madrid,0,2023,2024,2023,5,12,16,23,15
2023-12-17 01:30:00,Sevilla,0,Getafe,3,2023,2024,2023,6,12,17,1,30
2023-12-17 04:00:00,Valencia,1,Barcelona,1,2023,2024,2023,6,12,17,4,0
2023-12-17 21:00:00,Almeria,0,Mallorca,0,2023,2024,2023,6,12,17,21,0
2023-12-17 23:15:00,Real Sociedad,0,Betis,0,2023,2024,2023,6,12,17,23,15
2023-12-18 01:30:00,Las Palmas,1,Cadiz CF,1,2023,2024,2023,0,12,18,1,30
2023-12-18 04:00:00,Real Madrid,4,Villarreal,1,2023,2024,2023,0,12,18,4,0
2023-12-19 04:00:00,Girona,3,Alaves,0,2023,2024,2023,1,12,19,4,0
2023-12-20 02:00:00,Rayo Vallecano,0,Valencia,1,2023,2024,2023,2,12,20,2,0
2023-12-20 04:30:00,Atl. Madrid,3,Getafe,3,2023,2024,2023,2,12,20,4,30
2023-12-20 04:30:00,Granada CF,0,Sevilla,3,2023,2024,2023,2,12,20,4,30
2023-12-21 02:00:00,Barcelona,3,Almeria,2,2023,2024,2023,3,12,21,2,0
2023-12-21 04:30:00,Villarreal,3,Celta Vigo,2,2023,2024,2023,3,12,21,4,30
2023-12-21 04:30:00,Ath Bilbao,1,Las Palmas,0,2023,2024,2023,3,12,21,4,30
2023-12-22 02:00:00,Cadiz CF,0,Real Sociedad,0,2023,2024,2023,4,12,22,2,0
2023-12-22 02:00:00,Betis,1,Girona,1,2023,2024,2023,4,12,22,2,0
2023-12-22 04:30:00,Mallorca,3,Osasuna,2,2023,2024,2023,4,12,22,4,30
2023-12-22 04:30:00,Alaves,0,Real Madrid,1,2023,2024,2023,4,12,22,4,30
2023-12-23 23:15:00,Atl. Madrid,1,Sevilla,0,2023,2024,2023,5,12,23,23,15
2024-01-03 00:00:00,Getafe,0,Rayo Vallecano,2,2023,2024,2024,2,1,3,0,0
2024-01-03 02:15:00,Real Sociedad,1,Alaves,1,2023,2024,2024,2,1,3,2,15
2024-01-03 04:30:00,Valencia,3,Villarreal,1,2023,2024,2024,2,1,3,4,30
2024-01-04 00:00:00,Granada CF,2,Cadiz CF,0,2023,2024,2024,3,1,4,0,0
2024-01-04 02:15:00,Real Madrid,1,Mallorca,0,2023,2024,2024,3,1,4,2,15
2024-01-04 02:15:00,Celta Vigo,2,Betis,1,2023,2024,2024,3,1,4,2,15
2024-01-04 04:30:00,Girona,4,Atl. Madrid,3,2023,2024,2024,3,1,4,4,30
2024-01-05 00:00:00,Osasuna,1,Almeria,0,2023,2024,2024,4,1,5,0,0
2024-01-05 02:15:00,Sevilla,0,Ath Bilbao,2,2023,2024,2024,4,1,5,2,15
2024-01-05 04:30:00,Las Palmas,1,Barcelona,2,2023,2024,2024,4,1,5,4,30
2024-01-13 04:00:00,Sevilla,2,Alaves,3,2023,2024,2024,5,1,13,4,0
2024-01-13 21:00:00,Las Palmas,3,Villarreal,0,2023,2024,2024,5,1,13,21,0
2024-01-13 23:15:00,Mallorca,1,Celta Vigo,1,2023,2024,2024,5,1,13,23,15
2024-01-14 01:30:00,Ath Bilbao,2,Real Sociedad,1,2023,2024,2024,6,1,14,1,30
2024-01-14 04:00:00,Betis,1,Granada CF,0,2023,2024,2024,6,1,14,4,0
2024-01-14 21:00:00,Almeria,0,Girona,0,2023,2024,2024,6,1,14,21,0
2024-01-14 23:15:00,Cadiz CF,1,Valencia,4,2023,2024,2024,6,1,14,23,15
2024-01-20 04:00:00,Alaves,1,Cadiz CF,0,2023,2024,2024,5,1,20,4,0
2024-01-20 21:00:00,Rayo Vallecano,0,Las Palmas,2,2023,2024,2024,5,1,20,21,0
2024-01-20 23:15:00,Villarreal,1,Mallorca,1,2023,2024,2024,5,1,20,23,15
2024-01-21 01:30:00,Valencia,1,Ath Bilbao,0,2023,2024,2024,6,1,21,1,30
2024-01-21 04:00:00,Celta Vigo,0,Real Sociedad,1,2023,2024,2024,6,1,21,4,0
2024-01-21 21:00:00,Osasuna,3,Getafe,2,2023,2024,2024,6,1,21,21,0
2024-01-21 23:15:00,Real Madrid,3,Almeria,2,2023,2024,2024,6,1,21,23,15
2024-01-22 01:30:00,Betis,2,Barcelona,4,2023,2024,2024,0,1,22,1,30
2024-01-22 04:00:00,Girona,5,Sevilla,1,2023,2024,2024,0,1,22,4,0
2024-01-23 04:00:00,Granada CF,0,Atl. Madrid,1,2023,2024,2024,1,1,23,4,0
2024-01-27 04:00:00,Almeria,0,Alaves,3,2023,2024,2024,5,1,27,4,0
2024-01-27 21:00:00,Real Sociedad,0,Rayo Vallecano,0,2023,2024,2024,5,1,27,21,0
2024-01-27 23:15:00,Las Palmas,1,Real Madrid,2,2023,2024,2024,5,1,27,23,15
2024-01-28 01:30:00,Barcelona,3,Villarreal,5,2023,2024,2024,6,1,28,1,30
2024-01-28 04:00:00,Mallorca,0,Betis,1,2023,2024,2024,6,1,28,4,0
2024-01-28 21:00:00,Celta Vigo,0,Girona,1,2023,2024,2024,6,1,28,21,0
2024-01-28 23:15:00,Cadiz CF,0,Ath Bilbao,0,2023,2024,2024,6,1,28,23,15
2024-01-29 01:30:00,Sevilla,1,Osasuna,1,2023,2024,2024,0,1,29,1,30
2024-01-29 04:00:00,Atl. Madrid,2,Valencia,0,2023,2024,2024,0,1,29,4,0
2024-01-30 04:00:00,Getafe,2,Granada CF,0,2023,2024,2024,1,1,30,4,0
2024-02-01 02:00:00,Barcelona,1,Osasuna,0,2023,2024,2024,3,2,1,2,0
2024-02-01 04:00:00,Atl. Madrid,2,Rayo Vallecano,1,2023,2024,2024,3,2,1,4,0
2024-02-02 04:00:00,Getafe,0,Real Madrid,2,2023,2024,2024,4,2,2,4,0
2024-02-03 04:00:00,Ath Bilbao,4,Mallorca,0,2023,2024,2024,5,2,3,4,0
2024-02-03 21:00:00,Valencia,2,Almeria,1,2023,2024,2024,5,2,3,21,0
2024-02-03 23:15:00,Granada CF,1,Las Palmas,1,2023,2024,2024,5,2,3,23,15
2024-02-04 01:30:00,Alaves,1,Barcelona,3,2023,2024,2024,6,2,4,1,30
2024-02-04 04:00:00,Girona,0,Real Sociedad,0,2023,2024,2024,6,2,4,4,0
2024-02-04 21:00:00,Villarreal,0,Cadiz CF,0,2023,2024,2024,6,2,4,21,0
2024-02-04 23:15:00,Osasuna,0,Celta Vigo,3,2023,2024,2024,6,2,4,23,15
2024-02-05 01:30:00,Betis,1,Getafe,1,2023,2024,2024,0,2,5,1,30
2024-02-05 04:00:00,Real Madrid,1,Atl. Madrid,1,2023,2024,2024,0,2,5,4,0
2024-02-06 04:00:00,Rayo Vallecano,1,Sevilla,2,2023,2024,2024,1,2,6,4,0
2024-02-10 04:00:00,Cadiz CF,0,Betis,2,2023,2024,2024,5,2,10,4,0
2024-02-10 21:00:00,Alaves,1,Villarreal,1,2023,2024,2024,5,2,10,21,0
2024-02-10 23:15:00,Real Sociedad,0,Osasuna,1,2023,2024,2024,5,2,10,23,15
2024-02-11 01:30:00,Real Madrid,4,Girona,0,2023,2024,2024,6,2,11,1,30
2024-02-11 04:00:00,Las Palmas,2,Valencia,0,2023,2024,2024,6,2,11,4,0
2024-02-11 21:00:00,Getafe,3,Celta Vigo,2,2023,2024,2024,6,2,11,21,0
2024-02-11 23:15:00,Mallorca,2,Rayo Vallecano,1,2023,2024,2024,6,2,11,23,15
2024-02-12 01:30:00,Sevilla,1,Atl. Madrid,0,2023,2024,2024,0,2,12,1,30
2024-02-12 04:00:00,Barcelona,3,Granada CF,3,2023,2024,2024,0,2,12,4,0
2024-02-13 04:00:00,Almeria,0,Ath Bilbao,0,2023,2024,2024,1,2,13,4,0
2024-02-17 04:00:00,Villarreal,1,Getafe,1,2023,2024,2024,5,2,17,4,0
2024-02-17 21:00:00,Atl. Madrid,5,Las Palmas,0,2023,2024,2024,5,2,17,21,0
2024-02-17 23:15:00,Osasuna,2,Cadiz CF,0,2023,2024,2024,5,2,17,23,15
2024-02-18 01:30:00,Celta Vigo,1,Barcelona,2,2023,2024,2024,6,2,18,1,30
2024-02-18 04:00:00,Valencia,0,Sevilla,0,2023,2024,2024,6,2,18,4,0
2024-02-18 21:00:00,Rayo Vallecano,1,Real Madrid,1,2023,2024,2024,6,2,18,21,0
2024-02-18 23:15:00,Granada CF,1,Almeria,1,2023,2024,2024,6,2,18,23,15
2024-02-19 01:30:00,Mallorca,1,Real Sociedad,2,2023,2024,2024,0,2,19,1,30
2024-02-19 04:00:00,Betis,0,Alaves,0,2023,2024,2024,0,2,19,4,0
2024-02-20 04:00:00,Ath Bilbao,3,Girona,2,2023,2024,2024,1,2,20,4,0
2024-02-24 04:00:00,Real Sociedad,1,Villarreal,3,2023,2024,2024,5,2,24,4,0
2024-02-24 23:15:00,Barcelona,4,Getafe,0,2023,2024,2024,5,2,24,23,15
2024-02-25 01:30:00,Alaves,1,Mallorca,1,2023,2024,2024,6,2,25,1,30
2024-02-25 04:00:00,Almeria,2,Atl. Madrid,2,2023,2024,2024,6,2,25,4,0
2024-02-25 21:00:00,Cadiz CF,2,Celta Vigo,2,2023,2024,2024,6,2,25,21,0
2024-02-25 23:15:00,Betis,3,Ath Bilbao,1,2023,2024,2024,6,2,25,23,15
2024-02-26 01:30:00,Las Palmas,1,Osasuna,1,2023,2024,2024,0,2,26,1,30
2024-02-26 04:00:00,Real Madrid,1,Sevilla,0,2023,2024,2024,0,2,26,4,0
2024-02-27 04:00:00,Girona,3,Rayo Vallecano,0,2023,2024,2024,1,2,27,4,0
2024-03-02 04:00:00,Celta Vigo,1,Almeria,0,2023,2024,2024,5,3,2,4,0
2024-03-02 21:00:00,Sevilla,3,Real Sociedad,2,2023,2024,2024,5,3,2,21,0
2024-03-02 23:15:00,Rayo Vallecano,1,Cadiz CF,1,2023,2024,2024,5,3,2,23,15
2024-03-03 01:30:00,Getafe,3,Las Palmas,3,2023,2024,2024,6,3,3,1,30
2024-03-03 04:00:00,Valencia,2,Real Madrid,2,2023,2024,2024,6,3,3,4,0
2024-03-03 21:00:00,Villarreal,5,Granada CF,1,2023,2024,2024,6,3,3,21,0
2024-03-03 23:15:00,Atl. Madrid,2,Betis,1,2023,2024,2024,6,3,3,23,15
2024-03-04 01:30:00,Mallorca,1,Girona,0,2023,2024,2024,0,3,4,1,30
2024-03-04 04:00:00,Ath Bilbao,0,Barcelona,0,2023,2024,2024,0,3,4,4,0
2024-03-05 04:00:00,Osasuna,1,Alaves,0,2023,2024,2024,1,3,5,4,0
2024-03-09 04:00:00,Barcelona,1,Mallorca,0,2023,2024,2024,5,3,9,4,0
2024-03-09 21:00:00,Valencia,1,Getafe,0,2023,2024,2024,5,3,9,21,0
2024-03-09 23:15:00,Cadiz CF,2,Atl. Madrid,0,2023,2024,2024,5,3,9,23,15
2024-03-10 01:30:00,Granada CF,2,Real Sociedad,3,2023,2024,2024,6,3,10,1,30
2024-03-10 04:00:00,Girona,2,Osasuna,0,2023,2024,2024,6,3,10,4,0
2024-03-10 21:00:00,Alaves,1,Rayo Vallecano,0,2023,2024,2024,6,3,10,21,0
2024-03-10 23:15:00,Las Palmas,0,Ath Bilbao,2,2023,2024,2024,6,3,10,23,15
2024-03-11 01:30:00,Real Madrid,4,Celta Vigo,0,2023,2024,2024,0,3,11,1,30
2024-03-11 04:00:00,Betis,2,Villarreal,3,2023,2024,2024,0,3,11,4,0
2024-03-12 04:00:00,Almeria,2,Sevilla,2,2023,2024,2024,1,3,12,4,0
2024-03-16 04:00:00,Real Sociedad,2,Cadiz CF,0,2023,2024,2024,5,3,16,4,0
2024-03-16 21:00:00,Mallorca,1,Granada CF,0,2023,2024,2024,5,3,16,21,0
2024-03-16 23:15:00,Osasuna,2,Real Madrid,4,2023,2024,2024,5,3,16,23,15
2024-03-17 01:30:00,Getafe,1,Girona,0,2023,2024,2024,6,3,17,1,30
